model,correlation,item_id,item_type,n_papers
Gemini 2.5 Pro,0.5870662927627563,10.1177_1368430208098783,Individual paper,1
Gemini 2.5 Pro,0.6176247000694275,10.1177_1368430211402102,Individual paper,1
Gemini 2.5 Pro,0.5491161346435547,10.1177_147470491301100117,Individual paper,1
Gemini 2.5 Pro,0.2040357738733291,10.1177_147470491301100204,Individual paper,1
Gemini 2.5 Pro,0.5626629590988159,10.1177_1474704917742720,Individual paper,1
Gemini 2.5 Pro,0.6505749821662903,10.1177_1474704918756993,Individual paper,1
Gemini 2.5 Pro,0.2223328351974487,10.1177_1525822x16643709,Individual paper,1
Gemini 2.5 Pro,0.6617674231529236,10.1177_1529100612474436,Individual paper,1
Gemini 2.5 Pro,0.2807596325874328,10.1177_1745691613488533,Individual paper,1
Gemini 2.5 Pro,0.5849377512931824,10.1177_1948550614527115,Individual paper,1
Gemini 2.5 Pro,0.5491161942481995,10.1177_1948550616639650,Individual paper,1
Gemini 2.5 Pro,0.5491161942481995,10.1177_1948550619849431,Individual paper,1
Gemini 2.5 Pro,0.5831806063652039,10.1177_2158244017737592,Individual paper,1
Gemini 2.5 Pro,0.5784000754356384,10.1179_1749631414y.0000000041,Individual paper,1
Gemini 2.5 Pro,0.6084671020507812,10.1186_1471-2148-11-345,Individual paper,1
Gemini 2.5 Pro,0.5527235269546509,10.1186_1744-9081-9-3,Individual paper,1
Gemini 2.5 Pro,0.6969860792160034,10.1186_s12889-018-5218-y,Individual paper,1
Gemini 2.5 Pro,0.6059105396270752,10.1209_0295-5075_104_28003,Individual paper,1
Gemini 2.5 Pro,0.5719074606895447,10.1209_0295-5075_106_18007,Individual paper,1
Gemini 2.5 Pro,0.6284962892532349,10.1209_0295-5075_107_60005,Individual paper,1
Gemini 2.5 Pro,0.591161847114563,10.1209_0295-5075_111_58004,Individual paper,1
Gemini 2.5 Pro,0.5680838227272034,10.1209_0295-5075_111_60003,Individual paper,1
Gemini 2.5 Pro,0.6646114587783813,10.1209_0295-5075_114_58001,Individual paper,1
Gemini 2.5 Pro,0.4943587481975555,10.1209_0295-5075_115_38002,Individual paper,1
Gemini 2.5 Pro,0.4569190740585327,10.1209_0295-5075_121_38003,Individual paper,1
Gemini 2.5 Pro,0.4579058587551117,10.1209_0295-5075_121_48005,Individual paper,1
Gemini 2.5 Pro,0.556303858757019,10.1209_0295-5075_122_10003,Individual paper,1
Gemini 2.5 Pro,0.5870273113250732,10.1209_0295-5075_128_28001,Individual paper,1
Gemini 2.5 Pro,0.5410104393959045,10.1209_0295-5075_132_10007,Individual paper,1
Gemini 2.5 Pro,0.5716325640678406,10.1209_0295-5075_86_38001,Individual paper,1
Gemini 2.5 Pro,0.5795487761497498,10.1209_0295-5075_92_38003,Individual paper,1
Gemini 2.5 Pro,0.5850339531898499,10.1209_0295-5075_93_58001,Individual paper,1
Gemini 2.5 Pro,0.5996999144554138,10.1209_0295-5075_ac1364,Individual paper,1
Gemini 2.5 Pro,0.5759264826774597,10.1209_0295-5075_ac3c8a,Individual paper,1
Gemini 2.5 Pro,0.509528636932373,10.1209_0295-5075_aca824,Individual paper,1
Gemini 2.5 Pro,0.4551510810852051,10.1209_0295-5075_acb07d,Individual paper,1
Gemini 2.5 Pro,0.5502700209617615,10.1209_0295-5075_ad0998,Individual paper,1
Gemini 2.5 Pro,0.409535139799118,10.1257_000282803321455359,Individual paper,1
Gemini 2.5 Pro,0.5102167129516602,10.1257_000282803322157142,Individual paper,1
Gemini 2.5 Pro,0.6178722977638245,10.1257_0895330027265,Individual paper,1
Gemini 2.5 Pro,0.5326141715049744,10.1257_aer.100.1.420,Individual paper,1
Gemini 2.5 Pro,0.5715957880020142,10.1257_aer.100.1.448,Individual paper,1
Gemini 2.5 Pro,0.5610745549201965,10.1257_aer.102.2.720,Individual paper,1
Gemini 2.5 Pro,0.4496431350708008,10.1257_aer.102.7.3317,Individual paper,1
Gemini 2.5 Pro,0.2724339962005615,10.1257_aer.20120700,Individual paper,1
Gemini 2.5 Pro,0.6378452777862549,10.1257_aer.20130768,Individual paper,1
Gemini 2.5 Pro,0.1796036958694458,10.1257_aer.90.4.980,Individual paper,1
Gemini 2.5 Pro,0.2654244899749756,10.1257_aer.98.2.494,Individual paper,1
Gemini 2.5 Pro,0.6496906876564026,10.1257_aer.99.1.431,Individual paper,1
Gemini 2.5 Pro,0.5991938710212708,10.1257_aer.99.3.979,Individual paper,1
Gemini 2.5 Pro,0.6116649508476257,10.1257_aer.99.4.1335,Individual paper,1
Gemini 2.5 Pro,0.5846251249313354,10.1257_jel.45.3.595,Individual paper,1
Gemini 2.5 Pro,0.7112613916397095,10.1257_jep.14.3.137,Individual paper,1
Gemini 2.5 Pro,0.4003154933452606,10.1257_mic.20170389,Individual paper,1
Gemini 2.5 Pro,0.4690902531147003,10.1257_mic.20180336,Individual paper,1
Gemini 2.5 Pro,0.4963502585887909,10.1257_mic.3.4.77,Individual paper,1
Gemini 2.5 Pro,0.5344388484954834,10.1257_mic.5.2.213,Individual paper,1
Gemini 2.5 Pro,0.6035308241844177,10.1257_mic.6.1.290,Individual paper,1
Gemini 2.5 Pro,0.7259222269058228,10.1257_mic.6.2.247,Individual paper,1
Gemini 2.5 Pro,0.5208815336227417,10.1287_mnsc.1100.1271,Individual paper,1
Gemini 2.5 Pro,0.549826979637146,10.1287_mnsc.1110.1466,Individual paper,1
Gemini 2.5 Pro,0.5496562123298645,10.1287_mnsc.2013.1848,Individual paper,1
Gemini 2.5 Pro,0.530867874622345,10.1287_mnsc.2014.2073,Individual paper,1
Gemini 2.5 Pro,0.5841941237449646,10.1287_mnsc.2015.2168,Individual paper,1
Gemini 2.5 Pro,0.1807737350463867,10.1287_mnsc.2017.2802,Individual paper,1
Gemini 2.5 Pro,0.5320718884468079,10.1287_mnsc.2018.3163,Individual paper,1
Gemini 2.5 Pro,0.4103496372699737,10.1287_mnsc.2020.3762,Individual paper,1
Gemini 2.5 Pro,0.5452348589897156,10.1287_mnsc.2022.03085,Individual paper,1
Gemini 2.5 Pro,0.5390737056732178,10.1287_orsc.2020.14548,Individual paper,1
Gemini 2.5 Pro,0.5491161942481995,10.1287_orsc.2021.1521,Individual paper,1
Gemini 2.5 Pro,0.5700827240943909,10.1332_204378920x16026943989422,Individual paper,1
Gemini 2.5 Pro,0.7245885729789734,10.1332_204378921x16431423735159,Individual paper,1
Gemini 2.5 Pro,0.5482491850852966,10.1371_journal.pcbi.0020178,Individual paper,1
Gemini 2.5 Pro,0.5885944962501526,10.1371_journal.pcbi.1000758,Individual paper,1
Gemini 2.5 Pro,0.3720598220825195,10.1371_journal.pcbi.1002868,Individual paper,1
Gemini 2.5 Pro,0.5491161346435547,10.1371_journal.pcbi.1003381,Individual paper,1
Gemini 2.5 Pro,0.5238211750984192,10.1371_journal.pcbi.1004232,Individual paper,1
Gemini 2.5 Pro,0.3903654813766479,10.1371_journal.pcbi.1004527,Individual paper,1
Gemini 2.5 Pro,0.5211997032165527,10.1371_journal.pcbi.1006347,Individual paper,1
Gemini 2.5 Pro,0.4765464663505554,10.1371_journal.pcbi.1008217,Individual paper,1
Gemini 2.5 Pro,0.5797424912452698,10.1371_journal.pcbi.1011228,Individual paper,1
Gemini 2.5 Pro,0.6197676062583923,10.1371_journal.pcbi.1011979,Individual paper,1
Gemini 2.5 Pro,0.6087757349014282,10.1371_journal.pcbi.1012810,Individual paper,1
Gemini 2.5 Pro,0.5099954009056091,10.1371_journal.pcbi.1013068,Individual paper,1
Gemini 2.5 Pro,0.4802469313144684,10.1371_journal.pone.0012530,Individual paper,1
Gemini 2.5 Pro,0.5639293193817139,10.1371_journal.pone.0020474,Individual paper,1
Gemini 2.5 Pro,0.5491161346435547,10.1371_journal.pone.0023019,Individual paper,1
Gemini 2.5 Pro,0.5491161346435547,10.1371_journal.pone.0026008,Individual paper,1
Gemini 2.5 Pro,0.5460935235023499,10.1371_journal.pone.0026652,Individual paper,1
Gemini 2.5 Pro,0.5456560254096985,10.1371_journal.pone.0034051,Individual paper,1
Gemini 2.5 Pro,0.6514462828636169,10.1371_journal.pone.0035287,Individual paper,1
Gemini 2.5 Pro,0.5234176516532898,10.1371_journal.pone.0040325,Individual paper,1
Gemini 2.5 Pro,0.6561101078987122,10.1371_journal.pone.0044432,Individual paper,1
Gemini 2.5 Pro,0.1952328085899353,10.1371_journal.pone.0045093,Individual paper,1
Gemini 2.5 Pro,0.5247786641120911,10.1371_journal.pone.0045662,Individual paper,1
Gemini 2.5 Pro,0.5374350547790527,10.1371_journal.pone.0045998,Individual paper,1
Gemini 2.5 Pro,0.4178691804409027,10.1371_journal.pone.0054308,Individual paper,1
Gemini 2.5 Pro,0.3807624578475952,10.1371_journal.pone.0057378,Individual paper,1
Gemini 2.5 Pro,0.4092479944229126,10.1371_journal.pone.0059894,Individual paper,1
Gemini 2.5 Pro,0.4863617420196533,10.1371_journal.pone.0061458,Individual paper,1
Gemini 2.5 Pro,0.4731618762016296,10.1371_journal.pone.0064677,Individual paper,1
Gemini 2.5 Pro,0.5867403149604797,10.1371_journal.pone.0064941,Individual paper,1
Gemini 2.5 Pro,0.5732542276382446,10.1371_journal.pone.0068423,Individual paper,1
Gemini 2.5 Pro,0.5265355706214905,10.1371_journal.pone.0069871,Individual paper,1
Gemini 2.5 Pro,0.5438168048858643,10.1371_journal.pone.0076063,Individual paper,1
Gemini 2.5 Pro,0.4508073627948761,10.1371_journal.pone.0077041,Individual paper,1
Gemini 2.5 Pro,0.56482994556427,10.1371_journal.pone.0083225,Individual paper,1
Gemini 2.5 Pro,0.5602765679359436,10.1371_journal.pone.0085531,Individual paper,1
Gemini 2.5 Pro,0.4079731702804565,10.1371_journal.pone.0085691,Individual paper,1
Gemini 2.5 Pro,0.6015358567237854,10.1371_journal.pone.0092336,Individual paper,1
Gemini 2.5 Pro,0.5691812038421631,10.1371_journal.pone.0095742,Individual paper,1
Gemini 2.5 Pro,0.6198298931121826,10.1371_journal.pone.0104207,Individual paper,1
Gemini 2.5 Pro,0.5239768624305725,10.1371_journal.pone.0105126,Individual paper,1
Gemini 2.5 Pro,0.5804608464241028,10.1371_journal.pone.0108423,Individual paper,1
Gemini 2.5 Pro,0.5495295524597168,10.1371_journal.pone.0114976,Individual paper,1
Gemini 2.5 Pro,0.398463636636734,10.1371_journal.pone.0117183,Individual paper,1
Gemini 2.5 Pro,0.7541580200195312,10.1371_journal.pone.0120394,Individual paper,1
Gemini 2.5 Pro,0.5367124676704407,10.1371_journal.pone.0124513,Individual paper,1
Gemini 2.5 Pro,0.6997480988502502,10.1371_journal.pone.0124561,Individual paper,1
Gemini 2.5 Pro,0.5504292845726013,10.1371_journal.pone.0125193,Individual paper,1
Gemini 2.5 Pro,0.5150479078292847,10.1371_journal.pone.0154321,Individual paper,1
Gemini 2.5 Pro,0.555077075958252,10.1371_journal.pone.0155414,Individual paper,1
Gemini 2.5 Pro,0.5596100091934204,10.1371_journal.pone.0155773,Individual paper,1
Gemini 2.5 Pro,0.4221063554286957,10.1371_journal.pone.0158940,Individual paper,1
Gemini 2.5 Pro,0.520331084728241,10.1371_journal.pone.0159769,Individual paper,1
Gemini 2.5 Pro,0.5237545967102051,10.1371_journal.pone.0166101,Individual paper,1
Gemini 2.5 Pro,0.52655029296875,10.1371_journal.pone.0166437,Individual paper,1
Gemini 2.5 Pro,0.5927947759628296,10.1371_journal.pone.0175687,Individual paper,1
Gemini 2.5 Pro,0.2330666035413742,10.1371_journal.pone.0188503,Individual paper,1
Gemini 2.5 Pro,0.5606366395950317,10.1371_journal.pone.0196524,Individual paper,1
Gemini 2.5 Pro,0.5491161346435547,10.1371_journal.pone.0200965,Individual paper,1
Gemini 2.5 Pro,0.5399028658866882,10.1371_journal.pone.0202878,Individual paper,1
Gemini 2.5 Pro,0.5746367573738098,10.1371_journal.pone.0205420,Individual paper,1
Gemini 2.5 Pro,0.5548785924911499,10.1371_journal.pone.0207937,Individual paper,1
Gemini 2.5 Pro,0.6443342566490173,10.1371_journal.pone.0208129,Individual paper,1
Gemini 2.5 Pro,0.538141667842865,10.1371_journal.pone.0222724,Individual paper,1
Gemini 2.5 Pro,0.474983274936676,10.1371_journal.pone.0227360,Individual paper,1
Gemini 2.5 Pro,0.5479474067687988,10.1371_journal.pone.0229510,Individual paper,1
Gemini 2.5 Pro,0.5082147717475891,10.1371_journal.pone.0236544,Individual paper,1
Gemini 2.5 Pro,0.4925920963287353,10.1371_journal.pone.0240324,Individual paper,1
Gemini 2.5 Pro,0.5790635943412781,10.1371_journal.pone.0244592,Individual paper,1
Gemini 2.5 Pro,0.4780113399028778,10.1371_journal.pone.0248599,Individual paper,1
Gemini 2.5 Pro,0.5923765301704407,10.1371_journal.pone.0249339,Individual paper,1
Gemini 2.5 Pro,0.4320939481258392,10.1371_journal.pone.0253344,Individual paper,1
Gemini 2.5 Pro,0.4948863983154297,10.1371_journal.pone.0254860,Individual paper,1
Gemini 2.5 Pro,0.4877229928970337,10.1371_journal.pone.0263028,Individual paper,1
Gemini 2.5 Pro,0.5283163189888,10.1371_journal.pone.0267153,Individual paper,1
Gemini 2.5 Pro,0.4732605814933777,10.1371_journal.pone.0267251,Individual paper,1
Gemini 2.5 Pro,0.5554789900779724,10.1371_journal.pone.0268019,Individual paper,1
Gemini 2.5 Pro,0.4483461081981659,10.1371_journal.pone.0273014,Individual paper,1
Gemini 2.5 Pro,0.6456090211868286,10.1371_journal.pone.0275383,Individual paper,1
Gemini 2.5 Pro,0.6285579800605774,10.1371_journal.pone.0282112,Individual paper,1
Gemini 2.5 Pro,0.5072525143623352,10.1371_journal.pone.0282434,Individual paper,1
Gemini 2.5 Pro,0.4975617229938507,10.1371_journal.pone.0289333,Individual paper,1
Gemini 2.5 Pro,0.530601978302002,10.1371_journal.pone.0294920,Individual paper,1
Gemini 2.5 Pro,0.6425313949584961,10.1371_journal.pone.0307832,Individual paper,1
Gemini 2.5 Pro,0.5633127093315125,10.1371_journal.pone.0311612,Individual paper,1
Gemini 2.5 Pro,0.6092706918716431,10.1371_journal.pone.0329742,Individual paper,1
Gemini 2.5 Pro,0.6117404103279114,10.1515_amcs-2015-0054,Individual paper,1
Gemini 2.5 Pro,0.6008292436599731,10.1515_bejeap-2013-0110,Individual paper,1
Gemini 2.5 Pro,0.418190985918045,10.1515_bejte-2017-0157,Individual paper,1
Gemini 2.5 Pro,0.4006371796131134,10.1515_bejte-2019-0057,Individual paper,1
Gemini 2.5 Pro,0.4151302576065063,10.1515_bejte-2024-0043,Individual paper,1
Gemini 2.5 Pro,0.5563815832138062,10.1515_opphil-2019-0014,Individual paper,1
Gemini 2.5 Pro,0.5692838430404663,10.15195_v6.a14,Individual paper,1
Gemini 2.5 Pro,0.327418714761734,10.1523_jneurosci.0595-16.2016,Individual paper,1
Gemini 2.5 Pro,0.6085230708122253,10.1523_jneurosci.1642-12.2013,Individual paper,1
Gemini 2.5 Pro,0.1079549938440322,10.1523_jneurosci.2303-21.2022,Individual paper,1
Gemini 2.5 Pro,0.6027568578720093,10.1523_jneurosci.2761-12.2013,Individual paper,1
Gemini 2.5 Pro,0.5684442520141602,10.15244_pjoes_186441,Individual paper,1
Gemini 2.5 Pro,0.6436468958854675,10.1525_sop.2004.47.1.109,Individual paper,1
Gemini 2.5 Pro,0.643726646900177,10.1561_102.00000099,Individual paper,1
Gemini 2.5 Pro,0.5395289063453674,10.1561_105.00000200_app,Individual paper,1
Gemini 2.5 Pro,0.6875501275062561,10.1628_0932456042776140,Individual paper,1
Gemini 2.5 Pro,0.6215183734893799,10.1628_093245607780181919,Individual paper,1
Gemini 2.5 Pro,0.55820631980896,10.1628_093245607780182008,Individual paper,1
Gemini 2.5 Pro,0.5260705947875977,10.1628_093245607783242981,Individual paper,1
Gemini 2.5 Pro,0.4588315486907959,10.1628_093245610791343003,Individual paper,1
Gemini 2.5 Pro,0.5066068172454834,10.1628_093245616x14500948554072,Individual paper,1
Gemini 2.5 Pro,0.6853929162025452,10.1628_093245616x14500948554117,Individual paper,1
Gemini 2.5 Pro,0.473158597946167,10.1628_jite-2020-0050,Individual paper,1
Gemini 2.5 Pro,0.4528964459896087,10.18564_jasss.1568,Individual paper,1
Gemini 2.5 Pro,0.509701132774353,10.18564_jasss.1805,Individual paper,1
Gemini 2.5 Pro,0.5576066970825195,10.18564_jasss.2090,Individual paper,1
Gemini 2.5 Pro,0.5212809443473816,10.18564_jasss.2647,Individual paper,1
Gemini 2.5 Pro,0.5496540665626526,10.18564_jasss.2759,Individual paper,1
Gemini 2.5 Pro,0.5752546191215515,10.18564_jasss.3058,Individual paper,1
Gemini 2.5 Pro,0.5079811215400696,10.18564_jasss.3166,Individual paper,1
Gemini 2.5 Pro,0.6672385334968567,10.18564_jasss.3336,Individual paper,1
Gemini 2.5 Pro,0.6038106083869934,10.18564_jasss.5194,Individual paper,1
Gemini 2.5 Pro,0.5333439707756042,10.2147_prbm.S370155,Individual paper,1
Gemini 2.5 Pro,0.5159596800804138,10.21638_spbu18.2021.303,Individual paper,1
Gemini 2.5 Pro,0.7645550966262817,10.2307_1964229,Individual paper,1
Gemini 2.5 Pro,0.5579094290733337,10.2307_2095953,Individual paper,1
Gemini 2.5 Pro,0.6333785653114319,10.2307_2297904,Individual paper,1
Gemini 2.5 Pro,0.4057739377021789,10.2307_2297925,Individual paper,1
Gemini 2.5 Pro,0.483560711145401,10.2307_2667052,Individual paper,1
Gemini 2.5 Pro,0.5424920320510864,10.2307_2669365,Individual paper,1
Gemini 2.5 Pro,0.6175541281700134,10.2307_2786703,Individual paper,1
Gemini 2.5 Pro,0.6261439323425293,10.2307_2786874,Individual paper,1
Gemini 2.5 Pro,0.3464377224445343,10.2307_2938286,Individual paper,1
Gemini 2.5 Pro,0.4645215272903442,10.2307_3005886,Individual paper,1
Gemini 2.5 Pro,0.5844908356666565,10.2753_mis0742-1222310208,Individual paper,1
Gemini 2.5 Pro,0.5692269206047058,10.3197_096327105774462683,Individual paper,1
Gemini 2.5 Pro,0.5976839065551758,10.3200_socp.148.5.609-630,Individual paper,1
Gemini 2.5 Pro,0.5491161942481995,10.3233_jifs-230775,Individual paper,1
Gemini 2.5 Pro,0.5338034629821777,10.3233_jifs-232322,Individual paper,1
Gemini 2.5 Pro,0.5490280985832214,10.32872_spb.11607,Individual paper,1
Gemini 2.5 Pro,0.151341900229454,10.3389_fevo.2014.00041,Individual paper,1
Gemini 2.5 Pro,0.5743614435195923,10.3389_fnbeh.2014.00248,Individual paper,1
Gemini 2.5 Pro,0.6086026430130005,10.3389_fnbeh.2015.00107,Individual paper,1
Gemini 2.5 Pro,0.7232758402824402,10.3389_fnbeh.2016.00053,Individual paper,1
Gemini 2.5 Pro,0.5581915974617004,10.3389_fnbeh.2016.00180,Individual paper,1
Gemini 2.5 Pro,0.5495295524597168,10.3389_fnhum.2013.00252,Individual paper,1
Gemini 2.5 Pro,0.549980640411377,10.3389_fnhum.2018.00265,Individual paper,1
Gemini 2.5 Pro,0.4872451722621918,10.3389_fnhum.2022.967090,Individual paper,1
Gemini 2.5 Pro,0.5491161346435547,10.3389_fnins.2015.00026,Individual paper,1
Gemini 2.5 Pro,0.5707710385322571,10.3389_fnins.2019.01160,Individual paper,1
Gemini 2.5 Pro,0.5491161346435547,10.3389_fnsys.2022.765720,Individual paper,1
Gemini 2.5 Pro,0.5945076942443848,10.3389_fphy.2018.00156,Individual paper,1
Gemini 2.5 Pro,0.5755033493041992,10.3389_fphy.2020.00058,Individual paper,1
Gemini 2.5 Pro,0.57364821434021,10.3389_fpsyg.2015.00729,Individual paper,1
Gemini 2.5 Pro,0.5491161346435547,10.3389_fpsyg.2016.00799,Individual paper,1
Gemini 2.5 Pro,0.5486993789672852,10.3389_fpsyg.2017.01990,Individual paper,1
Gemini 2.5 Pro,0.5491161346435547,10.3389_fpsyg.2018.00859,Individual paper,1
Gemini 2.5 Pro,0.5694575905799866,10.3389_fpsyg.2018.01865,Individual paper,1
Gemini 2.5 Pro,0.5777865648269653,10.3389_fpsyg.2019.00651,Individual paper,1
Gemini 2.5 Pro,0.4740923345088959,10.3389_fpsyg.2019.01374,Individual paper,1
Gemini 2.5 Pro,0.4916928708553314,10.3389_fpsyg.2019.02956,Individual paper,1
Gemini 2.5 Pro,0.5090172290802002,10.3389_fpsyg.2021.681664,Individual paper,1
Gemini 2.5 Pro,0.4601055085659027,10.3389_fpsyg.2022.794953,Individual paper,1
Gemini 2.5 Pro,0.5375942587852478,10.3389_fpsyg.2022.816168,Individual paper,1
Gemini 2.5 Pro,0.5852339863777161,10.3389_fpsyg.2025.1465057,Individual paper,1
Gemini 2.5 Pro,0.4161650538444519,10.3389_fpsyt.2023.1131769,Individual paper,1
Gemini 2.5 Pro,0.5136989951133728,10.3389_fpubh.2022.881330,Individual paper,1
Gemini 2.5 Pro,0.5531572699546814,10.3389_fpubh.2024.1373747,Individual paper,1
Gemini 2.5 Pro,0.5319480895996094,10.3390_brainsci11030317,Individual paper,1
Gemini 2.5 Pro,0.5537664890289307,10.3390_bs13060456,Individual paper,1
Gemini 2.5 Pro,0.3417934775352478,10.3390_bs14010039,Individual paper,1
Gemini 2.5 Pro,0.5479691624641418,10.3390_bs14070519,Individual paper,1
Gemini 2.5 Pro,0.4872464537620544,10.3390_bs14070601,Individual paper,1
Gemini 2.5 Pro,0.6112753748893738,10.3390_bs14080638,Individual paper,1
Gemini 2.5 Pro,0.6010832786560059,10.3390_buildings12010019,Individual paper,1
Gemini 2.5 Pro,0.5660383105278015,10.3390_e22020199,Individual paper,1
Gemini 2.5 Pro,0.5580575466156006,10.3390_e24091289,Individual paper,1
Gemini 2.5 Pro,0.5618463158607483,10.3390_g10010010,Individual paper,1
Gemini 2.5 Pro,0.5308812856674194,10.3390_g10010011,Individual paper,1
Gemini 2.5 Pro,0.4968173205852508,10.3390_g10010012,Individual paper,1
Gemini 2.5 Pro,0.6762584447860718,10.3390_g11010005,Individual paper,1
Gemini 2.5 Pro,0.533240020275116,10.3390_g11030027,Individual paper,1
Gemini 2.5 Pro,0.584949254989624,10.3390_g11040045,Individual paper,1
Gemini 2.5 Pro,0.490296721458435,10.3390_g11040061,Individual paper,1
Gemini 2.5 Pro,0.584345281124115,10.3390_g12010017,Individual paper,1
Gemini 2.5 Pro,0.620664656162262,10.3390_g12010025,Individual paper,1
Gemini 2.5 Pro,0.6161060929298401,10.3390_g12020041,Individual paper,1
Gemini 2.5 Pro,0.55445796251297,10.3390_g12020050,Individual paper,1
Gemini 2.5 Pro,0.4489929676055908,10.3390_g12030063,Individual paper,1
Gemini 2.5 Pro,0.5417177677154541,10.3390_g14030042,Individual paper,1
Gemini 2.5 Pro,0.6589516401290894,10.3390_g14050065,Individual paper,1
Gemini 2.5 Pro,0.5469880700111389,10.3390_g15030016,Individual paper,1
Gemini 2.5 Pro,0.5608727335929871,10.3390_math10152823,Individual paper,1
Gemini 2.5 Pro,0.574485719203949,10.3390_math12243919,Individual paper,1
Gemini 2.5 Pro,0.5793776512145996,10.3390_su10124585,Individual paper,1
Gemini 2.5 Pro,0.4721367955207824,10.3390_su12198175,Individual paper,1
Gemini 2.5 Pro,0.5788060426712036,10.3390_su141912785,Individual paper,1
Gemini 2.5 Pro,0.6169188022613525,10.3390_su141912809,Individual paper,1
Gemini 2.5 Pro,0.5488711595535278,10.3390_su151410997,Individual paper,1
Gemini 2.5 Pro,0.538491427898407,10.3390_w16223166,Individual paper,1
Gemini 2.5 Pro,0.5889564752578735,10.34768_amcs-2021-0011,Individual paper,1
Gemini 2.5 Pro,0.5591219067573547,10.3763_cpol.2010.0106,Individual paper,1
Gemini 2.5 Pro,0.5997189879417419,10.3846_16111699.2017.1334228,Individual paper,1
Gemini 2.5 Pro,0.467387706041336,10.3934_jdg.2024013,Individual paper,1
Gemini 2.5 Pro,0.585672914981842,10.3934_math.20241583,Individual paper,1
Gemini 2.5 Pro,0.5829147696495056,10.3934_math.2024452,Individual paper,1
Gemini 2.5 Pro,0.5671802163124084,10.3934_mbe.2023233,Individual paper,1
Gemini 2.5 Pro,0.4854045510292053,10.3938_jkps.72.480,Individual paper,1
Gemini 2.5 Pro,0.4362732768058777,10.3982_te2063,Individual paper,1
Gemini 2.5 Pro,0.507508397102356,10.3982_te2404,Individual paper,1
Gemini 2.5 Pro,0.6095473170280457,10.3982_te5351,Individual paper,1
Gemini 2.5 Pro,0.3592892289161682,10.3982_te795,Individual paper,1
Gemini 2.5 Pro,0.4069831371307373,10.3989_ris.2011.09.03,Individual paper,1
Gemini 2.5 Pro,0.5495671033859253,10.4284_0038-4038-2011.033,Individual paper,1
Gemini 2.5 Pro,0.2149702310562133,10.4284_0038-4038-2012.067,Individual paper,1
Gemini 2.5 Pro,0.5301247239112854,10.4284_sej.2010.76.3.638,Individual paper,1
Gemini 2.5 Pro,0.5247603058815002,10.5267_j.ijiec.2022.3.001,Individual paper,1
Gemini 2.5 Pro,0.5909973382949829,10.5751_es-05598-180302,Individual paper,1
Gemini 2.5 Pro,0.4465092420578003,10.5751_es-07493-200323,Individual paper,1
Gemini 2.5 Pro,0.5087936520576477,10.5751_es-07532-200228,Individual paper,1
Gemini 2.5 Pro,0.546798825263977,10.5840_beq200919433,Individual paper,1
Gemini 2.5 Pro,0.5294821262359619,10.7717_peerj.450,Individual paper,1
Gemini 2.5 Pro,0.5660241842269897,citation_q1_lowest__jcr_q4__discipline_other,Collection,2
Gemini 2.5 Pro,0.4728911519050598,citation_q2__jcr_q2__discipline_other,Collection,2
Gemini 2.5 Pro,0.5491161942481995,citation_q3__jcr_q2__discipline_multidisciplinary,Collection,2
Gemini 2.5 Pro,0.5274995565414429,citation_q3__jcr_q3__year_q4_newest,Collection,2
Gemini 2.5 Pro,0.5190702676773071,citation_q3__year_q4_newest__discipline_economics,Collection,2
Gemini 2.5 Pro,0.5628268122673035,citation_q4_highest__jcr_q3__year_q3,Collection,2
Gemini 2.5 Pro,0.5634194612503052,citation_q4_highest__jcr_q4__discipline_bio_evo,Collection,2
Gemini 2.5 Pro,0.5997388362884521,jcr_q2__year_q2__discipline_other,Collection,2
Gemini 2.5 Pro,0.5476498603820801,jcr_q2__year_q3__discipline_multidisciplinary,Collection,2
Gemini 2.5 Pro,0.5711822509765625,jcr_q4__discipline_other,Collection,2
Gemini 2.5 Pro,0.5528444051742554,jcr_q4__year_q2__discipline_bio_evo,Collection,2
Gemini 2.5 Pro,0.544902503490448,type_theoretical__jcr_q4__discipline_other,Collection,2
Gemini 2.5 Pro,0.5467824339866638,citation_q1_lowest__jcr_q2__discipline_multidisciplinary,Collection,3
Gemini 2.5 Pro,0.4743291735649109,citation_q1_lowest__jcr_q4__year_q1_oldest,Collection,3
Gemini 2.5 Pro,0.5491161346435547,citation_q1_lowest__year_q1_oldest__discipline_multidisciplinary,Collection,3
Gemini 2.5 Pro,0.5912817716598511,citation_q2__jcr_q4__discipline_bio_evo,Collection,3
Gemini 2.5 Pro,0.5249170064926147,citation_q3__year_q1_oldest__discipline_other,Collection,3
Gemini 2.5 Pro,0.5832204818725586,citation_q4_highest__jcr_q4__discipline_economics,Collection,3
Gemini 2.5 Pro,0.6299964189529419,citation_q4_highest__year_q2__discipline_other,Collection,3
Gemini 2.5 Pro,0.6136853098869324,citation_q4_highest__year_q3__discipline_other,Collection,3
Gemini 2.5 Pro,0.512454628944397,citation_q4_highest__year_q4_newest__discipline_math_phys_cs,Collection,3
Gemini 2.5 Pro,0.5531169176101685,citation_q4_highest__year_q4_newest__discipline_multidisciplinary,Collection,3
Gemini 2.5 Pro,0.5491161346435547,jcr_q2__year_q1_oldest__discipline_multidisciplinary,Collection,3
Gemini 2.5 Pro,0.5198423862457275,jcr_q2__year_q2__discipline_multidisciplinary,Collection,3
