item_id,claude_sonnet_46_corr,gpt41_corr,gemini25pro_corr,mean_pairwise_abs_gap,cross_model_sd,cross_model_range,reduces_gap_vs_unaugmented,paper_percentile
10.1016_j.amc.2025.129545,0.611033022403717,0.6081674695014954,0.5270309448242188,0.05600138505299886,0.04769293460568661,0.08400207757949829,True,25.136884021901444
10.1016_j.chaos.2022.112747,0.6391230225563049,0.5757718086242676,0.5549286603927612,0.0561295747756958,0.04384918044652083,0.0841943621635437,True,25.186660029865607
10.1063_5.0088493,0.6422613859176636,0.5620076656341553,0.5579666495323181,0.05619649092356364,0.04754400069541508,0.08429473638534546,True,25.236436037829765
10.1016_j.jecp.2022.105376,0.632824718952179,0.5484733581542969,0.5491161346435547,0.05623424053192139,0.04851579178821345,0.08435136079788208,True,25.286212045793928
10.3390_g12020050,0.6360401511192322,0.5516234636306763,0.55445796251297,0.05627779165903727,0.04794070123295023,0.08441668748855591,True,25.33598805375809
10.1063_5.0256342,0.6130664944648743,0.5736874341964722,0.5286272168159485,0.05629285176595052,0.04225147963459361,0.08443927764892578,True,25.385764061722252
10.1007_s13235-011-0020-9,0.6387559175491333,0.5569708943367004,0.641457200050354,0.05632420380910238,0.04801739754531773,0.08448630571365356,True,25.43554006968641
10.1016_j.physa.2024.129999,0.6468902230262756,0.5970759987831116,0.5623840689659119,0.056337436040242515,0.04247798842825085,0.08450615406036377,True,25.485316077650573
10.1371_journal.pone.0155773,0.6443312764167786,0.5819897055625916,0.5596100091934204,0.056480844815572105,0.043903332041496906,0.08472126722335815,True,25.535092085614735
10.1103_PhysRevE.81.036115,0.6564517021179199,0.5716763734817505,0.5823765397071838,0.05651688575744629,0.046167231504606096,0.08477532863616943,True,25.584868093578894
10.1016_j.neucom.2024.127566,0.6439310908317566,0.5989752411842346,0.5590248703956604,0.05660414695739746,0.04247769377845688,0.08490622043609619,True,25.634644101543056
10.1371_journal.pone.0205420,0.6363943815231323,0.5514402985572815,0.5746367573738098,0.05663605531056722,0.04391141851266127,0.08495408296585083,True,25.68442010950722
10.1016_j.ecolecon.2024.108388,0.6480385065078735,0.6138198971748352,0.5630688667297363,0.05664642651875814,0.042752036988415044,0.08496963977813721,True,25.73419611747138
10.1561_105.00000200_app,0.6246960759162903,0.5588906407356262,0.5395289063453674,0.0567781130472819,0.04464429569877477,0.08516716957092285,True,25.78397212543554
10.1016_j.jtbi.2011.07.030,0.6742991209030151,0.5891252756118774,0.6021942496299744,0.05678256352742513,0.04587027807645187,0.0851738452911377,True,25.833748133399702
10.1086_687873,0.6737078428268433,0.6111266016960144,0.588447093963623,0.05684049924214681,0.04415911968698284,0.08526074886322021,True,25.883524141363864
10.1016_j.jebo.2017.06.004,0.6902356743812561,0.633963406085968,0.604916512966156,0.05687944094340006,0.04337750854145993,0.0853191614151001,True,25.933300149328026
10.1016_j.obhdp.2012.07.006,0.6501662135124207,0.5951815843582153,0.5648220181465149,0.05689613024393717,0.04326015176896247,0.08534419536590576,True,25.983076157292185
10.1016_j.jtbi.2025.112043,0.6502206325531006,0.5647306442260742,0.6030966639518738,0.056993325551350914,0.04281969560549786,0.08548998832702637,True,26.032852165256347
10.1016_j.chaos.2012.01.004,0.6450889706611633,0.5850963592529297,0.5595399141311646,0.05703270435333252,0.04391447442475363,0.08554905652999878,True,26.08262817322051
10.1007_s12110-024-09483-5,0.6304173469543457,0.5612955093383789,0.5448035001754761,0.05707589785257975,0.045423095377265806,0.08561384677886963,True,26.13240418118467
10.1016_j.geb.2013.06.012,0.6420703530311584,0.6071657538414001,0.5564091205596924,0.05710748831431071,0.04307438065954826,0.08566123247146606,True,26.18218018914883
10.1007_s10144-013-0423-0,0.6618378162384033,0.5762825608253479,0.5761755704879761,0.057108163833618164,0.04942626414288263,0.08566224575042725,True,26.231956197112993
10.1037_npe0000011,0.6645575761795044,0.5895824432373047,0.578886091709137,0.05711432298024496,0.04668205534440949,0.08567148447036743,True,26.281732205077155
10.1016_j.amc.2020.125698,0.6828697919845581,0.63591468334198,0.5971531867980957,0.0571444034576416,0.04292352161431954,0.0857166051864624,True,26.331508213041314
10.1038_srep14783,0.6467244625091553,0.5879164934158325,0.5609602332115173,0.05717615286509196,0.043856812887892664,0.08576422929763794,True,26.381284221005476
10.1016_j.jebo.2003.11.006,0.6410772204399109,0.5656644701957703,0.5552591681480408,0.05721203486124674,0.04683319924522875,0.08581805229187012,True,26.43106022896964
10.1126_science.1193649,0.6465839147567749,0.5606446266174316,0.5610852241516113,0.05729285875956217,0.049490371904175594,0.08593928813934326,True,26.480836236933797
10.1371_journal.pone.0155414,0.6410641074180603,0.5578654408454895,0.555077075958252,0.05732468763987223,0.04885959932546224,0.08598703145980835,True,26.53061224489796
10.1038_s41598-024-80733-3,0.6695815324783325,0.5961198210716248,0.5835824012756348,0.057332754135131836,0.04645725724714084,0.08599913120269775,True,26.58038825286212
10.1038_srep11027,0.6554527878761292,0.59038245677948,0.5694265961647034,0.05735079447428385,0.044858670182965514,0.08602619171142578,True,26.630164260826284
10.1371_journal.pone.0229510,0.6340985894203186,0.6140813231468201,0.5479474067687988,0.05743412176767985,0.045085866441740494,0.08615118265151978,True,26.679940268790443
10.1098_rstb.2009.0134,0.6457917094230652,0.5596022009849548,0.568595826625824,0.05745967229207357,0.04737918141233305,0.08618950843811035,True,26.729716276754605
10.1016_j.jpubeco.2019.104053,0.6827707290649414,0.5979628562927246,0.5965319871902466,0.05749249458312988,0.049382087289939425,0.08623874187469482,True,26.779492284718767
10.1016_j.evolhumbehav.2013.10.001,0.6724341511726379,0.5861849188804626,0.5973401069641113,0.05749948819478353,0.04690857023288911,0.08624923229217529,True,26.82926829268293
10.1007_s11403-017-0195-2,0.6832709312438965,0.6221842169761658,0.5968971848487854,0.05758249759674072,0.044406164587373655,0.08637374639511108,True,26.879044300647088
10.1002_evan.21430,0.748529314994812,0.750177800655365,0.8349292278289795,0.057599941889444985,0.04941401091911967,0.08639991283416748,True,26.92882030861125
10.1063_5.0235953,0.6592182517051697,0.5727700591087341,0.5799355506896973,0.057632128397623696,0.04797634999506885,0.08644819259643555,True,26.978596316575413
10.1038_s41598-020-61634-7,0.6335036754608154,0.5788746476173401,0.5470513701438904,0.057634870211283364,0.04372461695446133,0.08645230531692505,True,27.02837232453957
10.1098_rspb.2014.1661,0.6490771770477295,0.5626201629638672,0.5733672380447388,0.05763800938924154,0.04712096096029103,0.0864570140838623,True,27.078148332503734
10.1016_j.neubiorev.2008.09.008,0.6315428018569946,0.5950032472610474,0.5449293255805969,0.05774231751759847,0.04348262288012727,0.0866134762763977,True,27.127924340467896
10.1177_0959354308091842,0.6481384634971619,0.5614578127861023,0.5928387641906738,0.05778710047403971,0.04388689261829167,0.08668065071105957,True,27.177700348432058
10.1111_ajae.12372,0.6576768755912781,0.5906184315681458,0.5704930424690247,0.05812255541483561,0.04564881699650701,0.08718383312225342,True,27.227476356396217
10.1080_08941920.2016.1209266,0.6375308632850647,0.6261054873466492,0.5501868724822998,0.05822932720184326,0.047474814424087027,0.08734399080276489,True,27.27725236436038
10.1371_journal.pone.0207937,0.6422861218452454,0.555131733417511,0.5548785924911499,0.05827168623606364,0.050391844066158265,0.08740752935409546,True,27.32702837232454
10.1109_access.2020.2995658,0.6363710165023804,0.5886722803115845,0.5489168167114258,0.05830279986063639,0.04378718111757307,0.08745419979095459,True,27.3768043802887
10.1146_annurev-psych-081420-110718,0.6783297657966614,0.5908500552177429,0.5918554067611694,0.058319807052612305,0.050218730345851996,0.08747971057891846,True,27.426580388252862
10.3390_g15030016,0.6345202922821045,0.5660496950149536,0.5469880700111389,0.058354814847310386,0.046031616261000705,0.08753222227096558,True,27.476356396217025
10.1209_0295-5075_106_18007,0.6595425605773926,0.5979302525520325,0.5719074606895447,0.058423399925231934,0.04500587541066776,0.0876350998878479,True,27.526132404181187
10.1186_s12889-018-5218-y,0.6832651495933533,0.6093447208404541,0.6969860792160034,0.05842757225036621,0.047140749171379726,0.08764135837554932,True,27.575908412145345
10.1209_0295-5075_111_60003,0.6557477116584778,0.5963597893714905,0.5680838227272034,0.05844259262084961,0.04474262141364558,0.08766388893127441,True,27.625684420109508
10.1038_nature02978,0.6796616911888123,0.5919473767280579,0.6117086410522461,0.05847620964050293,0.04601073344317464,0.0877143144607544,True,27.67546042807367
10.1016_j.jedc.2013.06.012,0.679728627204895,0.5919424891471863,0.5920389294624329,0.058524092038472496,0.05065553346869072,0.08778613805770874,True,27.725236436037832
10.1016_j.jpubeco.2016.12.007,0.6589062213897705,0.5710645318031311,0.5859701037406921,0.058561126391092934,0.04700711960604394,0.0878416895866394,True,27.77501244400199
10.1098_rspb.2008.1623,0.6699997186660767,0.6018810272216797,0.5821360349655151,0.05857578913370768,0.04609780861878592,0.08786368370056152,True,27.824788451966153
10.1016_j.obhdp.2012.11.003,0.6791250705718994,0.5909754037857056,0.6535412669181824,0.058766444524129234,0.045349351324689625,0.08814966678619385,True,27.874564459930316
10.1016_j.evolhumbehav.2007.04.001,0.6724706888198853,0.6082295775413513,0.5842956304550171,0.058783372243245445,0.0455971401133162,0.08817505836486816,True,27.924340467894474
10.1038_s41598-023-46944-w,0.6251171827316284,0.5369178652763367,0.5491161346435547,0.058799544970194496,0.04779134629759561,0.08819931745529175,True,27.974116475858636
10.1007_s11071-019-05010-9,0.6755766272544861,0.6027642488479614,0.5871245265007019,0.05896806716918945,0.047205256578888,0.08845210075378418,True,28.0238924838228
10.1016_j.physa.2011.10.009,0.6265665888786316,0.5889942049980164,0.5380455255508423,0.05901404221852621,0.04442865182995784,0.0885210633277893,True,28.07366849178696
10.1086_684229,0.6541894674301147,0.5655959844589233,0.5949141383171082,0.05906232198079427,0.04513299608208726,0.0885934829711914,True,28.12344449975112
10.1103_PhysRevE.101.062419,0.6260803937911987,0.5886216759681702,0.5374063849449158,0.05911600589752197,0.044514494681344316,0.08867400884628296,True,28.173220507715282
10.3233_jifs-232322,0.6227171421051025,0.6209791898727417,0.5338034629821777,0.05927578608194987,0.05084005994625793,0.0889136791229248,True,28.222996515679444
10.1016_j.jebo.2014.11.009,0.6080650091171265,0.5190631151199341,0.5547560453414917,0.05933459599812826,0.044790564522974384,0.08900189399719238,True,28.272772523643603
10.1016_j.geb.2015.10.001,0.6455428600311279,0.5565397143363953,0.5924753546714783,0.05933543046315511,0.044775533339363474,0.08900314569473267,True,28.322548531607765
10.1098_rstb.2010.0157,0.6516253352165222,0.6099925637245178,0.5624351501464844,0.05946012338002523,0.04462787686555937,0.08919018507003784,True,28.372324539571927
10.1016_j.amc.2018.01.045,0.6383275985717773,0.5635528564453125,0.5491161346435547,0.05947430928548177,0.04788591701930265,0.08921146392822266,True,28.42210054753609
10.1016_j.chaos.2022.112849,0.6401544809341431,0.5663053393363953,0.5509123802185059,0.059494733810424805,0.0477053306687159,0.08924210071563721,True,28.47187655550025
10.1016_j.jebo.2017.07.009,0.6479785442352295,0.5960625410079956,0.5587244629859924,0.05950272083282471,0.044825019950009995,0.08925408124923706,True,28.52165256346441
10.1371_journal.pone.0166101,0.6130171418190002,0.5543511509895325,0.5237545967102051,0.05950836340586344,0.04536086707921766,0.08926254510879517,True,28.571428571428573
10.1073_pnas.2415010122,0.6375753283500671,0.5662599205970764,0.54828280210495,0.059528350830078125,0.047226792211431265,0.08929252624511719,True,28.621204579392735
10.1111_j.1467-9779.2010.01472.x,0.6506870985031128,0.561233639717102,0.5660077333450317,0.05963563919067383,0.05032446082228865,0.08945345878601074,True,28.670980587356894
10.1016_j.reseneeco.2017.07.004,0.6484474539756775,0.5807022452354431,0.5588980913162231,0.059699575106302895,0.04669747100237413,0.08954936265945435,True,28.720756595321056
10.1016_j.chaos.2017.06.015,0.6419104337692261,0.6161345839500427,0.5523066520690918,0.05973585446675619,0.04612887204536461,0.08960378170013428,True,28.77053260328522
10.1016_j.ocecoaman.2022.106447,0.6631648540496826,0.6086734533309937,0.5734763741493225,0.0597923199335734,0.04518880864779624,0.08968847990036011,True,28.820308611249377
10.1103_sz5b-j75y,0.6436251401901245,0.5539117455482483,0.6040172576904297,0.059808929761250816,0.04495894401434295,0.08971339464187622,True,28.87008461921354
10.1016_j.tree.2011.12.004,0.6819633841514587,0.5922412872314453,0.5960875153541565,0.05981473128000895,0.050727232969066505,0.08972209692001343,True,28.9198606271777
10.1038_s41598-021-89563-z,0.6297232508659363,0.580741286277771,0.5399768948554993,0.05983090400695801,0.04493583736858693,0.08974635601043701,True,28.969636635141864
10.1098_rspb.2019.1943,0.7047941088676453,0.6149545907974243,0.6356979608535767,0.059893012046813965,0.04703846666782076,0.08983951807022095,True,29.019412643106023
10.1016_j.jtbi.2011.03.017,0.6540334820747375,0.5640137195587158,0.5658707022666931,0.06001317501068115,0.05144524884395773,0.09001976251602173,True,29.069188651070185
10.1111_j.1461-0248.2011.01697.x,0.6711475849151611,0.58443683385849,0.5811184644699097,0.06001941363016764,0.05104737742587216,0.09002912044525146,True,29.118964659034347
10.1088_1674-1056_ad5274,0.6524399518966675,0.5862017869949341,0.5622643828392029,0.06011704603830973,0.0467121095329352,0.0901755690574646,True,29.168740666998506
10.1007_s00199-015-0909-4,0.6696109175682068,0.5791340470314026,0.621704638004303,0.0603179136912028,0.045264649451071864,0.0904768705368042,True,29.218516674962668
10.1111_j.1465-7295.2011.00422.x,0.6324777007102966,0.5504961609840393,0.5419747233390808,0.06033531824747721,0.04997395433036364,0.09050297737121582,True,29.26829268292683
10.1016_j.chaos.2018.02.035,0.6673939824104309,0.639958918094635,0.5768364071846008,0.060371716817220054,0.04643599280798806,0.09055757522583008,True,29.318068690890993
10.1038_s41598-021-88663-0,0.63517826795578,0.544601321220398,0.5645142793655396,0.06038463115692139,0.04759920949181832,0.09057694673538208,True,29.36784469885515
10.1016_j.jebo.2023.04.004,0.6736335754394531,0.5829753279685974,0.6535686254501343,0.060438831647237144,0.047618157779495456,0.09065824747085571,True,29.417620706819314
10.1016_j.euroecorev.2015.06.004,0.6153133511543274,0.5380895137786865,0.5246453881263733,0.060445308685302734,0.04893012891394739,0.0906679630279541,True,29.467396714783476
10.3389_fphy.2018.00156,0.6458987593650818,0.5551916360855103,0.5945076942443848,0.060471415519714355,0.045487317311251926,0.09070712327957153,True,29.517172722747638
10.1098_rspb.2019.0001,0.6583335399627686,0.5676193833351135,0.5776143670082092,0.060476104418436684,0.04974022985096377,0.09071415662765503,True,29.566948730711797
10.1038_s41598-022-18797-2,0.6675618290901184,0.5768235325813293,0.6294069886207581,0.06049219767252604,0.04555994248169071,0.09073829650878906,True,29.61672473867596
10.1177_1043463107080449,0.6478710770606995,0.6545601487159729,0.5637669563293457,0.06052879492441813,0.05059916103941944,0.0907931923866272,True,29.66650074664012
10.1057_978-1-137-50247-6_2,0.6288284659385681,0.6046286225318909,0.537943422794342,0.06059002876281738,0.04706845963110952,0.09088504314422607,True,29.71627675460428
10.1007_s40881-023-00159-x,0.6318284869194031,0.5609244704246521,0.5408695340156555,0.0606393019358317,0.04778966265976179,0.09095895290374756,True,29.766052762568442
10.1007_s10551-020-04664-5,0.6691113114356995,0.578098714351654,0.6385481953620911,0.06067506472269694,0.046316909522950034,0.09101259708404541,True,29.815828770532605
10.1016_j.joep.2021.102452,0.678690493106842,0.6247782111167908,0.5875607132911682,0.060753186543782554,0.045819051828957603,0.09112977981567383,True,29.865604778496767
10.1007_s00355-021-01363-6,0.6481130123138428,0.5569201111793518,0.5946149826049805,0.06079526742299398,0.045824097975937714,0.09119290113449097,True,29.915380786460926
10.1037_xge0000405,0.6351427435874939,0.5439351797103882,0.5792360901832581,0.060805042584737144,0.045990085677008054,0.09120756387710571,True,29.965156794425088
10.1016_0303-2647(96)01604-8,0.6554577350616455,0.5688040256500244,0.5641912817955017,0.0608443021774292,0.05141288465686774,0.0912664532661438,True,30.01493280238925
10.1006_jeth.2000.2655,0.6517272591590881,0.6061801910400391,0.5603362321853638,0.060927351315816246,0.04569559385947853,0.09139102697372437,True,30.06470881035341
10.1177_0022002712448910,0.7103481292724609,0.6189529895782471,0.7087692618370056,0.060930093129475914,0.05231718510611188,0.09139513969421387,True,30.11448481831757
10.1037_dev0001183,0.6601453423500061,0.6025652289390564,0.5687107443809509,0.06095639864603678,0.04622748333130336,0.09143459796905518,True,30.164260826281733
10.1016_j.amc.2022.127578,0.6092481017112732,0.604073703289032,0.5177587866783142,0.06099287668863932,0.051392823743118175,0.09148931503295898,True,30.214036834245896
10.1016_j.jebo.2015.09.020,0.6613979935646057,0.6357378363609314,0.5697364807128906,0.06110767523447672,0.047287164490591546,0.09166151285171509,True,30.263812842210054
10.1016_j.amc.2019.124798,0.6846921443939209,0.6525596976280212,0.7442570328712463,0.061131556828816734,0.04652753909458355,0.0916973352432251,True,30.313588850174217
10.1046_j.1461-0248.2002.00358.x,0.6503136157989502,0.5664586424827576,0.5585920810699463,0.06114768981933594,0.050836960424748674,0.0917215347290039,True,30.36336485813838
10.1038_s41598-017-12742-4,0.6084494590759277,0.573460578918457,0.516596794128418,0.06123510996500651,0.04635842931851986,0.09185266494750977,True,30.41314086610254
10.1016_j.jebo.2023.04.028,0.6567854285240173,0.6141940355300903,0.5647381544113159,0.06136484940846761,0.04606627762614838,0.09204727411270142,True,30.4629168740667
10.1038_s41598-021-95303-0,0.6554550528526306,0.6035631895065308,0.5633723735809326,0.06138845284779867,0.046165078772000406,0.092082679271698,True,30.512692882030862
10.1016_j.jtbi.2010.02.015,0.6561710834503174,0.6017656326293945,0.5640021562576294,0.06144595146179199,0.04633419249783709,0.09216892719268799,True,30.562468889995024
10.1016_j.amc.2020.125705,0.6499109864234924,0.5577415823936462,0.5665716528892517,0.0614462693532308,0.05085701147679608,0.09216940402984619,True,30.612244897959183
10.3982_te5351,0.6883378028869629,0.5961661338806152,0.6095473170280457,0.0614477793375651,0.04980397121335644,0.09217166900634766,True,30.662020905923345
10.1108_tpm-03-2020-0021,0.5979966521263123,0.5300523042678833,0.5056487917900085,0.061565240224202476,0.04785410664345406,0.09234786033630371,True,30.711796913887508
10.1002_bdm.2273,0.6450371146202087,0.6465471982955933,0.5541784167289734,0.06157918771107992,0.05289860606748753,0.09236878156661987,True,30.76157292185167
10.2307_2297904,0.689583957195282,0.5971854329109192,0.6333785653114319,0.061599016189575195,0.04655905962628932,0.09239852428436279,True,30.81134892981583
10.1016_j.physa.2021.126379,0.641649067401886,0.6406176686286926,0.5492160320281982,0.061622023582458496,0.0530710043009545,0.09243303537368774,True,30.86112493777999
10.1038_srep42735,0.6745500564575195,0.5846096277236938,0.5820683836936951,0.06165444850921631,0.05267605154659863,0.09248167276382446,True,30.910900945744153
10.1257_aer.99.1.431,0.6555554866790771,0.5630271434783936,0.6496906876564026,0.06168556213378906,0.0518112922899593,0.0925283432006836,True,30.96067695370831
10.1371_journal.pone.0095742,0.6619401574134827,0.600175142288208,0.5691812038421631,0.06183930238087972,0.04722246072486561,0.09275895357131958,True,31.010452961672474
10.1038_s41598-025-07863-0,0.6352741122245789,0.644311785697937,0.5515468716621399,0.061843276023864746,0.05114889967874903,0.09276491403579712,True,31.060228969636636
10.1209_0295-5075_92_38003,0.6724170446395874,0.5896660685539246,0.5795487761497498,0.0619121789932251,0.05094866524424706,0.09286826848983765,True,31.1100049776008
10.1016_j.geb.2007.10.009,0.6460821628570557,0.55892014503479,0.5531559586524963,0.06195080280303955,0.05206682024630502,0.09292620420455933,True,31.159780985564957
10.1111_ecin.12720,0.6253528594970703,0.5751109719276428,0.5323416590690613,0.06200746695200602,0.04655560258800489,0.09301120042800903,True,31.20955699352912
10.1016_j.jebo.2018.04.015,0.6426272392272949,0.5493866205215454,0.5568562746047974,0.06216041247049967,0.051810981913471034,0.09324061870574951,True,31.25933300149328
10.1016_j.econlet.2017.05.022,0.6457746624946594,0.5633516907691956,0.5525016188621521,0.06218202908833822,0.05100838329287361,0.09327304363250732,True,31.309109009457444
10.3390_su10124585,0.6727168560028076,0.6055154800415039,0.5793776512145996,0.06222613652547201,0.048151528493171204,0.09333920478820801,True,31.358885017421603
10.1016_j.amc.2023.128168,0.6229836940765381,0.596121072769165,0.5294551253318787,0.062352379163106285,0.048155204188538206,0.09352856874465942,True,31.408661025385765
10.1038_nn.3087,0.6402000784873962,0.5926846861839294,0.5466036200523376,0.06239763895670573,0.046800060885220617,0.0935964584350586,True,31.458437033349927
10.1146_annurev-psych-010814-015355,0.6316943168640137,0.5456020832061768,0.5380843281745911,0.06240665912628174,0.05201156813527857,0.09360998868942261,True,31.508213041314086
10.1051_mmnp_2023013,0.6478114128112793,0.5720345973968506,0.5540760159492493,0.062490264574686684,0.049750981609821526,0.09373539686203003,True,31.557989049278248
10.1073_pnas.1608164114,0.6660032868385315,0.6530283689498901,0.5722277164459229,0.06251704692840576,0.05081166457573654,0.09377557039260864,True,31.60776505724241
10.3389_fnhum.2018.00265,0.6387866735458374,0.644012987613678,0.549980640411377,0.06268823146820068,0.052845542543322556,0.09403234720230103,True,31.657541065206573
10.1016_j.physa.2020.124691,0.6570500135421753,0.6345314383506775,0.5629677176475525,0.0627215305964152,0.04912557166814682,0.0940822958946228,True,31.70731707317073
10.1523_jneurosci.2761-12.2013,0.6968401074409485,0.6138004064559937,0.6027568578720093,0.0627221663792928,0.051428283000778265,0.09408324956893921,True,31.757093081134894
10.1038_nature16980,0.6432464718818665,0.6283683776855469,0.5491161346435547,0.06275355815887451,0.05060104758912254,0.09413033723831177,True,31.806869089099056
10.1038_srep02695,0.6745692491531372,0.5803840160369873,0.5807254910469055,0.0627901554107666,0.054279562878715874,0.0941852331161499,True,31.856645097063215
10.1371_journal.pone.0023019,0.6433084011077881,0.5715258121490479,0.5491161346435547,0.06279484430948894,0.04920554979740397,0.0941922664642334,True,31.906421105027377
10.1098_rspb.2011.0252,0.613235354423523,0.554149329662323,0.5188362002372742,0.06293276945749919,0.047695869393045195,0.09439915418624878,True,31.95619711299154
10.1038_s41598-024-72939-2,0.6571985483169556,0.5695684552192688,0.5627299547195435,0.06297906239827473,0.05267844828401049,0.09446859359741211,True,32.0059731209557
10.1371_journal.pone.0124513,0.6311917901039124,0.5817484855651855,0.5367124676704407,0.06298621495564778,0.047256790762480134,0.09447932243347168,True,32.055749128919864
10.1016_j.obhdp.2015.03.006,0.6732959151268005,0.6631420254707336,0.5787742733955383,0.06301442782084148,0.051889883119516166,0.09452164173126221,True,32.105525136884026
10.1177_01902725221132517,0.6293892860412598,0.5665298700332642,0.5347848534584045,0.06306962172190349,0.0481474314346542,0.09460443258285522,True,32.15530114484818
10.1038_s41598-023-36318-7,0.6764826774597168,0.6003144979476929,0.5818452835083008,0.06309159596761067,0.05016462861768184,0.09463739395141602,True,32.20507715281234
10.1142_s0129183121501278,0.6573546528816223,0.5625417232513428,0.5790985226631165,0.0632086197535197,0.050641947613636454,0.09481292963027954,True,32.254853160776506
10.1016_j.physa.2023.129038,0.6634466648101807,0.6244313716888428,0.5684937238693237,0.06330196062723796,0.047727131581946004,0.09495294094085693,True,32.30462916874067
10.1111_j.1749-6632.2009.04733.x,0.6431532502174377,0.5709142088890076,0.5481613874435425,0.06332790851593018,0.04959775527352424,0.09499186277389526,True,32.35440517670483
10.1371_journal.pcbi.1011228,0.6464102864265442,0.5512352585792542,0.5797424912452698,0.06345001856486003,0.04884591957427481,0.09517502784729004,True,32.40418118466899
10.1038_s41598-024-69206-9,0.6366443634033203,0.6712188720703125,0.5759932398796082,0.0634837547938029,0.048204212230142665,0.09522563219070435,True,32.453957192633155
10.1098_rsif.2024.0547,0.6234263777732849,0.5564361214637756,0.5281659960746765,0.0635069211324056,0.048924150054435796,0.0952603816986084,True,32.50373320059731
10.1007_s13235-023-00533-8,0.657770574092865,0.5625085234642029,0.5841189026832581,0.0635080337524414,0.04994402780679899,0.09526205062866211,True,32.55350920856147
10.1016_j.jtbi.2025.112212,0.6485727429389954,0.5532824397087097,0.5715800523757935,0.06352686882019043,0.05056830186192956,0.09529030323028564,True,32.603285216525634
10.1016_j.chaos.2018.03.029,0.6597524285316467,0.5644603967666626,0.5866836905479431,0.06352802117665608,0.04985560245167868,0.09529203176498413,True,32.6530612244898
10.1093_scan_nsab124,0.644250750541687,0.5612412095069885,0.5489099025726318,0.06356056531270345,0.05185319393081314,0.09534084796905518,True,32.70283723245396
10.1016_j.heliyon.2023.e22748,0.6632084250450134,0.6264392733573914,0.5678648948669434,0.06356235345204671,0.04808554370110656,0.09534353017807007,True,32.75261324041812
10.1371_journal.pcbi.0020178,0.6436023712158203,0.5998554229736328,0.5482491850852966,0.06356879075368245,0.04773054468355749,0.09535318613052368,True,32.80238924838228
10.1016_j.joep.2008.12.002,0.6934289336204529,0.598299503326416,0.5980282425880432,0.06360046068827312,0.055001475646745894,0.09540069103240967,True,32.85216525634644
10.1098_rspb.2003.2336,0.6270138025283813,0.5947870016098022,0.531421959400177,0.0637278954188029,0.048633828666064235,0.09559184312820435,True,32.9019412643106
10.1111_j.1558-5646.2007.00196.x,0.6424036622047424,0.5491161346435547,0.5467813611030579,0.06374820073445638,0.05454606376563145,0.09562230110168457,True,32.95171727227476
10.1016_j.neucom.2024.128510,0.6566852331161499,0.5610226392745972,0.5679432153701782,0.06377506256103516,0.05334537147621926,0.09566259384155273,True,33.001493280238925
10.1016_j.actpsy.2023.103957,0.6535431742668152,0.5948590040206909,0.5578539371490479,0.06379282474517822,0.04825217941853537,0.09568923711776733,True,33.05126928820309
10.1080_17470919.2017.1411828,0.645078182220459,0.6691775918006897,0.5734516978263855,0.06381726264953613,0.049790530535350284,0.0957258939743042,True,33.10104529616725
10.1016_j.jtbi.2008.09.015,0.6573710441589355,0.5658199787139893,0.5615912675857544,0.06385318438212077,0.05411907424423697,0.09577977657318115,True,33.15082130413141
10.1371_journal.pone.0104207,0.6853306889533997,0.5894597768783569,0.6198298931121826,0.06391394138336182,0.04899647946194612,0.09587091207504272,True,33.200597312095574
10.1038_s41598-023-41519-1,0.6524251103401184,0.5600719451904297,0.5565513372421265,0.06391584873199463,0.05436494299567289,0.09587377309799194,True,33.25037332005973
10.1126_science.1241399,0.646256685256958,0.6025165915489197,0.5503168702125549,0.06395987669626872,0.048032028925041916,0.09593981504440308,True,33.30014932802389
10.1007_s00182-014-0419-9,0.6672139167785645,0.5711639523506165,0.6326615214347839,0.064033309618632,0.04865082166806116,0.096049964427948,True,33.349925335988054
10.3389_fnbeh.2016.00180,0.6542758941650391,0.5705062747001648,0.5581915974617004,0.06405619780222575,0.05228319120226022,0.09608429670333862,True,33.399701343952216
10.1177_0022002711420971,0.6078604459762573,0.5116316080093384,0.5378542542457581,0.06415255864461263,0.04974683124366044,0.09622883796691895,True,33.44947735191638
10.1016_j.amc.2025.129367,0.6533654928207397,0.6362895369529724,0.5571286082267761,0.06415792306264241,0.051347799144565325,0.09623688459396362,True,33.49925335988054
10.1111_evo.12108,0.667790412902832,0.6778555512428284,0.581570029258728,0.06419034798940022,0.05292473163101603,0.09628552198410034,True,33.5490293678447
10.1016_j.ejpoleco.2012.03.001,0.6435688734054565,0.5472576022148132,0.5521499514579773,0.06420751412709554,0.054248218602878304,0.09631127119064331,True,33.59880537580886
10.1038_ncomms5939,0.6454295516014099,0.5589361190795898,0.5491161346435547,0.06420894463857015,0.052999717373190286,0.09631341695785522,True,33.64858138377302
10.1016_j.physleta.2019.126165,0.6666697859764099,0.5946087837219238,0.5702977180480957,0.0642480452855428,0.050118844488039695,0.09637206792831421,True,33.69835739173718
10.1093_bjps_axz022,0.6441187262535095,0.5476614832878113,0.5971956849098206,0.06430482864379883,0.04823451160703498,0.09645724296569824,True,33.748133399701345
10.1016_j.physa.2018.03.004,0.6437406539916992,0.5856931805610657,0.5471543073654175,0.06439089775085449,0.04862042827434199,0.09658634662628174,True,33.79790940766551
