model,item_id,correlation,n_aug_runs,kind,n_items,panel_label
Gemini 2.5 Pro,10.1016_j.irle.2014.03.001,0.5650494694709778,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.irle.2018.12.010,0.5809953808784485,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.irle.2019.105858,0.5139428377151489,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.irle.2020.105931,0.5857434272766113,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.isci.2020.101438,0.5954857468605042,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.isci.2021.102844,0.5277066826820374,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.isci.2025.112833,0.5049601793289185,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jdeveco.2011.12.002,0.5628644824028015,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jdeveco.2022.102845,0.5635890364646912,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2003.06.005,0.5367857813835144,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2003.06.006,0.5145233869552612,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2003.11.006,0.5552591681480408,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2005.02.008,0.700729489326477,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2005.04.018,0.4408142864704132,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2005.07.002,0.5967814326286316,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2008.02.006,0.5491161346435547,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2008.09.007,0.5053392648696899,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2009.01.006,0.518523097038269,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2009.03.011,0.3764621615409851,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2009.03.022,0.5534848570823669,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2009.11.001,0.3399293422698974,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2009.11.003,0.4415719211101532,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2010.09.010,0.2979477941989898,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2011.01.005,0.5155053734779358,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2011.01.017,0.0374508053064346,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2011.01.018,0.5878781080245972,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2011.09.002,0.3679490983486175,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2011.10.002,0.5042285919189453,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2011.10.020,0.5014763474464417,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2012.06.001,0.4600418210029602,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2012.09.013,0.4037215709686279,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2012.12.024,0.5529890060424805,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2013.08.002,0.57194584608078,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2013.08.006,0.3845758140087127,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2014.03.005,0.540968120098114,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2014.07.005,0.4726071655750274,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2014.08.005,0.5445767045021057,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2014.11.004,0.443496435880661,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2014.11.009,0.5547560453414917,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2015.02.002,0.512676477432251,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2015.03.005,0.4309338927268982,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2015.03.009,0.3355932831764221,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2015.03.018,0.2642350792884826,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2015.05.013,0.5727896094322205,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2015.09.008,0.5182414054870605,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2015.09.020,0.5697364807128906,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2015.12.006,0.5069106221199036,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2016.06.003,0.3190385699272156,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2016.06.010,0.5240492820739746,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2016.09.005,0.5745896697044373,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2016.09.012,0.5942684412002563,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2016.09.015,0.4942263066768646,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2017.01.006,0.4476913809776306,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2017.06.004,0.604916512966156,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2017.06.006,0.4000469148159027,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2017.07.009,0.5587244629859924,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2017.07.035,0.3688410818576813,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2017.11.016,0.5477403998374939,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2017.12.024,0.491150289773941,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2018.01.009,0.6868976354598999,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2018.04.002,0.6605616807937622,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2018.04.015,0.5568562746047974,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2018.08.008,0.5758201479911804,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2018.11.013,0.6134015917778015,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2018.11.020,0.5663973093032837,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2018.12.029,0.542332112789154,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2019.03.007,0.5470538139343262,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2019.05.033,0.4956090152263641,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2019.06.019,0.5932069420814514,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2019.08.008,0.5457452535629272,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2019.12.007,0.426628828048706,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2020.01.010,0.5125849843025208,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2020.03.035,0.6001015305519104,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2020.06.009,0.5856186747550964,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2020.07.031,0.5204426050186157,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2020.10.001,0.568006694316864,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2020.10.005,0.7268346548080444,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2021.02.016,0.3975209891796112,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2021.04.029,0.5350818037986755,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2021.04.032,0.5847049355506897,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2021.05.003,0.6242518424987793,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2021.05.035,0.4720092117786407,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2021.09.024,0.6362773180007935,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2023.01.012,0.4375473260879516,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2023.03.023,0.2777032554149627,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2023.04.004,0.6535686254501343,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2023.04.028,0.5647381544113159,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2023.09.006,0.3062657713890075,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2023.10.029,0.3672691583633423,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2023.11.003,0.4163806438446045,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2023.11.027,0.2888361811637878,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2024.01.019,0.5952335000038147,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2024.02.003,0.6053680181503296,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2024.02.009,0.4406265318393707,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2024.04.016,0.3749719858169555,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2024.05.010,0.5516669750213623,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2025.106930,0.5486095547676086,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2025.106991,0.3249565362930298,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2025.107071,0.4840171933174133,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2025.107138,0.4852000474929809,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jebo.2025.107207,0.4239639639854431,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jecp.2018.01.015,0.5857422351837158,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jecp.2022.105376,0.5491161346435547,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jecp.2023.105858,0.5916891098022461,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jedc.2013.06.012,0.5920389294624329,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jedc.2024.104987,0.614643394947052,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jeem.2007.08.001,0.5693161487579346,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jeem.2008.07.004,0.6215352416038513,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jeem.2012.09.001,0.5301437377929688,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jeem.2013.04.004,0.5434336066246033,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jeem.2017.08.008,0.5275874733924866,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jeem.2018.06.008,0.5199600458145142,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jeem.2018.07.004,0.6052332520484924,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jeem.2022.102671,0.614900529384613,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jeem.2023.102895,0.4748772084712982,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jenvp.2009.05.003,0.6091189384460449,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jenvp.2018.11.002,0.5405786633491516,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jesp.2005.03.002,0.4766581058502197,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jesp.2008.06.004,0.5927772521972656,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jesp.2009.02.017,0.546846330165863,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jesp.2015.04.005,0.4303367435932159,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jesp.2016.06.007,0.5491613149642944,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jesp.2019.103823,0.5959296226501465,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jesp.2020.104096,0.588090717792511,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jesp.2022.104284,0.564683735370636,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jesp.2023.104566,0.4708901047706604,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jesp.2024.104682,0.3652326166629791,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jet.2008.10.005,0.2323682308197021,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jet.2009.06.003,0.528775155544281,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jet.2015.07.002,0.5842486023902893,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jet.2017.02.011,0.5503145456314087,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jet.2017.05.005,0.5919365882873535,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jet.2019.104972,0.4700624644756317,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jet.2019.104974,0.5407995581626892,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jmateco.2013.07.003,0.5135840177536011,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jmateco.2018.03.002,0.5519567131996155,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jmp.2021.102640,0.5774481892585754,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.joep.2008.12.002,0.5980282425880432,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.joep.2009.04.004,0.3788783252239227,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.joep.2010.01.005,0.6089374423027039,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.joep.2010.03.016,0.6114943027496338,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.joep.2010.07.002,0.5144965052604675,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.joep.2012.10.004,0.4736247956752777,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.joep.2012.12.003,0.4844125509262085,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.joep.2013.01.001,0.4050345420837402,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.joep.2013.07.002,0.4555056393146515,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.joep.2016.02.008,0.5309253334999084,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.joep.2016.03.002,0.4797492623329162,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.joep.2017.01.005,0.5734151601791382,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.joep.2017.03.007,0.4933999478816986,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.joep.2017.07.002,0.5876728892326355,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.joep.2017.07.003,0.5946552753448486,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.joep.2018.03.003,0.4076088368892669,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.joep.2019.102190,0.5915457010269165,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.joep.2019.102193,0.5354865193367004,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.joep.2021.102448,0.5470685958862305,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.joep.2021.102452,0.5875607132911682,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.joep.2022.102484,0.5613971948623657,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.joep.2022.102573,0.5908862352371216,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.joep.2023.102675,0.5680549740791321,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jpubeco.2004.05.011,0.1964123547077179,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jpubeco.2006.10.007,0.5407649874687195,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jpubeco.2007.04.005,0.4732591509819031,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jpubeco.2007.04.008,0.485833466053009,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jpubeco.2008.10.006,0.5300069451332092,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jpubeco.2009.03.004,0.5007402300834656,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jpubeco.2009.10.007,0.4126790463924408,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jpubeco.2010.03.002,0.4455243349075317,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jpubeco.2010.11.021,0.4372359216213226,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jpubeco.2011.05.001,0.4215838313102722,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jpubeco.2012.05.014,0.4821845293045044,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jpubeco.2012.08.003,0.4334529936313629,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jpubeco.2013.04.005,0.5443741679191589,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jpubeco.2014.05.002,0.4198716878890991,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jpubeco.2014.10.001,0.3783876597881317,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jpubeco.2014.10.008,0.3974723815917969,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jpubeco.2015.03.007,0.4193062484264374,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jpubeco.2015.03.012,0.260550856590271,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jpubeco.2015.12.012,0.4206226170063019,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jpubeco.2016.08.015,0.4916250109672546,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jpubeco.2016.09.001,0.6018694639205933,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jpubeco.2016.09.008,0.5099351406097412,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jpubeco.2016.12.007,0.5859701037406921,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jpubeco.2017.03.002,0.4547521471977234,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jpubeco.2018.06.010,0.5466603636741638,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jpubeco.2019.104053,0.5965319871902466,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jpubeco.2020.104347,0.518187403678894,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jpubeco.2021.104429,0.3066731691360473,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jpubeco.2022.104701,0.5644686222076416,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jrp.2009.01.003,0.5574936270713806,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jrp.2019.05.005,0.5066790580749512,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jrp.2019.103907,0.5502636432647705,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jrurstud.2020.08.013,0.5415981411933899,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jtbi.2003.11.008,0.4856637716293335,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jtbi.2004.06.005,0.4393974840641022,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jtbi.2004.06.020,0.5735816359519958,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jtbi.2004.06.032,0.4499084651470184,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jtbi.2004.12.015,0.5806996822357178,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jtbi.2005.01.006,0.5491161346435547,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jtbi.2005.07.014,0.5359010100364685,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jtbi.2005.08.008,0.4934208691120147,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jtbi.2005.10.011,0.4545601010322571,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jtbi.2005.10.024,0.5894938111305237,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jtbi.2005.11.028,0.606300413608551,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jtbi.2006.05.004,0.6717433929443359,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jtbi.2006.11.002,0.5692919492721558,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jtbi.2007.07.024,0.5314025282859802,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jtbi.2008.02.041,0.5497424602508545,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jtbi.2008.06.017,0.2064382284879684,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jtbi.2008.09.004,0.5673233270645142,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jtbi.2008.09.015,0.5615912675857544,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jtbi.2008.09.025,0.4960460066795349,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jtbi.2008.09.0252,0.4750398099422455,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jtbi.2008.12.007,0.5310611128807068,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jtbi.2009.12.030,0.455071747303009,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jtbi.2010.02.015,0.5640021562576294,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jtbi.2010.02.035,0.5491161346435547,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jtbi.2010.06.010,0.7264372706413269,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jtbi.2010.08.009,0.5920518040657043,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jtbi.2010.09.023,0.5792859196662903,5,individual_papers,1.0,"2,011 individual papers"
Gemini 2.5 Pro,10.1016_j.jtbi.2010.09.034,0.5348675847053528,5,individual_papers,1.0,"2,011 individual papers"
