model,source_id,correlation
GPT-5 Nano,10.1016_j.jebo.2013.08.002,0.9999999113368547
GPT-5 Nano,10.1016_j.jebo.2012.12.024,0.999999911346846
GPT-5 Nano,10.1016_j.jebo.2012.09.013,0.9999999113537514
GPT-5 Nano,10.1016_j.jebo.2012.06.001,0.9999999113653945
GPT-5 Nano,10.1016_j.jebo.2011.10.020,0.999999911372718
GPT-5 Nano,10.1016_j.jebo.2011.10.002,0.9999999113820159
GPT-5 Nano,10.1016_j.jebo.2011.09.002,0.9999999113902813
GPT-5 Nano,10.1016_j.jebo.2011.01.018,0.999999911398028
GPT-4.1,10.2307_2297925,0.07537558793294843
GPT-4.1,10.1111_j.1740-1461.2010.01197.x,0.4121682465121613
GPT-4.1,10.1109_tnsm.2015.2397883,0.4356579258871003
GPT-4.1,10.1007_s00199-007-0212-0,0.44444740808317834
GPT-4.1,10.1016_j.jtbi.2012.11.034,0.4694653198780774
GPT-4.1,10.1038_srep08917,0.4716636331477841
GPT-4.1,10.1093_qje_qjaa035,0.5504056605872744
GPT-4.1,10.1016_j.jtbi.2012.10.022,0.5578124809482068
GPT-4.1,10.1016_j.socec.2019.101478,0.571041450668261
GPT-4.1,10.1016_j.tpb.2012.02.005,0.5764648507732054
GPT-4.1,10.1371_journal.pone.0045093,0.591014739097059
GPT-4.1,10.2307_2669365,0.6013569906296669
GPT-4.1,10.18564_jasss.2647,0.6036016397221702
GPT-4.1,10.1016_j.pursup.2017.11.006,0.607235373692874
GPT-4.1,10.1287_mnsc.2017.2802,0.6110724850781784
GPT-4.1,10.1002_mde.2877,0.6336419180925892
GPT-4.1,10.1016_j.jtbi.2008.06.017,0.6371724940540205
GPT-4.1,10.1038_s41598-024-57842-0,0.6508895698482542
GPT-4.1,10.1111_jels.12231,0.664119840146446
GPT-4.1,10.1515_bejte-2019-0057,0.6734936025612277
GPT-4.1,10.1177_147470491301100204,0.6761193222062497
GPT-4.1,10.1007_s00267-023-01825-w,0.6761910010016261
GPT-4.1,10.1371_journal.pone.0253344,0.6839696393373733
GPT-4.1,10.1093_jae_ejr034,0.6874718787006524
GPT-4.1,10.1007_s00355-015-0884-5,0.6926469183163706
GPT-4.1,10.1016_j.physa.2015.08.053,0.6967965083442348
GPT-4.1,10.18564_jasss.1805,0.6975610817885449
GPT-4.1,10.3982_te2404,0.6990038023525945
GPT-4.1,10.1257_aer.100.1.420,0.6995203179591513
GPT-4.1,10.1093_ajae_aay025,0.7009793315084745
GPT-4.1,10.1016_j.physa.2015.01.029,0.7039461866786104
GPT-4.1,10.1098_rstb.2022.0303,0.7104200724512474
GPT-4.1,10.1287_mnsc.2020.3762,0.7120886694813024
GPT-4.1,10.1016_j.jtbi.2015.09.009,0.7137760852195895
GPT-4.1,10.1109_access.2021.3084342,0.71446098668815
GPT-4.1,10.1016_s0167-2681(02)00098-7,0.7213219692734801
GPT-4.1,10.1111_j.1468-0297.2009.02288.x,0.7243310355136771
GPT-4.1,10.1371_journal.pone.0236544,0.7246455186181484
GPT-4.1,10.1037_npe0000009,0.7270910447657858
GPT-4.1,10.1093_pnasnexus_pgad091,0.727358788374806
GPT-4.1,10.1073_pnas.0908855106,0.7275656790475599
GPT-4.1,10.1016_j.mathsocsci.2017.09.002,0.7279283219421573
GPT-4.1,10.1016_j.jtbi.2016.12.002,0.7299631664945493
GPT-4.1,10.1086_730717,0.7301995349587408
GPT-4.1,10.1371_journal.pone.0040325,0.7352429001521463
GPT-4.1,10.5751_es-07532-200228,0.7353186992535683
GPT-4.1,10.1007_s10539-004-5155-2,0.7376479338501375
GPT-4.1,10.1111_jpet.12252,0.7385308301235841
GPT-4.1,10.1098_rspb.2014.1994,0.7396435653102754
GPT-4.1,10.1093_jleo_ewp039,0.7396701447210586
GPT-4.1,10.1007_s00355-020-01284-w,0.7399013138396666
GPT-4.1,10.1038_s41598-020-65516-w,0.7415485544594818
GPT-4.1,10.1209_0295-5075_115_38002,0.7416057785676142
GPT-4.1,10.1086_682418,0.7422310935711515
GPT-4.1,10.1016_s0167-2681(96)00854-2,0.7426799647837564
GPT-4.1,10.1007_s10683-010-9267-z,0.7431856890846203
GPT-4.1,10.1016_j.jpubeco.2014.10.008,0.7433289288329702
GPT-4.1,10.5751_es-07493-200323,0.7437974962168448
GPT-4.1,10.1038_s42003-021-02865-w,0.7440328555737227
GPT-4.1,10.1371_journal.pone.0268019,0.7444687533526096
GPT-4.1,10.1016_j.jpubeco.2017.03.002,0.7444804553779605
GPT-4.1,10.1111_1467-6435.00140,0.7445338972121338
GPT-4.1,10.1016_j.jtbi.2023.111585,0.7445946787190946
GPT-4.1,10.1038_s41467-020-20436-1,0.7447130686737946
GPT-4.1,10.1111_jpet.12181,0.745856433298843
GPT-4.1,10.1016_j.socec.2024.102211,0.7466645599337705
GPT-4.1,10.3390_g10010010,0.7474375492336405
GPT-4.1,10.1016_j.jtbi.2025.112212,0.7475225872022163
GPT-4.1,10.1007_s10551-025-05998-8,0.7476319086623083
GPT-4.1,10.1155_2022_7259257,0.7479273505907453
GPT-4.1,10.18564_jasss.2090,0.748154884690325
GPT-4.1,10.1038_s41598-017-17481-0,0.748769621906742
GPT-4.1,10.1007_s10683-014-9402-3,0.7498228487225728
GPT-4.1,10.1126_sciadv.adm7968,0.7498271232084995
GPT-4.1,10.1628_093245616x14500948554072,0.7500089991638051
GPT-4.1,10.1057_s41599-019-0249-2,0.7501788766797949
GPT-4.1,10.1126_science.1177418,0.7511720335050448
GPT-4.1,10.1073_pnas.1320451111,0.7515431400204646
GPT-4.1,10.1111_jssr.12045,0.7523593882544131
GPT-4.1,10.1177_0022002711420971,0.7537461574078224
GPT-4.1,10.1098_rspb.2021.2174,0.7543931017344283
GPT-4.1,10.1038_srep08237,0.7546346296088919
GPT-4.1,10.5751_es-05598-180302,0.7549152561541717
GPT-4.1,10.1038_srep23006,0.7551342322703126
GPT-4.1,10.1016_j.socec.2011.10.010,0.7555504528045587
GPT-4.1,10.1016_j.marpol.2019.103673,0.755965816428984
GPT-4.1,10.1073_pnas.2014759117,0.7568893460243569
GPT-4.1,10.1111_ssqu.12910,0.7571971068185568
GPT-4.1,10.1023_B_ACBI.0000043440.36462.1a,0.7572781388574059
GPT-4.1,10.1098_rsos.160510,0.7578359448667707
GPT-4.1,10.1038_nature07601,0.75786356895623
GPT-4.1,10.1016_j.jpubeco.2015.03.007,0.7579412457121694
GPT-4.1,10.1016_j.leaqua.2019.04.003,0.7580391942513016
GPT-4.1,10.1017_psrm.2023.52,0.7580584806921851
GPT-4.1,10.1016_j.tree.2013.05.011,0.7582578771288182
GPT-4.1,10.1561_102.00000099,0.7582629941630247
GPT-4.1,10.1016_j.physa.2017.09.046,0.7588781960154347
GPT-4.1,10.1073_pnas.2408802121,0.7589199193060748
GPT-4.1,10.1177_1525822x16643709,0.7593173326145304
GPT-4.1,10.4284_0038-4038-2012.067,0.7597002873001761
GPT-4.1,10.1016_j.tpb.2008.04.001,0.7597551967361943
GPT-4.1,10.1073_pnas.1608990113,0.7598131085234441
GPT-4.1,10.1146_annurev.soc.33.040406.131812,0.759969493835663
GPT-4.1,10.1016_j.socec.2018.05.007,0.7601098400369318
GPT-4.1,10.1007_s10683-013-9354-z,0.7601178893061777
GPT-4.1,10.1142_s0217590820500071,0.7610904642952676
GPT-4.1,10.1126_sciadv.aau7296,0.7612629756637618
GPT-4.1,10.1038_nature04755,0.761333442727774
GPT-4.1,10.1371_journal.pone.0064677,0.7613346116184795
GPT-4.1,10.1111_apce.12343,0.7620050313190482
GPT-4.1,10.1073_pnas.1115219109,0.762101085872004
GPT-4.1,10.1017_jdm.2025.1,0.7623032569956848
GPT-4.1,10.1016_j.obhdp.2014.09.005,0.7623135451622342
GPT-4.1,10.1371_journal.pone.0207937,0.7632148311070311
GPT-4.1,10.1038_s41598-022-10582-5,0.7633044320983072
GPT-4.1,10.1371_journal.pone.0085691,0.7633217341482027
GPT-4.1,10.1016_j.socec.2021.101692,0.7636049669788406
GPT-4.1,10.1126_sciadv.1601444,0.7638157773584748
GPT-4.1,10.1098_rspb.2011.0252,0.7638297006453467
GPT-4.1,10.1007_s10683-011-9292-6,0.7643161212800631
GPT-4.1,10.1098_rspb.2019.0001,0.7646910163820998
GPT-4.1,10.1007_s10058-012-0120-z,0.7649284454152545
GPT-4.1,10.1111_j.1465-7295.2011.00422.x,0.7650379007378758
GPT-4.1,10.1007_s10683-013-9367-7,0.7654096120169318
GPT-4.1,10.1371_journal.pcbi.1012810,0.765532661950826
GPT-4.1,10.1098_rstb.2020.0293,0.7661106148163251
GPT-4.1,10.1177_1043463115576138,0.7662073155309732
GPT-4.1,10.3389_fpsyg.2022.816168,0.7666319318772098
GPT-4.1,10.4284_0038-4038-2011.033,0.7666597289029659
GPT-4.1,10.1371_journal.pone.0026652,0.7666622336804131
GPT-4.1,10.1098_rspb.2012.2043,0.766668917036622
GPT-4.1,10.1016_j.jtbi.2014.06.041,0.7666703065134775
GPT-4.1,10.1111_j.1467-9744.1991.tb00804.x,0.7666715210248912
GPT-4.1,10.1177_01655515241233741,0.7666730339151445
GPT-4.1,10.1146_annurev-soc-121919-054658,0.766673140116628
GPT-4.1,10.1016_j.jtbi.2010.02.035,0.766673401751189
GPT-4.1,10.1177_147470491301100117,0.7666734314584925
GPT-4.1,10.3389_fpsyg.2018.00859,0.766674358532005
GPT-4.1,10.1111_eva.12303,0.7666743915551252
GPT-4.1,10.1371_journal.pone.0200965,0.766674477378067
GPT-4.1,10.1111_j.1558-5646.2007.00196.x,0.7666768825814487
GPT-4.1,10.1098_rstb.2010.0159,0.7666786915245739
GPT-4.1,10.1038_s41559-020-01384-x,0.7666791410382832
GPT-4.1,10.1086_687872,0.7666831696528307
GPT-4.1,10.1002_per.474,0.766684080769636
GPT-4.1,10.3389_fnins.2015.00026,0.7666885925629838
GPT-4.1,10.1007_s00191-009-0162-8,0.7670003446484436
GPT-4.1,10.1086_700098,0.7671886331694391
GPT-4.1,10.1016_j.socec.2018.08.003,0.7672714933436364
GPT-4.1,10.1098_rsbl.2013.0903,0.7673823518106915
GPT-4.1,10.1371_journal.pone.0267153,0.7674699975820186
GPT-4.1,10.1126_science.7652573,0.7674771649194033
GPT-4.1,10.1038_nature06723,0.7677200208149353
GPT-4.1,10.1111_jlca.12283,0.7677510574568043
GPT-4.1,10.1086_510602,0.7678082017630553
GPT-4.1,10.1017_s1355770x19000457,0.7679179894598812
GPT-4.1,10.1177_0022002712448912,0.767926232868294
GPT-4.1,10.1038_srep42844,0.768160058605207
GPT-4.1,10.1126_science.1141588,0.7681780219538131
GPT-4.1,10.1037_xge0000405,0.7683130993789993
GPT-4.1,10.1016_s1090-5138(01)00093-9,0.7683773105287589
GPT-4.1,10.3846_16111699.2017.1334228,0.7684525636104762
GPT-4.1,10.1371_journal.pone.0117183,0.7684856305605262
GPT-4.1,10.1016_j.socec.2020.101554,0.7687073672860051
GPT-4.1,10.1098_rsif.2024.0547,0.768745426617275
GPT-4.1,10.1038_s41598-021-88663-0,0.7688893141037008
GPT-4.1,10.1016_j.jtbi.2003.11.008,0.768923641420517
GPT-4.1,10.1002_mde.4492,0.7689884965665174
GPT-4.1,10.1016_j.socec.2017.11.001,0.7690761773158479
GPT-4.1,10.1038_nature16981,0.7691445989525121
GPT-4.1,10.1038_s41467-020-15661-7,0.7693059533616851
GPT-4.1,10.1177_0951629814539199,0.769404847881485
GPT-4.1,10.1027_2151-2604_a000459,0.769482674777969
GPT-4.1,10.2307_2095953,0.7697643083678346
GPT-4.1,10.1016_j.jtbi.2018.04.027,0.769816961359436
GPT-4.1,10.3390_g12020050,0.7698599368691479
GPT-4.1,10.1177_01902725221132517,0.7699991040460189
GPT-4.1,10.1257_aer.100.1.448,0.7700510823589553
GPT-4.1,10.1038_s41598-023-41886-9,0.7701337721405647
GPT-4.1,10.1109_tnse.2023.3279094,0.7702606330730801
GPT-4.1,10.1037_pspa0000301,0.7702892763500041
GPT-4.1,10.1007_s10657-016-9532-5,0.7703512681901094
GPT-4.1,10.1057_s41599-020-0419-2,0.770456887577807
GPT-4.1,10.1111_tops.12342,0.7706386881425373
GPT-4.1,10.1016_j.socec.2025.102403,0.7707775365908474
GPT-4.1,10.1111_j.0023-5962.2005.00280.x,0.7709207159084134
GPT-4.1,10.1073_pnas.1605115113,0.7709631506882145
GPT-4.1,10.1086_731967,0.7710388631122158
GPT-4.1,10.1111_jpet.12384,0.7710775062694717
GPT-4.1,10.1038_s41598-017-11580-8,0.7710790857999945
GPT-4.1,10.1111_caje.12557,0.7711845654955847
GPT-4.1,10.3389_fpsyg.2019.01374,0.7713224919514405
GPT-4.1,10.1177_0037549711406912,0.7715188816236996
GPT-4.1,10.1080_13504851.2011.572844,0.7715667832870748
GPT-4.1,10.1016_j.jtbi.2004.12.015,0.7716930409578565
GPT-4.1,10.1111_ecin.12766,0.7717312945850842
GPT-4.1,10.1103_PhysRevE.95.052309,0.7719388238373628
GPT-4.1,10.1111_j.1465-7295.2009.00268.x,0.772157123712529
GPT-4.1,10.1136_medethics-2016-103593,0.7722149498722931
GPT-4.1,10.1177_0190272512442397,0.7723423131702631
GPT-4.1,10.3389_fpsyg.2016.00799,0.7724324277425457
GPT-4.1,10.1155_2021_6192629,0.7725689862250793
GPT-4.1,10.1016_j.leaqua.2019.101351,0.7726032589212335
GPT-4.1,10.1371_journal.pone.0275383,0.7726944248575325
GPT-4.1,10.1111_geer.12103,0.7726951388247921
GPT-4.1,10.3390_g14030042,0.7727417634166353
GPT-4.1,10.1098_rspb.2012.0937,0.7731158009587665
GPT-4.1,10.1017_ehs.2021.40,0.7734020013727384
GPT-4.1,10.1016_j.physa.2022.127997,0.7736701742651437
GPT-4.1,10.1016_j.jtbi.2008.09.015,0.7737086030713779
GPT-4.1,10.1103_PhysRevE.97.012305,0.774261472915156
GPT-4.1,10.1038_s41598-020-73314-7,0.7743452402810308
GPT-4.1,10.1371_journal.pcbi.1000758,0.7743661656548404
GPT-4.1,10.1287_mnsc.2015.2168,0.7744579364828151
GPT-4.1,10.1016_j.jtbi.2005.10.024,0.7744604034806669
GPT-4.1,10.1111_oik.02064,0.7745771700912913
GPT-4.1,10.1098_rstb.2015.0099,0.7746853699065561
GPT-4.1,10.1088_1742-5468_ad4e29,0.774911582928959
GPT-4.1,10.1177_1948550616639650,0.7752211840302204
GPT-4.1,10.1086_506529,0.7753006201271812
GPT-4.1,10.1038_s41598-023-46944-w,0.7753880370467249
GPT-4.1,10.1111_j.1420-9101.2004.00747.x,0.7753908662364222
GPT-4.1,10.1371_journal.pone.0166101,0.7754059839614066
GPT-4.1,10.1177_0190272519882389,0.775425739386328
GPT-4.1,10.1103_PhysRevE.109.054303,0.7756111351677741
GPT-4.1,10.3389_fpsyg.2022.794953,0.7758616543819867
GPT-4.1,10.1016_j.knosys.2019.07.006,0.775972876632962
GPT-4.1,10.1098_rspb.2013.0699,0.7760040891438689
GPT-4.1,10.1177_0022002714564426,0.7764240787590959
GPT-4.1,10.3390_g12020041,0.77652697261851
GPT-4.1,10.1007_s00191-020-00720-5,0.7768754389408824
GPT-4.1,10.1371_journal.pone.0196524,0.7768911725363348
GPT-4.1,10.3389_fpsyg.2017.01990,0.7769217110290577
GPT-4.1,10.1038_srep17050,0.7769217998861163
GPT-4.1,10.1371_journal.pone.0202878,0.7769229898861465
GPT-4.1,10.1038_s41598-017-02952-1,0.7770038954192484
GPT-4.1,10.1098_rstb.2009.0134,0.7770236460765707
GPT-4.1,10.1111_jems.12451,0.7770992200400229
GPT-4.1,10.21638_spbu18.2021.303,0.7771785300660559
GPT-4.1,10.1098_rsif.2014.0735,0.7771892798684271
GPT-4.1,10.1287_mnsc.2022.03085,0.7773221563781888
GPT-4.1,10.1007_s10683-007-9171-3,0.7774767846080288
GPT-4.1,10.1016_j.jpubeco.2021.104429,0.7774909270496533
GPT-4.1,10.1088_1742-5468_2009_09_p09012,0.7774919425070915
GPT-4.1,10.1073_pnas.0630443100,0.7775323199228893
GPT-4.1,10.1177_001872677002300105,0.7775952098153389
GPT-4.1,10.1093_pnasnexus_pgad054,0.7776434537964868
GPT-4.1,10.1080_02699931.2022.2146057,0.7777488512571812
GPT-4.1,10.1007_978-3-642-02624-9_8,0.7779096697257748
GPT-4.1,10.1038_ncomms12288,0.7779668622555401
GPT-4.1,10.1016_j.jpubeco.2016.08.015,0.7780048633833826
GPT-4.1,10.1098_rsos.150223,0.7781283235117172
GPT-4.1,10.1093_bjps_axz022,0.7781845320973966
GPT-4.1,10.1016_j.socec.2012.04.014,0.7782542324008831
GPT-4.1,10.1007_s00355-021-01363-6,0.7783237222964703
GPT-4.1,10.1007_bf01074955,0.7783729860622607
GPT-4.1,10.1177_2158244017737592,0.7783939792277133
GPT-4.1,10.1371_journal.pone.0155414,0.778527525100689
GPT-4.1,10.1016_j.jtbi.2021.110603,0.7786905791822282
GPT-4.1,10.1111_1911-3846.12489,0.7787534003271435
GPT-4.1,10.1038_ncomms5939,0.7789586908473902
GPT-4.1,10.1371_journal.pcbi.1004232,0.7790515332186356
GPT-4.1,10.1257_aer.90.4.980,0.7790550941988125
GPT-4.1,10.1038_s41562-019-0707-2,0.7791767324443156
GPT-4.1,10.1177_0022002703258795,0.7793021126896823
GPT-4.1,10.1111_ecin.12187,0.779522252421305
GPT-4.1,10.1111_spc3.12756,0.7796524791652387
GPT-4.1,10.1088_1742-5468_2006_06_p06013,0.7797961018003138
GPT-4.1,10.1007_s00355-014-0841-8,0.779828355377799
GPT-4.1,10.1038_s41598-024-67268-3,0.7798869995745253
GPT-4.1,10.3390_bs14010039,0.7799294490804081
GPT-4.1,10.1073_pnas.1808241115,0.7802517742959162
GPT-4.1,10.1111_j.1467-9779.2010.01472.x,0.7804533033092294
GPT-4.1,10.1016_j.jtbi.2016.11.012,0.7807971788953191
GPT-4.1,10.1126_science.1202599,0.7808187409078274
GPT-4.1,10.1073_pnas.2322072121,0.7809338990953065
GPT-4.1,10.1257_aer.99.3.979,0.7809743708266925
GPT-4.1,10.1093_restud_rdy048,0.7809861467810305
GPT-4.1,10.1017_s0266267110000374,0.7811045121787219
GPT-4.1,10.1162_ARTL_a_00126,0.7813683715780436
GPT-4.1,10.1177_0959354308091842,0.7813987534166179
GPT-4.1,10.1108_01437720310502177,0.7814172376545494
GPT-4.1,10.1093_oep_gpv048,0.7814868957332533
GPT-4.1,10.1016_j.physleta.2020.126723,0.7816912094541208
GPT-4.1,10.1371_journal.pone.0085531,0.7821549822064342
GPT-4.1,10.1177_000312240607100204,0.7821585674165417
GPT-4.1,10.1017_bpp.2019.4,0.7823379228712646
GPT-4.1,10.1073_pnas.1606456113,0.7824038009567815
GPT-4.1,10.1177_0048393108315509,0.7825366569361222
GPT-4.1,10.1016_j.physa.2014.06.041,0.7827722709479805
GPT-4.1,10.1093_esr_jcx072,0.7828003617079557
GPT-4.1,10.1007_s10683-014-9393-0,0.7830608639018263
GPT-4.1,10.1098_rstb.2020.0302,0.7831158190074686
GPT-4.1,10.1177_0146167216684134,0.7831913816097029
GPT-4.1,10.1111_ecoj.12088,0.7832051221590477
GPT-4.1,10.1111_j.1468-0351.2005.00228.x,0.7832679857873254
GPT-4.1,10.1038_s41598-023-43918-w,0.7833626312454346
GPT-4.1,10.1016_j.puhe.2015.01.030,0.7834103706343528
GPT-4.1,10.1371_journal.pone.0240324,0.7834401253795195
GPT-4.1,10.1016_j.jtbi.2012.09.012,0.78362179606009
GPT-4.1,10.3982_te5351,0.7836579480813293
GPT-4.1,10.1016_j.nonrwa.2009.01.009,0.7838992839777679
GPT-4.1,10.1016_j.jtbi.2021.110737,0.7839341482333751
GPT-4.1,10.1371_journal.pone.0311612,0.7843536276038447
GPT-4.1,10.1111_1477-9552.12114,0.7843861320456262
GPT-4.1,10.1038_s41598-024-72939-2,0.7844324623789638
GPT-4.1,10.1177_0022002708322361,0.7846042912608092
GPT-4.1,10.1016_j.jtbi.2012.12.019,0.7846405105359444
GPT-4.1,10.1111_j.1468-0297.2004.00214.x,0.78467976883081
GPT-4.1,10.1098_rspb.2007.1322,0.7848708192178433
GPT-4.1,10.1371_journal.pone.0208129,0.785037868041783
GPT-4.1,10.1111_spc3.12581,0.7851039018681174
GPT-4.1,10.1038_srep20767,0.78543038074838
GPT-4.1,10.1037_npe0000045,0.785524620245311
GPT-4.1,10.1016_j.jpubeco.2015.12.012,0.7857233203307393
GPT-4.1,10.1287_mnsc.2018.3163,0.7858018156889264
GPT-4.1,10.1017_ehs.2021.30,0.7861273085549885
GPT-4.1,10.1038_s41467-018-04775-8,0.7861618368460148
GPT-4.1,10.1371_journal.pone.0249339,0.7861826148806487
GPT-4.1,10.1057_s41599-022-01436-6,0.7862002895079852
GPT-4.1,10.1007_s001820050100,0.7863340828346703
GPT-4.1,10.1038_s41598-020-60349-z,0.7863679101466511
GPT-4.1,10.1038_srep10321,0.7864999094501496
GPT-4.1,10.1111_brv.12352,0.7866486835990947
GPT-4.1,10.1177_10434631221094555,0.7870641302014648
GPT-4.1,10.1016_j.reseneeco.2017.07.004,0.7870733128131321
GPT-4.1,10.1002_ird.2704,0.787190721887442
GPT-4.1,10.1093_scan_nsab124,0.7873170544722199
GPT-4.1,10.1103_PhysRevE.81.036115,0.7874761193516201
GPT-4.1,10.3389_fnsys.2022.765720,0.7875880572916336
GPT-4.1,10.1038_nature07184,0.787919537188647
GPT-4.1,10.1038_s41598-017-12742-4,0.7879830685788909
GPT-4.1,10.3390_e22020199,0.7880556698309426
GPT-4.1,10.1007_s10539-012-9341-3,0.788340374890525
GPT-4.1,10.2307_2667052,0.788551563228678
GPT-4.1,10.1016_j.ocecoaman.2022.106447,0.7886156429561589
GPT-4.1,10.1111_j.1465-7295.2007.00051.x,0.7887040227268763
GPT-4.1,10.1098_rsos.220856,0.7888190288817591
GPT-4.1,10.1371_journal.pone.0289333,0.788952641539412
GPT-4.1,10.1016_j.paid.2016.05.005,0.7891414170851778
GPT-4.1,10.3390_g14050065,0.7891901615909167
GPT-4.1,10.1037_npe0000099,0.7893731693392678
GPT-4.1,10.1016_j.obhdp.2011.05.007,0.7894141391215888
GPT-4.1,10.3389_fnbeh.2016.00180,0.7895444718392506
GPT-4.1,10.1038_415137a,0.7896589360306747
GPT-4.1,10.1103_sz5b-j75y,0.7897531997433027
GPT-4.1,10.1037_npe0000169,0.7897830197258414
GPT-4.1,10.1038_s41598-024-71106-x,0.7898628575811565
GPT-4.1,10.3934_math.2024452,0.790330992647233
GPT-4.1,10.1038_ncomms3814,0.7905227378773722
GPT-4.1,10.1111_j.1749-6632.2009.04503.x,0.79067591337209
GPT-4.1,10.1073_pnas.0905918106,0.790693885559987
GPT-4.1,10.1177_0894439313511396,0.7907948228372457
GPT-4.1,10.1038_srep21104,0.7914030130537466
GPT-4.1,10.1016_j.jtbi.2006.11.002,0.7917216932375521
GPT-4.1,10.1038_srep09098,0.7917963814984074
GPT-4.1,10.1098_rspa.2022.0393,0.7919540241825754
GPT-4.1,10.1002_bdm.1810,0.7920179467434112
GPT-4.1,10.1177_1046496404266546,0.7921346712178977
GPT-4.1,10.1016_j.jtbi.2012.07.010,0.7921917676853177
GPT-4.1,10.1073_pnas.1120867109,0.7923567568546579
GPT-4.1,10.1098_rspb.2007.1558,0.7924552934713976
GPT-4.1,10.1086_393069,0.7924854129705139
GPT-4.1,10.1007_s10551-024-05865-y,0.7924907280411263
GPT-4.1,10.1177_0951629815586882,0.7925044268114966
GPT-4.1,10.1037_a0033495,0.7925743400746101
GPT-4.1,10.1038_nature09203,0.7926013195318726
GPT-4.1,10.1177_0022002714560349,0.7927632432847209
GPT-4.1,10.1371_journal.pone.0282112,0.7928075766032823
GPT-4.1,10.3389_fpsyg.2019.00651,0.7928524505492401
GPT-4.1,10.1037_0022-3514.76.4.587,0.7929536856817773
GPT-4.1,10.1177_0956797615624469,0.7929737298719604
GPT-4.1,10.1007_s10551-011-0795-z,0.7930608562501498
GPT-4.1,10.1287_mnsc.1100.1271,0.7931275842892127
GPT-4.1,10.1017_s0033291717003075,0.7931784398910476
GPT-4.1,10.1155_2017_1676045,0.7931807475089527
GPT-4.1,10.1371_journal.pone.0061458,0.7934895832890521
GPT-4.1,10.1371_journal.pone.0045998,0.7935115989203598
GPT-4.1,10.1016_j.jpubeco.2014.05.002,0.7936731626246387
GPT-4.1,10.1016_j.jpubeco.2016.09.008,0.7937840575027115
GPT-4.1,10.1111_j.1467-9779.2008.00357.x,0.7938170237898755
GPT-4.1,10.1016_j.jtbi.2011.03.017,0.7938892126042607
GPT-4.1,10.1093_pnasnexus_pgae200,0.7939469261658879
GPT-4.1,10.1257_aer.102.7.3317,0.7942049235637628
GPT-4.1,10.1016_j.techsoc.2021.101843,0.7943291950354954
GPT-4.1,10.1063_5.0088493,0.7944295428246254
GPT-4.1,10.1177_00483931231181168,0.7946672649717617
GPT-4.1,10.1098_rstb.2010.0135,0.7948075691191743
GPT-4.1,10.3389_fnhum.2022.967090,0.7948225322298601
GPT-4.1,10.1075_is.19011.qir,0.7948780340755003
GPT-4.1,10.1257_aer.99.4.1335,0.7949359234180235
GPT-4.1,10.1111_1468-0106.12034,0.7949962468513431
GPT-4.1,10.1111_j.1467-9779.2011.01515.x,0.7950161160482416
GPT-4.1,10.1111_ecin.12974,0.7951167642191416
GPT-4.1,10.1177_1043463110387268,0.7951335425726453
GPT-4.1,10.1088_1367-2630_abf205,0.7951889833715944
GPT-4.1,10.1016_j.jtbi.2012.07.002,0.7951915612695405
GPT-4.1,10.1038_ncomms1442,0.7954347801914249
GPT-4.1,10.1027_1864-9335_a000460,0.7955290325065975
GPT-4.1,10.1016_s0167-2681(03)00094-5,0.7955806198580109
GPT-4.1,10.1111_j.1439-0310.2011.01882.x,0.7957255051426757
GPT-4.1,10.1371_journal.pcbi.1011979,0.7957519888091962
GPT-4.1,10.1177_0190272517703750,0.7957646377472156
GPT-4.1,10.1098_rsos.200617,0.7957792597747144
GPT-4.1,10.1371_journal.pone.0155773,0.7957886793136774
GPT-4.1,10.1016_j.socec.2015.12.002,0.7958211744383705
GPT-4.1,10.1086_518568,0.7958260453961548
GPT-4.1,10.3389_fpsyt.2023.1131769,0.7958535417834094
GPT-4.1,10.1103_PhysRevE.92.012819,0.7959835581110011
GPT-4.1,10.1007_s10640-017-0126-7,0.7960259430109076
GPT-4.1,10.1038_srep46634,0.7962065385443795
GPT-4.1,10.3389_fphy.2020.00058,0.79626625010791
GPT-4.1,10.1007_978-3-642-18137-5_14,0.7967681297775815
GPT-4.1,10.1111_j.1749-6632.2009.04733.x,0.796857338117455
GPT-4.1,10.1111_j.1540-5907.2006.00230.x,0.7971746878744209
GPT-4.1,10.3390_g15030016,0.7972195254940908
GPT-4.1,10.1209_0295-5075_128_28001,0.7973041923508356
GPT-4.1,10.1140_epjb_s10051-021-00239-z,0.7974842987983908
GPT-4.1,10.1016_j.jrp.2009.01.003,0.797857665535936
GPT-4.1,10.1257_mic.6.1.290,0.797870993307774
GPT-4.1,10.1098_rspb.2014.1661,0.7979596116129818
GPT-4.1,10.1177_1474704917742720,0.7982293843020845
GPT-4.1,10.1016_j.physa.2010.04.018,0.7983603248696135
GPT-4.1,10.1038_s41598-022-18797-2,0.7983708533570094
GPT-4.1,10.1088_2632-072X_ad0208,0.798394996160626
GPT-4.1,10.1007_s00355-010-0493-2,0.79839895171511
GPT-4.1,10.1007_s10645-008-9094-1,0.798512287951808
GPT-4.1,10.1142_s021759082246002x,0.7985122985787774
GPT-4.1,10.1108_tpm-03-2020-0021,0.7987449653582519
GPT-4.1,10.1098_rstb.2015.0016,0.7988477343965981
GPT-4.1,10.1016_j.socec.2016.10.003,0.7989229033859008
GPT-4.1,10.3390_su151410997,0.7989665237279985
