custom_id,data_id,data_id_reason,data_id_confidence,indep_var,indep_var_reason,indep_var_confidence,METHOD_empirical,METHOD_empirical_reason,METHOD_empirical_confidence,METHOD_experiment,METHOD_experiment_reason,METHOD_experiment_confidence,METHOD_lab,METHOD_lab_reason,METHOD_lab_confidence,METHOD_simulation,METHOD_simulation_reason,METHOD_simulation_confidence,METHOD_analytical,METHOD_analytical_reason,METHOD_analytical_confidence,CONFIG_playerCount,CONFIG_playerCount_reason,CONFIG_playerCount_confidence,CONFIG_numRounds,CONFIG_numRounds_reason,CONFIG_numRounds_confidence,CONFIG_allOrNothing,CONFIG_allOrNothing_reason,CONFIG_allOrNothing_confidence,CONFIG_defaultContribProp,CONFIG_defaultContribProp_reason,CONFIG_defaultContribProp_confidence,CONFIG_MPCR,CONFIG_MPCR_reason,CONFIG_MPCR_confidence,CONFIG_chat,CONFIG_chat_reason,CONFIG_chat_confidence,CONFIG_showOtherSummaries,CONFIG_showOtherSummaries_reason,CONFIG_showOtherSummaries_confidence,CONFIG_showPunishmentId,CONFIG_showPunishmentId_reason,CONFIG_showPunishmentId_confidence,CONFIG_showRewardId,CONFIG_showRewardId_reason,CONFIG_showRewardId_confidence,CONFIG_showNRounds,CONFIG_showNRounds_reason,CONFIG_showNRounds_confidence,CONFIG_punishmentExists,CONFIG_punishmentExists_reason,CONFIG_punishmentExists_confidence,CONFIG_punishmentCost,CONFIG_punishmentCost_reason,CONFIG_punishmentCost_confidence,CONFIG_punishmentTech,CONFIG_punishmentTech_reason,CONFIG_punishmentTech_confidence,CONFIG_rewardExists,CONFIG_rewardExists_reason,CONFIG_rewardExists_confidence,CONFIG_rewardCost,CONFIG_rewardCost_reason,CONFIG_rewardCost_confidence,CONFIG_rewardTech,CONFIG_rewardTech_reason,CONFIG_rewardTech_confidence,CONFIG_endowment,CONFIG_endowment_reason,CONFIG_endowment_confidence,DV_contributionRate,DV_contributionRate_reason,DV_contributionRate_confidence,DV_contributionAmount,DV_contributionAmount_reason,DV_contributionAmount_confidence,DV_efficiency,DV_efficiency_reason,DV_efficiency_confidence,DV_groupPayoff,DV_groupPayoff_reason,DV_groupPayoff_confidence,participant_country,participant_country_reason,participant_country_confidence,participant_age,participant_age_reason,participant_age_confidence,participant_gender,participant_gender_reason,participant_gender_confidence,participant_education,participant_education_reason,participant_education_confidence,experiment_environment,experiment_environment_reason,experiment_environment_confidence,other_game_info,other_game_info_reason,other_game_info_confidence
10.1016_j.heliyon.2023.e22748.md,"Simulation – Bonus-based mercenary punishment (C + D + P), r=3.5, fine=0.2, b=0.05, x=0.32, α=0.5, β=0.5","Fig. 1(b), 2(b), 3, 4 use parameters r=3.5, fine=0.2, T=0.05 (temperature), cost x=0.32, and α=β=0.5 in the C+D+P model.",0.89,"Strategy set: {C, D, P}; r=3.5; fine=0.2; bonus b=0.05; punishment cost x=0.32; fine allocation α=0.5 to C and β=0.5 to P",Parameters explicitly listed around discussion of Figs. 1–4; α=β=0.5 given when describing main parameter setting.,0.94,False,Simulation with no human subjects.,1,False,Not an empirical controlled experiment.,1,False,No lab environment with human subjects.,1,True,Monte Carlo simulation on structured population.,1,False,No analytical derivations of equilibria; reliance on numerical runs.,1,5,"Game groups formed by a focal player and its neighbors; text states each player participates in five games centered around themselves and their neighbors, implying local group size N=5.",0.5,10000000,All experimental data obtained after at least 10^7 iterations.,0.8,1,"Players choose among discrete strategies C, D, P; cooperation means paying fixed cost c plus bonus b, no partial contribution defined.",0.8,N/A,No explicit monetary endowment for agents; contributions modeled as costs.,1,N/R,"MPCR depends on r/N, but N not numerically fixed in text though conceptually present.",0.3,N/A,Simulation agents do not communicate via chat.,1,0,Agents only observe local neighbors' payoffs implicitly via imitation rule; no summary statistics shown.,0.9,0,Structured lattice with local interactions; no modeling of identity revelation beyond fixed network; punishment is automatic when P and D in group.,0.7,N/A,No reward mechanism exists in model.,1,0,No explicit modeling of agents knowing the horizon.,0.9,1,Mercenary punishment strategy P punishes defectors with fine and cost.,1,0.32,They state cost=0.32 in main parameter setting for this condition; x denotes punishment cost.,0.95,N/R,"Fine parameter is given (fine=0.2), but the mapping between cost x and inflicted fine per punished defector (i.e., punishment multiplier) is not clearly defined as a per-unit tech ratio.",0.3,0,Only costless redistribution of fines and bonus payments; no explicit voluntary rewarding action by agents.,0.9,N/A,No reward mechanism.,1,N/A,No reward mechanism.,1,N/R,Only model parameters are costs and fines; no initial endowment value per round.,0.1,N/R,"Outcomes reported as proportions of strategy types, not normalized contributions.",0.2,N/R,No explicit numeric contributions to the public good are tabulated.,0.1,N/R,Group payoffs relative to maximum are not calculated.,0.1,N/R,"Figures and text focus on fractions of C, D, P, not total payoff.",0.1,N/A,No human participants; agents are abstract.,1,N/A,No human participants.,1,N/A,No human participants.,1,N/A,No human participants.,1,No human,Condition is a Monte Carlo simulation.,1,"Spatial public goods game on a lattice with three strategies: C (cooperator), D (defector), P (mercenary punisher). Each round, each player participates in five overlapping groups with neighbors. Payoffs: if C, π_i = (rcNc/N) − c − b + (α N_d fine)/N_c; if D, π_i = (rcNc/N) − fine (when punishers present); if P, π_i = (rcNc/N) + (b N_c + β N_d fine)/N_p − x. Strategy update follows Fermi imitation W(S_i←S_j) = 1 / (1 + exp[(π_i − π_j)/K]) with K=0.1. Initial fractions of C, D, P are equal. Data averaged over 10 runs after at least 10^7 iterations.",Synthesis of model description specific to bonus-based mercenary punishment setup used for main figures.,0.9
10.1016_j.heliyon.2023.e22748.md,"Simulation – C + D + P, r=3.5, fine=0.2, varying bonus b (0.01; moderate; 0.2)","Fig. 5 compares snapshots under three different b values (0.01, ~moderate, and 0.2) while holding r=3.5, fine=0.2, c=0.32 fixed.",0.82,"Strategy set: {C, D, P}; r=3.5; fine=0.2; c=0.32; b∈{0.01, b_moderate, 0.2}; α=β=0.5; punishment cost x as in main model (0.32)",Parameters given in caption of Fig. 5 and text; exact numeric of the ‘moderate’ b is not specified.,0.7,False,Simulation-based parameter sweep.,1,False,Not an empirical experiment; computational exploration.,1,False,"No lab, only simulations.",1,True,Monte Carlo simulations across different b values.,1,False,No analytical derivation of thresholds; uses heatmaps and snapshots.,1,5,Same spatial public goods setup as core model with 5-person interaction groups.,0.5,10000000,They state at least 10^7 iterations for all experimental data; applies to parameter variations.,0.8,1,"Same discrete strategies C, D, P with fixed costs.",0.85,N/A,No human or explicit endowment choice.,1,N/R,"N not numerically specified, so r/N unknown.",0.3,N/A,No communication in simulations.,1,0,Agents only observe neighbors’ payoffs via update rule.,0.9,0,Identity revelation not a modeled feature; interactions are local and anonymous aside from fixed position.,0.7,N/A,No active rewarding mechanism.,1,0,No horizon information modeled.,0.9,1,Mercenary punishers P exist and fine defectors.,1,0.32,"Fig. 5 caption: r=3.5, fine=0.2, c=0.32; main text earlier links cost x to 0.32; assumed same here.",0.8,N/R,Fine parameter given but not as per-unit multiplier of cost.,0.3,0,"No active reward, only redistribution of fines and bonus payments.",0.9,N/A,No reward mechanism.,1,N/A,No reward mechanism.,1,N/R,Endowment per player per round is not stated.,0.1,N/R,"Outcome measured as proportions of C, D, P in spatial snapshots, not contributions.",0.2,N/R,No contribution amounts reported numerically.,0.1,N/R,No explicit measure of group efficiency.,0.1,N/R,Only qualitative performance is discussed.,0.1,N/A,No human agents.,1,N/A,No human agents.,1,N/A,No human agents.,1,N/A,No human agents.,1,No human,Computational Monte Carlo simulations only.,1,"Parameter sweep over bonus coefficient b to study its impact on spatial patterns and cooperation level. For small b (0.01), punishers undersupported and defectors dominate; for moderate b, cooperators, defectors, and punishers form interlocking clusters with high cooperation; for large b (0.2), cooperators overburdened and die out, leaving mostly defectors and punishers.",Condenses described qualitative findings in Fig. 5.,0.9
10.1016_j.heliyon.2023.e22748.md,"Simulation – Heatmap of cooperation as function of (b, fine)","Fig. 6 presents proportion of cooperative strategies as a function of (b, fine) for the C+D+P model.",0.8,"Strategy set: {C, D, P}; varying b and fine over a grid; other parameters fixed as in main model (r=3.5, c=0.32, x≈0.32, α=β=0.5)",Caption for Fig. 6 and surrounding text specify variation of b and fine; other parameters held constant by implication.,0.7,False,Simulation-based heatmap.,1,False,Not an empirical experiment.,1,False,Pure simulation.,1,True,Monte Carlo simulations run across parameter grid.,1,False,Heatmaps from numerical runs; no closed-form.,1,5,Same spatial PGG with five-player groups.,0.5,10000000,Global statement: at least 10^7 iterations per experiment.,0.8,1,Binary cooperate/defect plus punish strategy.,0.85,N/A,No explicit endowment split for humans.,1,N/R,r and N conceptually defined but N value not specified.,0.3,N/A,No communication.,1,0,No summaries displayed in model.,0.9,0,Identity of punishers is not modeled as information; only spatial interaction.,0.7,N/A,No reward stage.,1,0,Iterations not represented cognitively to agents.,0.9,1,Mercenary punishment is part of model.,1,0.32,Uses same main parameter set unless otherwise specified.,0.7,N/R,No explicit cost-to-fine ratio stated.,0.3,0,No direct reward to defectors or cooperators except redistribution of fines.,0.9,N/A,No reward mechanism.,1,N/A,No reward mechanism.,1,N/R,Not reported.,0.1,N/R,"DV is fraction of cooperators at equilibrium, not a contribution rate per se.",0.3,N/R,No per-round contribution amount output.,0.1,N/R,No efficiency measure computed.,0.1,N/R,"Heatmap tracks cooperation proportion, not payoffs.",0.1,N/A,No humans.,1,N/A,No humans.,1,N/A,No humans.,1,N/A,No humans.,1,No human,Heatmap built from simulation outcomes.,1,"Explores parameter region where three strategies coexist. Finds that for fine>0.3, defectors eliminated, leaving C and P; for b between about 0.2 and 0.3 and moderate fine, cooperation level is non-monotonic in b, indicating an optimal bonus range that maximizes cooperation.",Paraphrases findings described with Fig. 6.,0.85
10.1016_j.heliyon.2023.e22748.md,"Simulation – Heatmap of cooperation as function of (fine, x)","Fig. 7 shows proportion of cooperative strategies as a function of (fine, x) (fine coefficient and punishment cost).",0.8,"Strategy set: {C, D, P}; fine and punishment cost x varied; other parameters fixed (r=3.5, b≈0.05, c=0.32, α=β=0.5)","Caption indicates varying fine and x; earlier text sets r, b, c for baseline unless otherwise changed.",0.7,False,Numerical simulations only.,1,False,Not empirical.,1,False,No lab with humans.,1,True,Monte Carlo parameter sweep.,1,False,"Results are from simulations, not closed-form analysis.",1,5,Same five-player groups as core model.,0.5,10000000,Global minimum of 10^7 iterations per experiment.,0.8,1,Binary contributions via strategies.,0.85,N/A,No human endowment structure.,1,N/R,N not numeric.,0.3,N/A,No communication.,1,0,No summary information shown.,0.9,0,No identity revelation modeled.,0.7,N/A,No reward.,1,0,Agents lack horizon knowledge.,0.9,1,Model includes punishment across this sweep.,1,N/R,x is varied over a range; no single value applies.,0.5,N/R,No explicit per-unit mapping reported.,0.3,0,No reward option.,0.9,N/A,No reward.,1,N/A,No reward.,1,N/R,Not reported.,0.1,N/R,"Outcome variable is fraction of cooperators, not contributions.",0.3,N/R,Not reported.,0.1,N/R,No efficiency measure.,0.1,N/R,Not reported.,0.1,N/A,No humans.,1,N/A,No humans.,1,N/A,No humans.,1,N/A,No humans.,1,No human,Simulation-based heatmap.,1,"Investigates how varying fine coefficient and punishment cost x affect emergence of cooperation. Finds that larger fine coefficients increase cooperation by strengthening other players and weakening defectors, but excessively high punishment costs x undermine punishers' competitiveness and reduce cooperation.",Summary of Fig. 7 discussion.,0.85
10.1016_j.heliyon.2023.e22748.md,"Simulation – Heatmap of cooperation as function of (b, x)","Fig. 8 shows function between proportion of cooperators and (b, x).",0.8,"Strategy set: {C, D, P}; varying bonus b and punishment cost x; other parameters fixed (r=3.5, fine≈0.21, c=0.32, α=β=0.5)","Caption mentions (b, x) variation; fine and other parameters likely fixed as in prior figures though fine not re-stated exactly.",0.6,False,Simulation only.,1,False,Not empirical.,1,False,No lab.,1,True,Monte Carlo parameter sweep.,1,False,No closed-form.,1,5,Same interaction structure as core model.,0.5,10000000,At least 10^7 iterations stated for all experiments.,0.8,1,Players choose entire strategy; no partial contributions.,0.85,N/A,No human endowment choices.,1,N/R,N not numeric.,0.3,N/A,No communication.,1,0,No summaries to agents.,0.9,0,Identity revelation not modeled.,0.7,N/A,No rewards.,1,0,Horizon info absent.,0.9,1,Punishers P exist.,1,N/R,x varied; no single cost value.,0.5,N/R,No cost-to-fine multiplier specified.,0.3,0,No reward mechanism.,0.9,N/A,No rewards.,1,N/A,No rewards.,1,N/R,Not specified.,0.1,N/R,Outcome measured as cooperation proportion.,0.3,N/R,Not reported.,0.1,N/R,Not reported.,0.1,N/R,Not reported.,0.1,N/A,No humans.,1,N/A,No humans.,1,N/A,No humans.,1,N/A,No humans.,1,No human,Simulation study.,1,"Shows that cooperators cannot survive when punishment cost x is very low or very high, for given b. At low x, configuration dynamics lead to defector dominance; at high x, punishers lose competitive advantage and are overrun by defectors, eliminating cooperators that depend on their protection.",Summarizes described qualitative explanation of Fig. 8.,0.85
10.1016_j.heliyon.2023.e22748.md,"Simulation – Threshold heatmaps of cooperation vs R and (b, fine, x)","Fig. 9 (a–c) show function of cooperation proportion between gain factor R and bonus b, fine, and cost x.",0.78,"Strategy set: {C, D, P}; varying gain factor R jointly with (a) b, (b) fine, (c) x; other parameters fixed as in main model (c=0.32, α=β=0.5)","Text for Fig. 9 specifies R on one axis and another parameter on the other, exploring threshold for cooperation emergence.",0.75,False,Heatmaps from simulations.,1,False,Not empirical.,1,False,No human lab.,1,True,Monte Carlo across parameter grids.,1,False,No closed-form results for thresholds.,1,5,Same structured public goods setup with groups of size 5.,0.5,10000000,Global minimum of 10^7 iterations used for experiments.,0.8,1,Discrete strategies; no partial contributions modeled.,0.85,N/A,No human endowment choices.,1,N/R,"R/N could define MPCR, but N is not numerically given.",0.3,N/A,No communication.,1,0,No information display modeled.,0.9,0,Identity not modeled as information.,0.7,N/A,No rewards.,1,0,Agents not given horizon.,0.9,1,Punishers P included.,1,N/R,x is varied in panel (c) and fixed but unspecified in others.,0.4,N/R,No fixed multiplier reported.,0.3,0,No explicit reward action.,0.9,N/A,No rewards.,1,N/A,No rewards.,1,N/R,Not specified.,0.1,N/R,Outcome is cooperation ratio heatmap.,0.3,N/R,Not reported.,0.1,N/R,Not reported.,0.1,N/R,Not reported.,0.1,N/A,No humans.,1,N/A,No humans.,1,N/A,No humans.,1,N/A,No humans.,1,No human,Simulation heatmaps.,1,"Shows that in a standard PGG without punishment, cooperation requires R>3.5, while with bonus-supported punishment the threshold R for emergence of cooperation decreases. Panel (a) shows that too large b harms cooperation; panel (b) that increasing fine enhances cooperation; panel (c) that too large x undermines punishers’ ability to suppress defectors.",Summary of text around Fig. 9 describing threshold shifts.,0.86
10.1016_j.heliyon.2023.e22748.md,"Simulation – Fine allocation variation (α, β) with α+β=1","Fig. 10 studies function between parameters α and β (α+β=1) and proportion of each strategy, with r=3.5, b=0.05, fine=0.21, x=0.32 fixed.",0.9,"Strategy set: {C, D, P}; r=3.5; b=0.05; fine=0.21; x=0.32; α∈[0,1], β=1−α determining split of fines between cooperators and punishers",Caption of Fig. 10 lists these fixed parameters and condition α+β=1; text describes varying allocation of fines.,0.95,False,Simulation-based allocation study.,1,False,Not a human or field experiment.,1,False,No lab.,1,True,"Monte Carlo simulations varying α,β.",1,False,Findings derived from numerical simulations.,1,5,Same spatial public goods setup with group size 5.,0.5,10000000,Stated minimum 10^7 iterations per experiment.,0.8,1,"Players choose strategy C, D, or P; no partial contributions.",0.85,N/A,No human endowment.,1,N/R,N not numeric; cannot compute r/N.,0.3,N/A,No communication.,1,0,Agents do not receive summary statistics.,0.9,0,No modeling of identity revelation.,0.7,N/A,No reward mechanism.,1,0,Horizon not represented.,0.9,1,Mercenary punishment active.,1,0.32,x=0.32 given in Fig. 10 caption.,0.95,N/R,Model defines fine parameter but not explicit tech ratio.,0.3,0,No active rewarding decisions.,0.9,N/A,No rewards.,1,N/A,No rewards.,1,N/R,Not specified.,0.1,N/R,"Outcome variable is proportions of C, D, P.",0.3,N/R,No explicit contribution amounts.,0.1,N/R,Efficiency not computed.,0.1,N/R,"Total payoff not reported, only strategy fractions.",0.1,N/A,No human subjects.,1,N/A,No human subjects.,1,N/A,No human subjects.,1,N/A,No human subjects.,1,No human,Simulation study over allocation parameters.,1,"Examines how redistributing fines between cooperators and punishers affects cooperation. Finds that increasing α (more fines to cooperators) reduces cooperation level because it weakens punishers, leading eventually to their disappearance and subsequent elimination of cooperators by defectors. Concludes that larger β (more fines to punishers) better sustains cooperation.",Summary of findings described with Fig. 10.,0.95
10.1007_s10640-025-00970-6.md,"NoR – Part NoP (no punishment, self-representation)",NoR is the no-representation treatment; Part NoP is the 10-period block without punishment.,1,"Representation: none (k=1, self-representation); Messages: not applicable; Punishment: not available",Condition differs from others by absence of representation and punishment.,1,True,Laboratory experiment with student participants.,1,True,Controlled randomized lab experiment.,1,True,Conducted in SEE Lab at Sogang University.,1,False,No simulations reported.,1,False,"Paper reports behavioral experiment, not formal model.",1,4,Groups of 4 individual members in NoR.,1,10,Part NoP consists of 10 periods.,1,1,"Contribution choice is 0 ≤ Ci ≤ 20, continuous within range.",1,0,Endowment is given to teams/players and they choose how much to contribute; remainder kept private.,1,0.1,Team payoff includes 0.4 * sum of 4 teams’ contributions; per capita return 0.4/4.,1,0,No communication between subjects reported.,1,1,"After each contribution stage, teams are informed about other teams’ contributions and each team’s earnings.",1,0,Interactions and punishment are anonymous; team IDs reshuffled each round.,1,0,No reward mechanism in design.,1,1,Subjects informed that each part lasts exactly ten periods.,1,0,Part NoP is explicitly without punishment.,1,N/A,No punishment stage in this part.,1,N/A,No punishment stage in this part.,1,0,Only costly punishment option is mentioned; no rewards.,1,N/A,No reward mechanism.,1,N/A,No reward mechanism.,1,20,Teams endowed with E=20 points each period; in NoR each player is its own team.,1,N/R,"Only period-level averages in points are reported, not normalized explicitly.",0.3,N/R,Multiple periods; no single summary scalar per condition reported.,0.1,N/R,No explicit efficiency or payoff ratio reported.,0.1,N/R,Average point earnings by condition not tabulated.,0.1,Republic of Korea,"Experiment run at Sogang University in Seoul, Korea, using its students.",1,Mean 24.92 years; university students,Average age reported as 24.92; recruited via university announcement system.,1,55% male,Overall sample gender share reported.,1,University students; 51% economics and business majors,Described as students; major distribution given.,1,On site,Conducted in a physical laboratory (SEE Lab) with z-Tree.,1,4 independent teams (players) per group; linear public goods game; partner matching across 10 periods; no representation or messaging.,Design section: N=4 teams of size k=1 in NoR; partners matching throughout Part NoP.,1
10.1007_s10640-025-00970-6.md,"NoR – Part P (punishment, self-representation)",NoR treatment with punishment block Part P.,1,"Representation: none (k=1, self-representation); Messages: not applicable; Punishment: available (costly inter-team)",Same as NoR but with added punishment stage.,1,True,Laboratory experiment with human subjects.,1,True,Controlled randomized design.,1,True,Run in SEE Lab at Sogang University.,1,False,No simulations involved.,1,False,Does not present a formal analytical model as the study’s method.,1,4,Groups of 4 individual members in NoR.,1,10,Part P consists of 10 periods.,1,1,Choice 0 ≤ Ci ≤ 20 each period.,1,0,Endowment starts as private and players choose contribution.,1,0.1,Marginal per team return 0.4 on sum of 4 teams’ contributions; per capita 0.4/4.,1,0,No chat/communication described.,1,1,"After contribution stage, teams see all teams’ contributions and earnings; after punishment, they see allocated punishments and earnings.",1,0,Identities remain anonymous; only team IDs (reshuffled) are shown.,1,0,No rewards are included.,1,1,Subjects told each part lasts exactly ten periods and that there are two parts.,1,1,Part P includes a punishment stage after contributions.,1,1,Each team i pays 1 point per punishment point pij assigned.,1,3,Each punishment point reduces target’s payoff by 3.,1,0,"Only costly punishment is available, no reward option.",1,N/A,No reward mechanism implemented.,1,N/A,No reward mechanism implemented.,1,20,Teams endowed with 20 points each period; additionally 40-point lump sum before Part P but that is not per-period endowment.,1,N/R,Only period-by-period averages in points are reported.,0.3,N/R,No single scalar summary per 10-period block for this treatment alone.,0.1,N/R,No explicit efficiency ratio reported.,0.1,N/R,Average payoffs per group are not tabulated by condition.,0.1,Republic of Korea,"Experiment conducted at Sogang University, Seoul.",1,Mean 24.92 years; university students,Average age and student status reported.,1,55% male,Overall sample proportion given.,1,University students; 51% economics and business majors,Sample characteristics reported in results.,1,On site,Lab experiment in SEE Lab using z-Tree.,1,4 independent teams (players) per group; linear public goods game with inter-team punishment; partner matching across 10 periods; additional 40-point lump sum per team at start of Part P to avoid bankruptcy.,Design and payoff sections specify these details.,1
10.1007_s10640-025-00970-6.md,"RnoM – Part NoP (no punishment, representation without messages)",Representation-without-messages treatment in the no-punishment block.,1,Representation: random representative per 3-person team (k=3); Messages: not transmitted to representative; Punishment: not available,RnoM differs by having representation but no messaging and no punishment in this part.,1,True,Laboratory experiment with human participants.,1,True,Controlled lab design with random assignment to treatments.,1,True,Conducted in SEE Lab at Sogang University.,1,False,No non-human simulations.,1,False,"Study is experimental, not analytical modeling.",1,12,"N=4 teams of size k=3 per group; 4 teams interact via the public goods game; effective player count for the game is 4 teams, but 12 human participants represented by teams.",0.4,10,Part NoP consists of 10 periods.,1,1,Representative chooses contribution 0 ≤ Ci ≤ 20 for the team.,1,0,Teams receive 20 points and decide how much to put into the public account; rest is private.,1,0.1,Same group-level payoff function with 0.4 multiplier across 4 teams.,1,0,"No free-form communication channel; only internal, non-transmitted elicitation of opinions.",1,1,"After each contribution stage, teams see others’ contributions and earnings.",1,0,"No punishment stage in this part; when present elsewhere, anonymity and ID reshuffling apply.",1,0,No reward mechanism anywhere.,1,1,Subjects told that each part lasts exactly ten periods.,1,0,This part is specifically without punishment (Part NoP).,1,N/A,No punishment stage in this part.,1,N/A,No punishment stage in this part.,1,0,Only punishment institution is described and only in Part P.,1,N/A,No rewards.,1,N/A,No rewards.,1,20,Teams endowed with 20 points per period; each member’s payoff equals team earnings.,1,N/R,Only time-series of average team contributions reported.,0.3,N/R,No single scalar summary for this block alone.,0.1,N/R,No efficiency statistics reported by treatment and part.,0.1,N/R,Payoffs not tabulated for each condition.,0.1,Republic of Korea,Same subject pool for all treatments.,1,Mean 24.92 years; university students,Overall descriptive stats apply across treatments.,1,55% male,Sample-level gender composition.,1,University students; 51% economics and business majors,Reported overall; treatments not differentiated on demographics.,1,On site,Same lab setting with z-Tree.,1,4 teams of 3 players; one randomly chosen representative each period chooses team contribution; internal contribution/punishment opinions elicited from non-representatives but not revealed to representative; partner matching over 10 periods.,Design section and treatment table describe team sizes and messaging in RnoM.,1
10.1007_s10640-025-00970-6.md,"RnoM – Part P (punishment, representation without messages)",Representation-without-messages treatment in the punishment block.,1,"Representation: random representative per 3-person team; Messages: not transmitted; Punishment: available (inter-team, costly)",RnoM plus Part P introduces punishment but still no messaging.,1,True,Human-subject lab experiment.,1,True,Randomized controlled design.,1,True,SEE Lab at Sogang University using z-Tree.,1,False,No simulation methods reported.,1,False,The main results are experimental.,1,12,4 teams of 3 players form the interacting set each period.,0.4,10,Part P has 10 periods.,1,1,Representative selects Ci between 0 and 20.,1,0,Teams receive endowment then choose contribution.,1,0.1,Same 0.4 multiplier over 4 teams.,1,0,"Only internal elicitation of suggestions, not communication; plus in RnoM these are not transmitted.",1,1,Teams observe others’ contributions and earnings after contribution; and punishment allocations after punishment.,1,0,Punishment is anonymous; team IDs reshuffled each round.,1,0,No reward mechanism.,1,1,Subjects informed about fixed length of parts.,1,1,Part P includes punishment opportunities.,1,1,Teams pay 1 point per punishment point assigned.,1,3,Each punishment point reduces target payoff by 3 points.,1,0,No rewarding is implemented.,1,N/A,No rewards present.,1,N/A,No rewards present.,1,20,20-point endowment each period; plus 40-point lump sum at start of Part P.,1,N/R,No normalized rate per condition and part reported.,0.3,N/R,Only period-level time series and some sub-period averages are given.,0.1,N/R,No explicit welfare ratio for this condition alone.,0.1,N/R,Payoff summaries per treatment-part not reported.,0.1,Republic of Korea,Same participant pool.,1,Mean 24.92 years; university students,Overall demographics for all treatments.,1,55% male,Sample-wide gender share.,1,University students; 51% economics and business majors,Same sample characteristics for RnoM.,1,On site,Conducted in SEE Lab.,1,4 teams of 3 players; random representative each period chooses team contribution and team’s punishment to other teams; internal preference elicitation from non-representatives not shown to representative; partner matching; 40-point lump sum per team at start of Part P.,Design and procedure sections for RnoM and Part P.,1
10.1007_s10640-025-00970-6.md,"RM – Part NoP (no punishment, representation with messages)",Representation-with-messages treatment in no-punishment block.,1,Representation: random representative per 3-person team; Messages: constituency contribution and (hypothetical) punishment suggestions sent to representative; Punishment: not available,RM adds within-team messages but here no punishment stage.,1,True,Same student lab experiment.,1,True,Randomized treatment in controlled environment.,1,True,"SEE Lab, Sogang University.",1,False,No simulation method.,1,False,Empirical behavioral study.,1,12,4 teams of 3 human members; teams are the active players in the PG game.,0.4,10,Part NoP lasts 10 periods.,1,1,Representative chooses a contribution between 0 and 20.,1,0,Endowment is not pre-allocated to public good; representative chooses contribution.,1,0.1,Same linear payoff with 0.4 multiplier across 4 teams.,1,0,"Messages are structured numeric suggestions within team, not general chat; no between-team communication.",0.8,1,After each period teams see others’ contributions and earnings.,1,0,No punishment stage in this part; overall design uses anonymous team IDs with reshuffling.,1,0,No rewards in any condition.,1,1,Participants told that each part has 10 periods.,1,0,Part NoP excludes punishment.,1,N/A,No punishment in this part.,1,N/A,No punishment in this part.,1,0,No reward institution described.,1,N/A,No rewards.,1,N/A,No rewards.,1,20,Teams endowed with 20 points each period.,1,N/R,Only averages by period reported; no single block-level normalized rate.,0.3,N/R,Not summarised as a single scalar per condition.,0.1,N/R,No efficiency measures by condition.,0.1,N/R,Payoffs not given per treatment-part.,0.1,Republic of Korea,"All sessions at Sogang University, Seoul.",1,Mean 24.92 years; university students,Applies across treatments.,1,55% male,Overall experimental sample detail.,1,University students; 51% economics and business majors,Reported for total sample.,1,On site,Same lab-based environment.,1,"4 teams of 3 players; in each period one randomly chosen representative acts for team; before representative decides, two non-representatives send numeric suggestions on desired contribution (and hypothetical punishment) which are shown to the representative; partner matching across 10 periods.",Design and footnotes describing timing and messaging in RM.,1
10.1007_s10640-025-00970-6.md,"RM – Part P (punishment, representation with messages)",Representation-with-messages treatment in the punishment block.,1,"Representation: random representative per 3-person team; Messages: contribution and punishment suggestions from non-representatives shown to representative; Punishment: available (inter-team, costly)","RM plus Part P combines representation, messaging, and punishment.",1,True,Uses human subjects in a lab experiment.,1,True,"Controlled, randomized treatment structure.",1,True,Run in SEE Lab at Sogang University.,1,False,No simulation-only studies.,1,False,"Study is empirical, no separate analytical experiment.",1,12,4 teams of 3 members each form the interacting set.,0.4,10,Part P has 10 periods.,1,1,Representative chooses contribution 0–20.,1,0,Endowment begins in team private account; representative allocates to public account.,1,0.1,Same 0.4 multiplier across 4 teams.,1,0,"Only structured numeric messages from constituents, no unrestricted chat; no between-team communication.",0.8,1,"Information on all teams’ contributions, earnings, and punishments is revealed after stages.",1,0,Punishment is anonymous with reshuffled team IDs each period.,1,0,No rewards exist.,1,1,Participants know each part has ten periods and that there are two parts.,1,1,Part P includes a punishment stage.,1,1,Each assigned punishment point costs 1 point to the punishing team.,1,3,Each punishment point reduces the target team’s payoff by 3 points.,1,0,"Only punishment, no rewards.",1,N/A,No reward mechanism.,1,N/A,No reward mechanism.,1,20,Teams receive 20 points each period plus 40-point lump sum before Part P.,1,N/R,Contribution behavior is described over periods; no single normalized rate reported.,0.3,N/R,No aggregate single-value contribution measure is given for this condition.,0.1,N/R,Welfare/efficiency is discussed qualitatively but not quantified for this specific condition.,0.1,N/R,No numeric group payoff by condition is reported.,0.1,Republic of Korea,Same Korean university student pool.,1,Mean 24.92 years; university students,Global sample descriptive stats apply.,1,55% male,Reported for full sample.,1,University students; 51% economics and business majors,Applies to all treatments.,1,On site,Same physical lab environment using z-Tree.,1,"4 teams of 3 players; one representative per period chooses team contribution and team’s punishment allocations to other teams; before each decision non-representatives send numeric suggestions on desired contribution and desired punishment for each other team, which are displayed to representative; partner matching; extra 40 points per team at start of Part P.","Design, timing footnote, and punishment description specify structure of RM with messages and punishment.",1
