repeat,repeat_index,model,source_id,correlation,baseline_correlation,delta_correlation
rep1,1,GPT-4.1 Mini,10.3390_g12010025,0.5807589292526245,0.5994195279383704,-0.018660598685745877
rep1,1,GPT-4.1 Mini,10.3390_g12020041,0.577978789806366,0.5994195279383704,-0.021440738132004422
rep1,1,GPT-4.1 Mini,10.3390_g12020050,0.5661836862564087,0.5994195279383704,-0.0332358416819617
rep1,1,GPT-4.1 Mini,10.3390_g12030063,0.5826108455657959,0.5994195279383704,-0.01680868237257449
rep1,1,GPT-4.1 Mini,10.3390_g14030042,0.6696985363960266,0.5994195279383704,0.07027900845765622
rep1,1,GPT-4.1 Mini,10.3390_g14050065,0.5237523913383484,0.5994195279383704,-0.075667136600022
rep1,1,GPT-4.1 Mini,10.3390_g15030016,0.5365949273109436,0.5994195279383704,-0.06282460062742679
rep1,1,GPT-4.1 Mini,10.3390_math10152823,0.5715727210044861,0.5994195279383704,-0.027846806933884305
rep1,1,GPT-4.1 Mini,10.3390_math12243919,0.6253005862236023,0.5994195279383704,0.025881058285231906
rep1,1,GPT-4.1 Mini,10.3390_su10124585,0.5931179523468018,0.5994195279383704,-0.006301575591568631
rep1,1,GPT-4.1 Mini,10.3390_su12198175,0.6080177426338196,0.5994195279383704,0.008598214695449191
rep1,1,GPT-4.1 Mini,10.3390_su141912785,0.5897468328475952,0.5994195279383704,-0.009672695090775174
rep1,1,GPT-4.1 Mini,10.3390_su141912809,0.5740259289741516,0.5994195279383704,-0.025393598964218778
rep1,1,GPT-4.1 Mini,10.3390_su151410997,0.5374680161476135,0.5994195279383704,-0.061951511790756864
rep1,1,GPT-4.1 Mini,10.3390_w16223166,0.66731858253479,0.5994195279383704,0.06789905459641965
rep1,1,GPT-4.1 Mini,10.34768_amcs-2021-0011,0.5921398997306824,0.5994195279383704,-0.007279628207688016
rep1,1,GPT-4.1 Mini,10.3763_cpol.2010.0106,0.5957568883895874,0.5994195279383704,-0.0036626395487829866
rep1,1,GPT-4.1 Mini,10.3846_16111699.2017.1334228,0.6770870089530945,0.5994195279383704,0.0776674810147241
rep1,1,GPT-4.1 Mini,10.3934_jdg.2024013,0.6512848734855652,0.5994195279383704,0.0518653455471948
rep1,1,GPT-4.1 Mini,10.3934_math.20241583,0.6380913257598877,0.5994195279383704,0.038671797821517306
rep1,1,GPT-4.1 Mini,10.3934_math.2024452,0.5875402688980103,0.5994195279383704,-0.011879259040360135
rep1,1,GPT-4.1 Mini,10.3934_mbe.2023233,0.549342691898346,0.5994195279383704,-0.05007683604002444
rep1,1,GPT-4.1 Mini,10.3938_jkps.72.480,0.5394429564476013,0.5994195279383704,-0.05997657149076907
rep1,1,GPT-4.1 Mini,10.3982_te2063,0.46042531728744507,0.5994195279383704,-0.13899421065092532
rep1,1,GPT-4.1 Mini,10.3982_te2404,0.49045610427856445,0.5994195279383704,-0.10896342365980594
rep1,1,GPT-4.1 Mini,10.3982_te5351,0.7175387144088745,0.5994195279383704,0.11811918647050412
rep1,1,GPT-4.1 Mini,10.3982_te795,0.6308477520942688,0.5994195279383704,0.03142822415589841
rep1,1,GPT-4.1 Mini,10.3989_ris.2011.09.03,0.6030644774436951,0.5994195279383704,0.0036449495053246794
rep1,1,GPT-4.1 Mini,10.4284_0038-4038-2011.033,0.6056109666824341,0.5994195279383704,0.006191438744063693
rep1,1,GPT-4.1 Mini,10.4284_0038-4038-2012.067,0.341141939163208,0.5994195279383704,-0.2582775887751624
rep1,1,GPT-4.1 Mini,10.4284_sej.2010.76.3.638,0.5696903467178345,0.5994195279383704,-0.029729181220535916
rep1,1,GPT-4.1 Mini,10.5267_j.ijiec.2022.3.001,0.5816869139671326,0.5994195279383704,-0.01773261397123782
rep1,1,GPT-4.1 Mini,10.5751_es-05598-180302,0.5646821856498718,0.5994195279383704,-0.03473734228849856
rep1,1,GPT-4.1 Mini,10.5751_es-07493-200323,0.5421189069747925,0.5994195279383704,-0.05730062096357791
rep1,1,GPT-4.1 Mini,10.5751_es-07532-200228,0.558268666267395,0.5994195279383704,-0.04115086167097537
rep1,1,GPT-4.1 Mini,10.5840_beq200919433,0.566103994846344,0.5994195279383704,-0.033315533092026395
rep1,1,GPT-4.1 Mini,10.7717_peerj.450,0.6144452691078186,0.5994195279383704,0.015025741169448215
rep2,2,GPT-4.1 Mini,10.1002_(sici)1099-1727(199721)13_1_33__Aid-sd,0.6086776256561279,0.520869352474212,0.08780827318191597
rep2,2,GPT-4.1 Mini,10.1002_ajpa.1330770407,0.7044973969459534,0.520869352474212,0.18362804447174141
rep2,2,GPT-4.1 Mini,10.1002_bdm.1810,0.5842970609664917,0.520869352474212,0.06342770849227974
rep2,2,GPT-4.1 Mini,10.1002_bdm.1976,0.6367056965827942,0.520869352474212,0.11583634410858223
rep2,2,GPT-4.1 Mini,10.1002_bdm.2012,0.6038758158683777,0.520869352474212,0.08300646339416573
rep2,2,GPT-4.1 Mini,10.1002_bdm.2050,0.43949443101882935,0.520869352474212,-0.08137492145538261
rep2,2,GPT-4.1 Mini,10.1002_bdm.2110,0.6216689348220825,0.520869352474212,0.10079958234787056
rep2,2,GPT-4.1 Mini,10.1002_bdm.2208,0.5824781060218811,0.520869352474212,0.06160875354766915
rep2,2,GPT-4.1 Mini,10.1002_bdm.2243,0.5917989611625671,0.520869352474212,0.07092960868835518
rep2,2,GPT-4.1 Mini,10.1002_bdm.2273,0.5810181498527527,0.520869352474212,0.06014879737854073
rep2,2,GPT-4.1 Mini,10.1002_cplx.20244,0.6185820698738098,0.520869352474212,0.09771271739959786
rep2,2,GPT-4.1 Mini,10.1002_cplx.20289,0.566901445388794,0.520869352474212,0.04603209291458199
rep2,2,GPT-4.1 Mini,10.1002_ejsp.227,0.6086158752441406,0.520869352474212,0.08774652276992867
rep2,2,GPT-4.1 Mini,10.1002_ejsp.3171,0.6488254070281982,0.520869352474212,0.1279560545539863
rep2,2,GPT-4.1 Mini,10.1002_ejsp.506,0.6445239186286926,0.520869352474212,0.12365456615448067
rep2,2,GPT-4.1 Mini,10.1002_evan.21430,0.722599983215332,0.520869352474212,0.20173063074112008
rep2,2,GPT-4.1 Mini,10.1002_evan.21944,0.6314389109611511,0.520869352474212,0.11056955848693917
rep2,2,GPT-4.1 Mini,10.1002_hbm.21298,0.5948213338851929,0.520869352474212,0.07395198141098092
rep2,2,GPT-4.1 Mini,10.1002_hbm.25874,0.5337526798248291,0.520869352474212,0.012883327350617146
rep2,2,GPT-4.1 Mini,10.1002_ijop.12257,0.5595577955245972,0.520869352474212,0.03868844305038521
rep2,2,GPT-4.1 Mini,10.1002_ird.2704,0.39476150274276733,0.520869352474212,-0.12610784973144462
rep2,2,GPT-4.1 Mini,10.1002_mde.2877,0.5062750577926636,0.520869352474212,-0.014594294681548381
rep2,2,GPT-4.1 Mini,10.1002_mde.4492,0.5737848877906799,0.520869352474212,0.052915535316467976
rep2,2,GPT-4.1 Mini,10.1002_pchj.259,0.26328378915786743,0.520869352474212,-0.2575855633163445
rep2,2,GPT-4.1 Mini,10.1002_per.474,0.6199074983596802,0.520869352474212,0.09903814588546822
rep2,2,GPT-4.1 Mini,10.1002_per.830,0.5698871612548828,0.520869352474212,0.04901780878067086
rep2,2,GPT-4.1 Mini,10.1002_soej.12391,0.6831068396568298,0.520869352474212,0.16223748718261788
rep2,2,GPT-4.1 Mini,10.1002_soej.12487,0.6195064187049866,0.520869352474212,0.09863706623077462
rep2,2,GPT-4.1 Mini,10.1002_soej.12626,0.673736035823822,0.520869352474212,0.15286668334961007
rep2,2,GPT-4.1 Mini,10.1006_game.1994.1035,0.6443474888801575,0.520869352474212,0.12347813640594552
rep2,2,GPT-4.1 Mini,10.1006_game.1998.0638,0.6002644896507263,0.520869352474212,0.07939513717651436
rep2,2,GPT-4.1 Mini,10.1006_jeth.2000.2655,0.5782395601272583,0.520869352474212,0.057370207653046346
rep2,2,GPT-4.1 Mini,10.1006_jtbi.1996.0286,0.6563537120819092,0.520869352474212,0.13548435960769722
rep2,2,GPT-4.1 Mini,10.1006_jtbi.1998.0685,0.4829323887825012,0.520869352474212,-0.037936963691710734
rep2,2,GPT-4.1 Mini,10.1006_jtbi.2000.1089,0.617203414440155,0.520869352474212,0.09633406196594307
rep2,2,GPT-4.1 Mini,10.1006_jtbi.2000.2111,0.6179285645484924,0.520869352474212,0.09705921207428048
rep2,2,GPT-4.1 Mini,10.1006_jtbi.2000.2202,0.5910406708717346,0.520869352474212,0.07017131839752266
rep2,2,GPT-4.1 Mini,10.1006_jtbi.2001.2406,0.5556931495666504,0.520869352474212,0.034823797092438435
rep2,2,GPT-4.1 Mini,10.1006_jtbi.2003.3104,0.5917583107948303,0.520869352474212,0.07088895832061837
rep2,2,GPT-4.1 Mini,10.1006_obhd.1995.1015,0.5891047716140747,0.520869352474212,0.06823541913986275
rep2,2,GPT-4.1 Mini,10.1007_7854_2016_445,0.6033751964569092,0.520869352474212,0.08250584398269722
rep2,2,GPT-4.1 Mini,10.1007_978-0-387-72596-3_7,0.6150694489479065,0.520869352474212,0.09420009647369454
rep2,2,GPT-4.1 Mini,10.1007_978-0-387-72596-3_8,0.34718596935272217,0.520869352474212,-0.1736833831214898
rep2,2,GPT-4.1 Mini,10.1007_978-3-319-29354-7_9,0.578070878982544,0.520869352474212,0.05720152650833199
rep2,2,GPT-4.1 Mini,10.1007_978-3-540-85436-4,0.671870231628418,0.520869352474212,0.151000879154206
rep2,2,GPT-4.1 Mini,10.1007_978-3-540-85436-4_5,0.6042079925537109,0.520869352474212,0.08333864007949898
rep2,2,GPT-4.1 Mini,10.1007_978-3-642-02624-9_8,0.5654973983764648,0.520869352474212,0.04462804590225289
rep2,2,GPT-4.1 Mini,10.1007_978-3-642-13983-3_11,0.6024540662765503,0.520869352474212,0.08158471380233834
rep2,2,GPT-4.1 Mini,10.1007_978-3-642-18137-5_14,0.6440714001655579,0.520869352474212,0.1232020476913459
rep2,2,GPT-4.1 Mini,10.1007_978-981-10-6439-5_8,0.6239058375358582,0.520869352474212,0.1030364850616462
rep2,2,GPT-4.1 Mini,10.1007_978-981-13-2769-8_2,0.5937045812606812,0.520869352474212,0.0728352287864692
rep2,2,GPT-4.1 Mini,10.1007_bf01074955,0.6409560441970825,0.520869352474212,0.12008669172287056
rep2,2,GPT-4.1 Mini,10.1007_s00182-014-0419-9,0.637383222579956,0.520869352474212,0.1165138701057441
rep2,2,GPT-4.1 Mini,10.1007_s00182-015-0520-8,0.5817409157752991,0.520869352474212,0.06087156330108712
rep2,2,GPT-4.1 Mini,10.1007_s001820050100,0.5560724139213562,0.520869352474212,0.035203061447144246
rep2,2,GPT-4.1 Mini,10.1007_s001820050124,0.5666897296905518,0.520869352474212,0.0458203772163398
rep2,2,GPT-4.1 Mini,10.1007_s00191-004-0212-1,0.6579128503799438,0.520869352474212,0.1370434979057319
rep2,2,GPT-4.1 Mini,10.1007_s00191-009-0162-8,0.573719322681427,0.520869352474212,0.05284997020721505
rep2,2,GPT-4.1 Mini,10.1007_s00191-010-0204-2,0.6171694993972778,0.520869352474212,0.09630014692306588
rep2,2,GPT-4.1 Mini,10.1007_s00191-013-0306-8,0.6326741576194763,0.520869352474212,0.11180480514526436
rep2,2,GPT-4.1 Mini,10.1007_s00191-013-0328-2,0.6729504466056824,0.520869352474212,0.15208109413147042
rep2,2,GPT-4.1 Mini,10.1007_s00191-014-0375-3,0.6090260744094849,0.520869352474212,0.08815672193527291
rep2,2,GPT-4.1 Mini,10.1007_s00191-014-0387-z,0.6592411398887634,0.520869352474212,0.13837178741455147
rep2,2,GPT-4.1 Mini,10.1007_s00191-020-00720-5,0.5718656182289124,0.520869352474212,0.0509962657547004
rep2,2,GPT-4.1 Mini,10.1007_s00191-021-00739-2,0.6489606499671936,0.520869352474212,0.12809129749298165
rep2,2,GPT-4.1 Mini,10.1007_s00199-005-0633-6,0.656462550163269,0.520869352474212,0.1355931976890571
rep2,2,GPT-4.1 Mini,10.1007_s00199-007-0212-0,-0.08507470041513443,0.520869352474212,-0.6059440528893464
rep2,2,GPT-4.1 Mini,10.1007_s00199-008-0421-1,0.643618643283844,0.520869352474212,0.12274929080963204
rep2,2,GPT-4.1 Mini,10.1007_s00199-015-0909-4,0.6128209829330444,0.520869352474212,0.09195163045883248
rep2,2,GPT-4.1 Mini,10.1007_s00199-018-1146-4,0.6990152597427368,0.520869352474212,0.17814590726852486
rep2,2,GPT-4.1 Mini,10.1007_s00265-004-0782-9,0.615494966506958,0.520869352474212,0.09462561403274605
rep2,2,GPT-4.1 Mini,10.1007_s00265-004-0885-3,0.573158323764801,0.520869352474212,0.05228897129058907
rep2,2,GPT-4.1 Mini,10.1007_s00265-014-1741-8,0.6226716637611389,0.520869352474212,0.10180231128692696
rep2,2,GPT-4.1 Mini,10.1007_s00265-017-2330-4,0.6110564470291138,0.520869352474212,0.09018709455490181
rep2,2,GPT-4.1 Mini,10.1007_s00265-019-2667-y,0.6160674095153809,0.520869352474212,0.0951980570411689
rep2,2,GPT-4.1 Mini,10.1007_s00265-023-03380-0,0.593279242515564,0.520869352474212,0.07240989004135201
rep2,2,GPT-4.1 Mini,10.1007_s00267-023-01825-w,0.6131718754768372,0.520869352474212,0.0923025230026252
rep2,2,GPT-4.1 Mini,10.1007_s00285-010-0363-7,0.5485926270484924,0.520869352474212,0.027723274574280476
rep2,2,GPT-4.1 Mini,10.1007_s00355-010-0493-2,0.5660449862480164,0.520869352474212,0.0451756337738044
rep2,2,GPT-4.1 Mini,10.1007_s00355-014-0841-8,0.5491161346435547,0.520869352474212,0.028246782169342732
rep2,2,GPT-4.1 Mini,10.1007_s00355-015-0884-5,0.48310285806655884,0.520869352474212,-0.03776649440765312
rep2,2,GPT-4.1 Mini,10.1007_s00355-018-1130-8,0.4717322885990143,0.520869352474212,-0.04913706387519767
rep2,2,GPT-4.1 Mini,10.1007_s00355-020-01284-w,0.5382359027862549,0.520869352474212,0.017366550312042928
rep2,2,GPT-4.1 Mini,10.1007_s00355-021-01363-6,0.5368523597717285,0.520869352474212,0.01598300729751656
rep2,2,GPT-4.1 Mini,10.1007_s00355-025-01604-y,0.2758868336677551,0.520869352474212,-0.24498251880645683
rep2,2,GPT-4.1 Mini,10.1007_s00406-013-0392-5,0.5879679918289185,0.520869352474212,0.0670986393547065
rep2,2,GPT-4.1 Mini,10.1007_s10058-012-0120-z,0.4489811956882477,0.520869352474212,-0.07188815678596427
rep2,2,GPT-4.1 Mini,10.1007_s10144-013-0423-0,0.6002312898635864,0.520869352474212,0.07936193738937447
rep2,2,GPT-4.1 Mini,10.1007_s10458-010-9122-9,0.49039286375045776,0.520869352474212,-0.03047648872375419
rep2,2,GPT-4.1 Mini,10.1007_s10458-016-9338-4,0.6396464705467224,0.520869352474212,0.11877711807251046
rep2,2,GPT-4.1 Mini,10.1007_s10458-025-09698-5,0.5714945793151855,0.520869352474212,0.05062522684097359
rep2,2,GPT-4.1 Mini,10.1007_s10479-017-2412-8,0.6052165627479553,0.520869352474212,0.08434721027374337
rep2,2,GPT-4.1 Mini,10.1007_s10539-004-5155-2,0.589236319065094,0.520869352474212,0.06836696659088204
rep2,2,GPT-4.1 Mini,10.1007_s10539-007-9065-y,0.5671137571334839,0.520869352474212,0.04624440465927193
rep2,2,GPT-4.1 Mini,10.1007_s10539-012-9327-1,0.5994608998298645,0.520869352474212,0.07859154735565255
rep2,2,GPT-4.1 Mini,10.1007_s10539-012-9341-3,0.5422574281692505,0.520869352474212,0.021388075695038533
rep2,2,GPT-4.1 Mini,10.1007_s10539-013-9401-3,0.6288145780563354,0.520869352474212,0.1079452255821235
rep2,2,GPT-4.1 Mini,10.1007_s10539-023-09936-8,0.645115852355957,0.520869352474212,0.12424649988174508
rep2,2,GPT-4.1 Mini,10.1007_s10551-011-0795-z,0.6712510585784912,0.520869352474212,0.15038170610427926
rep2,2,GPT-4.1 Mini,10.1007_s10551-020-04664-5,0.531669020652771,0.520869352474212,0.010799668178559041
rep2,2,GPT-4.1 Mini,10.1007_s10551-024-05865-y,0.5922704339027405,0.520869352474212,0.07140108142852852
rep2,2,GPT-4.1 Mini,10.1007_s10551-025-05998-8,0.5356305837631226,0.520869352474212,0.014761231288910603
rep2,2,GPT-4.1 Mini,10.1007_s10584-010-0014-4,0.6357933282852173,0.520869352474212,0.11492397581100533
rep2,2,GPT-4.1 Mini,10.1007_s10584-016-1838-3,0.6357188820838928,0.520869352474212,0.11484952960968087
rep2,2,GPT-4.1 Mini,10.1007_s10588-008-9053-z,0.5653794407844543,0.520869352474212,0.04451008831024239
rep2,2,GPT-4.1 Mini,10.1007_s10588-009-9056-4,0.6207759380340576,0.520869352474212,0.09990658555984566
rep2,2,GPT-4.1 Mini,10.1007_s10588-013-9170-1,0.6484423279762268,0.520869352474212,0.12757297550201485
rep2,2,GPT-4.1 Mini,10.1007_s10588-015-9205-x,0.5803989768028259,0.520869352474212,0.05952962432861397
rep2,2,GPT-4.1 Mini,10.1007_s10588-017-9244-6,0.5784744620323181,0.520869352474212,0.05760510955810616
rep2,2,GPT-4.1 Mini,10.1007_s10611-018-9768-9,0.49796122312545776,0.520869352474212,-0.02290812934875419
rep2,2,GPT-4.1 Mini,10.1007_s10614-008-9154-2,0.592019259929657,0.520869352474212,0.07114990745544503
rep2,2,GPT-4.1 Mini,10.1007_s10614-020-10003-7,0.5917305946350098,0.520869352474212,0.07086124216079781
rep2,2,GPT-4.1 Mini,10.1007_s10614-020-10017-1,0.5900269746780396,0.520869352474212,0.0691576222038276
rep2,2,GPT-4.1 Mini,10.1007_s10640-006-9046-7,0.6260717511177063,0.520869352474212,0.10520239864349434
rep2,2,GPT-4.1 Mini,10.1007_s10640-015-9879-z,0.6283719539642334,0.520869352474212,0.10750260149002144
rep2,2,GPT-4.1 Mini,10.1007_s10640-017-0126-7,0.5335221886634827,0.520869352474212,0.01265283618927071
rep2,2,GPT-4.1 Mini,10.1007_s10640-020-00419-y,0.5785014629364014,0.520869352474212,0.05763211046218941
rep2,2,GPT-4.1 Mini,10.1007_s10640-020-00526-w,0.6302847266197205,0.520869352474212,0.1094153741455085
rep2,2,GPT-4.1 Mini,10.1007_s10640-021-00591-9,0.5890580415725708,0.520869352474212,0.06818868909835885
rep2,2,GPT-4.1 Mini,10.1007_s10640-023-00759-5,0.6590960025787354,0.520869352474212,0.1382266501045234
rep2,2,GPT-4.1 Mini,10.1007_s10640-025-00970-6,0.6161636710166931,0.520869352474212,0.09529431854248116
rep2,2,GPT-4.1 Mini,10.1007_s10645-008-9094-1,0.5702871084213257,0.520869352474212,0.04941775594711373
rep2,2,GPT-4.1 Mini,10.1007_s10657-016-9532-5,0.5804545879364014,0.520869352474212,0.05958523546218941
rep2,2,GPT-4.1 Mini,10.1007_s10657-019-09615-8,0.5533624887466431,0.520869352474212,0.03249313627243111
rep2,2,GPT-4.1 Mini,10.1007_s10663-024-09623-1,0.5768750905990601,0.520869352474212,0.0560057381248481
rep2,2,GPT-4.1 Mini,10.1007_s10668-024-05335-5,0.6514127850532532,0.520869352474212,0.13054343257904122
rep2,2,GPT-4.1 Mini,10.1007_s10683-005-0869-9,0.5493929386138916,0.520869352474212,0.028523586139679646
rep2,2,GPT-4.1 Mini,10.1007_s10683-006-9153-x,0.5382280349731445,0.520869352474212,0.017358682498932576
rep2,2,GPT-4.1 Mini,10.1007_s10683-007-9171-3,0.5010858774185181,0.520869352474212,-0.01978347505569389
rep2,2,GPT-4.1 Mini,10.1007_s10683-010-9257-1,0.6603718996047974,0.520869352474212,0.1395025471305854
rep2,2,GPT-4.1 Mini,10.1007_s10683-010-9266-0,0.5330354571342468,0.520869352474212,0.012166104660034871
rep2,2,GPT-4.1 Mini,10.1007_s10683-010-9267-z,0.6019806861877441,0.520869352474212,0.08111133371353219
rep2,2,GPT-4.1 Mini,10.1007_s10683-011-9272-x,0.5685756802558899,0.520869352474212,0.04770632778167794
rep2,2,GPT-4.1 Mini,10.1007_s10683-011-9281-9,0.5670885443687439,0.520869352474212,0.04621919189453194
rep2,2,GPT-4.1 Mini,10.1007_s10683-011-9292-6,0.5899240970611572,0.520869352474212,0.06905474458694527
rep2,2,GPT-4.1 Mini,10.1007_s10683-013-9354-z,0.5847439169883728,0.520869352474212,0.06387456451416085
rep2,2,GPT-4.1 Mini,10.1007_s10683-013-9360-1,0.5590434074401855,0.520869352474212,0.03817405496597359
rep2,2,GPT-4.1 Mini,10.1007_s10683-013-9367-7,0.5466839671134949,0.520869352474212,0.025814614639282918
rep2,2,GPT-4.1 Mini,10.1007_s10683-013-9389-1,0.5837239623069763,0.520869352474212,0.06285460983276436
rep2,2,GPT-4.1 Mini,10.1007_s10683-014-9393-0,0.5650263428688049,0.520869352474212,0.044156990394592976
rep2,2,GPT-4.1 Mini,10.1007_s10683-014-9402-3,0.3567584156990051,0.520869352474212,-0.16411093677520683
rep2,2,GPT-4.1 Mini,10.1007_s10683-014-9405-0,0.6014267802238464,0.520869352474212,0.08055742774963448
rep2,2,GPT-4.1 Mini,10.1007_s10683-015-9452-1,0.6507444381713867,0.520869352474212,0.12987508569717476
rep2,2,GPT-4.1 Mini,10.1007_s10683-015-9466-8,0.5463167428970337,0.520869352474212,0.025447390422821736
rep2,2,GPT-4.1 Mini,10.1007_s10683-017-9527-2,0.5683478713035583,0.520869352474212,0.047478518829346394
rep2,2,GPT-4.1 Mini,10.1007_s10683-017-9539-y,0.5252451300621033,0.520869352474212,0.004375777587891316
rep2,2,GPT-4.1 Mini,10.1007_s10683-018-9592-1,0.5247407555580139,0.520869352474212,0.003871403083801961
rep2,2,GPT-4.1 Mini,10.1007_s10683-019-09609-y,0.5047639012336731,0.520869352474212,-0.01610545124053886
rep2,2,GPT-4.1 Mini,10.1007_s10683-019-09629-8,0.6054341197013855,0.520869352474212,0.08456476722717354
rep2,2,GPT-4.1 Mini,10.1007_s10683-020-09652-0,0.5900447964668274,0.520869352474212,0.06917544399261544
rep2,2,GPT-4.1 Mini,10.1007_s10683-021-09737-4,0.6211446523666382,0.520869352474212,0.10027529989242623
rep2,2,GPT-4.1 Mini,10.1007_s10683-022-09758-7,0.532543420791626,0.520869352474212,0.011674068317414021
rep2,2,GPT-4.1 Mini,10.1007_s10816-013-9186-3,0.6505798101425171,0.520869352474212,0.12971045766830513
rep2,2,GPT-4.1 Mini,10.1007_s10816-013-9194-3,0.5880367159843445,0.520869352474212,0.06716736351013253
rep2,2,GPT-4.1 Mini,10.1007_s10955-012-0661-0,0.6643985509872437,0.520869352474212,0.1435291985130317
rep2,2,GPT-4.1 Mini,10.1007_s10955-012-0679-3,0.6367973685264587,0.520869352474212,0.11592801605224679
rep2,2,GPT-4.1 Mini,10.1007_s10955-018-2012-2,0.49169957637786865,0.520869352474212,-0.029169776096343303
rep2,2,GPT-4.1 Mini,10.1007_s11031-014-9395-4,0.5101007223129272,0.520869352474212,-0.010768630161284709
rep2,2,GPT-4.1 Mini,10.1007_s11047-016-9546-5,0.5991517305374146,0.520869352474212,0.0782823780632026
rep2,2,GPT-4.1 Mini,10.1007_s11071-019-05010-9,0.5940157175064087,0.520869352474212,0.07314636503219674
rep2,2,GPT-4.1 Mini,10.1007_s11071-020-05965-0,0.612529993057251,0.520869352474212,0.09166064058303902
rep2,2,GPT-4.1 Mini,10.1007_s11071-023-08297-x,0.5540879964828491,0.520869352474212,0.033218644008637166
rep2,2,GPT-4.1 Mini,10.1007_s11127-006-9075-3,0.2762817442417145,0.520869352474212,-0.24458760823249748
rep2,2,GPT-4.1 Mini,10.1007_s11127-007-9269-3,0.6488003134727478,0.520869352474212,0.12793096099853585
rep2,2,GPT-4.1 Mini,10.1007_s11127-010-9665-y,0.5618088841438293,0.520869352474212,0.04093953166961739
rep2,2,GPT-4.1 Mini,10.1007_s11127-016-0319-6,0.5482149720191956,0.520869352474212,0.0273456195449836
rep2,2,GPT-4.1 Mini,10.1007_s11127-018-0622-5,0.6163375973701477,0.520869352474212,0.09546824489593575
rep2,2,GPT-4.1 Mini,10.1007_s11127-020-00868-5,0.12034545838832855,0.520869352474212,-0.4005238940858834
rep2,2,GPT-4.1 Mini,10.1007_s11127-021-00925-7,0.6020156741142273,0.520869352474212,0.08114632164001534
rep2,2,GPT-4.1 Mini,10.1007_s11211-008-0064-1,0.5860427618026733,0.520869352474212,0.06517340932846138
rep2,2,GPT-4.1 Mini,10.1007_s11211-017-0300-7,0.6616234183311462,0.520869352474212,0.14075406585693429
rep2,2,GPT-4.1 Mini,10.1007_s11229-022-03743-6,0.6241990923881531,0.520869352474212,0.10332973991394112
rep2,2,GPT-4.1 Mini,10.1007_s11238-004-3672-8,0.5814132690429688,0.520869352474212,0.060543916568756795
rep2,2,GPT-4.1 Mini,10.1007_s11238-013-9356-5,0.6095998883247375,0.520869352474212,0.0887305358505256
rep2,2,GPT-4.1 Mini,10.1007_s11238-013-9382-3,0.4761611521244049,0.520869352474212,-0.04470820034980705
rep2,2,GPT-4.1 Mini,10.1007_s11238-015-9527-7,0.5124084949493408,0.520869352474212,-0.008460857524871135
rep2,2,GPT-4.1 Mini,10.1007_s11238-016-9572-x,0.6015996336936951,0.520869352474212,0.08073028121948311
rep2,2,GPT-4.1 Mini,10.1007_s11238-021-09864-7,0.5611634850502014,0.520869352474212,0.04029413257598946
rep2,2,GPT-4.1 Mini,10.1007_s11238-022-09897-6,0.6528312563896179,0.520869352474212,0.13196190391540596
rep2,2,GPT-4.1 Mini,10.1007_s11238-023-09929-9,0.5157611966133118,0.520869352474212,-0.005108155860900188
rep2,2,GPT-4.1 Mini,10.1007_s11238-023-09931-1,0.5143069624900818,0.520869352474212,-0.006562389984130168
rep2,2,GPT-4.1 Mini,10.1007_s11238-024-09977-9,0.569195032119751,0.520869352474212,0.04832567964553902
rep2,2,GPT-4.1 Mini,10.1007_s11245-014-9294-z,0.5681702494621277,0.520869352474212,0.04730089698791573
rep2,2,GPT-4.1 Mini,10.1007_s11269-017-1661-2,0.6666614413261414,0.520869352474212,0.1457920888519294
rep2,2,GPT-4.1 Mini,10.1007_s11284-006-0070-4,0.7276443839073181,0.520869352474212,0.20677503143310616
rep2,2,GPT-4.1 Mini,10.1007_s11284-006-0163-0,0.6300099492073059,0.520869352474212,0.10914059673309395
rep2,2,GPT-4.1 Mini,10.1007_s11284-013-1066-5,0.5982386469841003,0.520869352474212,0.07736929450988839
rep2,2,GPT-4.1 Mini,10.1007_s11403-007-0027-x,0.5973429679870605,0.520869352474212,0.07647361551284859
rep2,2,GPT-4.1 Mini,10.1007_s11403-015-0146-8,0.6003422737121582,0.520869352474212,0.07947292123794625
rep2,2,GPT-4.1 Mini,10.1007_s11403-017-0195-2,0.643517017364502,0.520869352474212,0.12264766489029
rep2,2,GPT-4.1 Mini,10.1007_s11403-022-00363-8,0.5984337329864502,0.520869352474212,0.07756438051223824
rep2,2,GPT-4.1 Mini,10.1007_s11427-010-0007-6,0.6368986964225769,0.520869352474212,0.11602934394836495
rep2,2,GPT-4.1 Mini,10.1007_s11427-010-4016-2,0.5835877060890198,0.520869352474212,0.06271835361480782
rep2,2,GPT-4.1 Mini,10.1007_s11432-010-4145-z,0.5908573269844055,0.520869352474212,0.06998797451019356
rep2,2,GPT-4.1 Mini,10.1007_s11432-023-4170-3,0.5800417065620422,0.520869352474212,0.05917235408783028
rep2,2,GPT-4.1 Mini,10.1007_s11538-024-01344-7,0.6366517543792725,0.520869352474212,0.1157824019050605
rep2,2,GPT-4.1 Mini,10.1007_s11538-025-01422-4,0.5750346779823303,0.520869352474212,0.05416532550811837
rep2,2,GPT-4.1 Mini,10.1007_s11558-025-09594-3,0.5721648335456848,0.520869352474212,0.05129548107147286
rep2,2,GPT-4.1 Mini,10.1007_s11846-016-0209-9,0.6018033027648926,0.520869352474212,0.08093395029068062
