model,source_id,correlation,baseline_correlation
GPT-5.1,10.4284_0038-4038-2011.033,0.5608540594577789,0.6166538481658772
GPT-5.1,10.1038_srep03055,0.5608589828014374,0.6166538481658772
GPT-5.1,10.1007_s10955-012-0679-3,0.5608795523643494,0.6166538481658772
GPT-5.1,10.1088_1367-2630_14_9_093016,0.5609504580497742,0.6166538481658772
GPT-5.1,10.1371_journal.pone.0294920,0.5609583556652069,0.6166538481658772
GPT-5.1,10.1371_journal.pone.0023019,0.5609638214111328,0.6166538481658772
GPT-5.1,10.1016_j.econlet.2012.08.014,0.5610082507133484,0.6166538481658772
GPT-5.1,10.1016_j.joep.2013.07.002,0.5611013770103455,0.6166538481658772
GPT-5.1,10.1016_j.jtbi.2012.05.011,0.5611131429672241,0.6166538481658772
GPT-5.1,10.3389_fpsyg.2025.1465057,0.561297470331192,0.6166538481658772
GPT-5.1,10.1098_rspb.2012.2043,0.5614132344722748,0.6166538481658772
GPT-5.1,10.1093_ej_uead005,0.5614160776138306,0.6166538481658772
GPT-5.1,10.1628_093245607780182008,0.5615098714828491,0.6166538481658772
GPT-5.1,10.1098_rsif.2023.0698,0.5615291655063629,0.6166538481658772
GPT-5.1,10.3390_w16223166,0.5615961968898773,0.6166538481658772
GPT-5.1,10.1257_000282803321455359,0.5616171658039093,0.6166538481658772
GPT-5.1,10.1038_s41598-017-12742-4,0.5616497755050659,0.6166538481658772
GPT-5.1,10.1126_sciadv.abj7377,0.561700701713562,0.6166538481658772
GPT-5.1,10.1016_j.jesp.2016.06.007,0.5619151830673218,0.6166538481658772
GPT-5.1,10.1037_a0011381,0.5619671702384949,0.6166538481658772
GPT-5.1,10.1016_j.socec.2011.10.010,0.5621195733547211,0.6166538481658772
GPT-5.1,10.1086_510602,0.5622429132461548,0.6166538481658772
GPT-5.1,10.1111_jems.12451,0.5622745096683502,0.6166538481658772
GPT-5.1,10.1371_journal.pone.0244592,0.5624318897724152,0.6166538481658772
GPT-5.1,10.1111_ecin.12713,0.5625088214874268,0.6166538481658772
GPT-5.1,10.1371_journal.pcbi.1000758,0.5625444889068604,0.6166538481658772
GPT-5.1,10.2307_2095953,0.5627130389213562,0.6166538481658772
GPT-5.1,10.1016_j.jtbi.2008.09.004,0.5628724038600922,0.6166538481658772
GPT-5.1,10.3390_g11040045,0.5630509972572326,0.6166538481658772
GPT-5.1,10.1016_j.amc.2021.126047,0.5630603790283203,0.6166538481658772
GPT-5.1,10.1098_rspb.2018.1508,0.5630889475345612,0.6166538481658772
GPT-5.1,10.1016_j.jpubeco.2007.04.008,0.5631098270416259,0.6166538481658772
GPT-5.1,10.1016_j.amc.2023.128172,0.5631699979305267,0.6166538481658772
GPT-5.1,10.1016_j.amc.2022.127612,0.5631820023059845,0.6166538481658772
GPT-5.1,10.1016_j.jebo.2024.05.010,0.5631960034370422,0.6166538481658772
GPT-5.1,10.1016_s0167-2681(96)00854-2,0.5632582247257233,0.6166538481658772
GPT-5.1,10.1038_s41598-023-41519-1,0.5633537292480468,0.6166538481658772
GPT-5.1,10.1007_s10816-013-9186-3,0.5633782088756562,0.6166538481658772
GPT-5.1,10.1016_j.euroecorev.2012.09.008,0.5634186506271363,0.6166538481658772
GPT-5.1,10.1007_s10458-025-09698-5,0.5635342121124267,0.6166538481658772
GPT-5.1,10.1155_2014_148915,0.5639482915401459,0.6166538481658772
GPT-5.1,10.1073_pnas.0500938102,0.5641519665718079,0.6166538481658772
GPT-5.1,10.1177_1525822x16643709,0.5643774479627609,0.6166538481658772
GPT-5.1,10.1109_access.2021.3128647,0.5644298315048217,0.6166538481658772
GPT-5.1,10.1093_bjps_axu024,0.5645729780197144,0.6166538481658772
GPT-5.1,10.1093_ei_cbi045,0.5647024393081665,0.6166538481658772
GPT-5.1,10.1007_s11127-010-9665-y,0.5647026896476746,0.6166538481658772
GPT-5.1,10.1111_caje.12557,0.5647047638893128,0.6166538481658772
GPT-5.1,10.1098_rspb.2025.0973,0.5647291839122772,0.6166538481658772
GPT-5.1,10.1016_j.chaos.2015.06.002,0.5647609174251557,0.6166538481658772
GPT-5.1,10.1016_j.amc.2018.02.017,0.5648258447647094,0.6166538481658772
GPT-5.1,10.1111_j.1540-5907.2006.00230.x,0.5651392817497254,0.6166538481658772
GPT-5.1,10.1038_srep41870,0.5651874899864197,0.6166538481658772
GPT-5.1,10.1016_j.neubiorev.2008.09.008,0.5651901245117188,0.6166538481658772
GPT-5.1,10.3982_te2404,0.5651919722557068,0.6166538481658772
GPT-5.1,10.1016_j.jebo.2021.04.032,0.5654731214046478,0.6166538481658772
GPT-5.1,10.1016_j.amc.2017.04.017,0.5654837906360626,0.6166538481658772
GPT-5.1,10.1007_s11127-016-0319-6,0.5656002521514892,0.6166538481658772
GPT-5.1,10.1016_j.socec.2023.102091,0.5657362222671509,0.6166538481658772
GPT-5.1,10.1016_j.chaos.2024.114547,0.5657545328140259,0.6166538481658772
GPT-5.1,10.1111_joes.12018,0.5657797992229462,0.6166538481658772
GPT-5.1,10.1016_j.amc.2018.11.029,0.5659518897533417,0.6166538481658772
GPT-5.1,10.1016_j.socec.2024.102211,0.5660151362419128,0.6166538481658772
GPT-5.1,10.1016_j.jebo.2017.06.006,0.5660341024398804,0.6166538481658772
GPT-5.1,10.1093_bjps_axz022,0.5661664247512818,0.6166538481658772
GPT-5.1,10.1016_j.jrp.2019.05.005,0.5662700653076171,0.6166538481658772
GPT-5.1,10.1038_s41598-023-36318-7,0.5663904845714569,0.6166538481658772
GPT-5.1,10.1177_1059712316653451,0.5664734661579132,0.6166538481658772
GPT-5.1,10.1007_978-3-642-18137-5_14,0.5668110430240632,0.6166538481658772
GPT-5.1,10.1006_jtbi.2000.1089,0.5668508410453796,0.6166538481658772
GPT-5.1,10.3390_su151410997,0.5668534576892853,0.6166538481658772
GPT-5.1,10.1016_j.jebo.2014.08.005,0.566899585723877,0.6166538481658772
GPT-5.1,10.1038_srep08917,0.5669519901275635,0.6166538481658772
GPT-5.1,10.1016_j.jtbi.2008.09.015,0.5670086979866028,0.6166538481658772
GPT-5.1,10.1016_j.jet.2017.02.011,0.5670400500297547,0.6166538481658772
GPT-5.1,10.1016_b978-0-12-404681-8.00010-8,0.5670768022537231,0.6166538481658772
GPT-5.1,10.18564_jasss.1568,0.5671608924865723,0.6166538481658772
GPT-5.1,10.1038_nature06723,0.5671822428703308,0.6166538481658772
GPT-5.1,10.1098_rspb.2012.2498,0.5672094345092773,0.6166538481658772
GPT-5.1,10.1016_j.geb.2016.03.002,0.5674046754837037,0.6166538481658772
GPT-5.1,10.1016_j.jebo.2005.07.002,0.5674609184265137,0.6166538481658772
GPT-5.1,10.1007_s10588-008-9053-z,0.5674628734588623,0.6166538481658772
GPT-5.1,10.1016_j.physleta.2020.126867,0.5674832582473754,0.6166538481658772
GPT-5.1,10.1086_700767,0.5675306916236877,0.6166538481658772
GPT-5.1,10.1007_s11127-006-9075-3,0.567534065246582,0.6166538481658772
GPT-5.1,10.1371_journal.pone.0026008,0.5677205145359039,0.6166538481658772
GPT-5.1,10.1037_a0023489,0.5677837252616882,0.6166538481658772
GPT-5.1,10.1016_j.jtbi.2025.112089,0.5678516507148743,0.6166538481658772
GPT-5.1,10.4284_sej.2010.76.3.638,0.5680285155773163,0.6166538481658772
GPT-5.1,10.1016_j.reseneeco.2017.07.004,0.5681232452392578,0.6166538481658772
GPT-5.1,10.1002_bdm.2273,0.5682814240455627,0.6166538481658772
GPT-5.1,10.1016_j.ejpoleco.2009.10.002,0.5682888507843018,0.6166538481658772
GPT-5.1,10.1007_s11403-022-00363-8,0.5682935774326324,0.6166538481658772
GPT-5.1,10.1073_pnas.2207029120,0.5683400392532348,0.6166538481658772
GPT-5.1,10.1142_s0218202515400163,0.5684443354606629,0.6166538481658772
GPT-5.1,10.1007_s10539-012-9341-3,0.5684807300567627,0.6166538481658772
GPT-5.1,10.3390_bs14010039,0.5685083448886872,0.6166538481658772
GPT-5.1,10.1098_rstb.2020.0289,0.5685117363929748,0.6166538481658772
GPT-5.1,10.1017_s0956792515000649,0.5686051607131958,0.6166538481658772
GPT-5.1,10.1073_pnas.0507229103,0.5686590909957886,0.6166538481658772
GPT-5.1,10.1016_j.jedc.2013.06.012,0.5686650037765503,0.6166538481658772
GPT-5.1,10.1186_1744-9081-9-3,0.5687196969985961,0.6166538481658772
GPT-5.1,10.1007_s00191-014-0375-3,0.5689471304416657,0.6166538481658772
GPT-5.1,10.1016_j.heliyon.2023.e22748,0.5689754962921143,0.6166538481658772
GPT-5.1,10.1016_j.jebo.2020.06.009,0.568990844488144,0.6166538481658772
GPT-5.1,10.1098_rstb.2020.0291,0.5690514028072358,0.6166538481658772
GPT-5.1,10.1287_orsc.2020.14548,0.5693399786949158,0.6166538481658772
GPT-5.1,10.1038_srep10639,0.5694080889225006,0.6166538481658772
GPT-5.1,10.1177_0190272513518803,0.5694998860359192,0.6166538481658772
GPT-5.1,10.1088_1367-2630_aca995,0.5695641279220581,0.6166538481658772
GPT-5.1,10.1103_PhysRevE.91.062802,0.569677209854126,0.6166538481658772
GPT-5.1,10.1007_s13235-022-00485-5,0.5696823418140411,0.6166538481658772
GPT-5.1,10.1017_xps.2020.10,0.5697430610656739,0.6166538481658772
GPT-5.1,10.1016_j.geb.2022.03.015,0.5699865818023682,0.6166538481658772
GPT-5.1,10.1016_j.jtbi.2016.11.012,0.5700446128845215,0.6166538481658772
GPT-5.1,10.1016_j.econlet.2014.05.017,0.5701561212539673,0.6166538481658772
GPT-5.1,10.1093_jeea_jvz008,0.5701581001281738,0.6166538481658772
GPT-5.1,10.1177_1474704917742720,0.5703728199005127,0.6166538481658772
GPT-5.1,10.1371_journal.pone.0205420,0.5704394698143005,0.6166538481658772
GPT-5.1,10.1098_rspb.2015.1975,0.5705240666866302,0.6166538481658772
GPT-5.1,10.1073_pnas.1900078116,0.5705428004264832,0.6166538481658772
GPT-5.1,10.1016_j.physleta.2022.127969,0.5705693364143372,0.6166538481658772
GPT-5.1,10.1007_s11238-015-9527-7,0.5706188559532166,0.6166538481658772
GPT-5.1,10.1016_j.jedc.2024.104987,0.5706407427787781,0.6166538481658772
GPT-5.1,10.1177_1948550614527115,0.5706672608852387,0.6166538481658772
GPT-5.1,10.1016_j.geb.2025.01.011,0.5707465469837188,0.6166538481658772
GPT-5.1,10.1111_caje.12201,0.5707939624786377,0.6166538481658772
GPT-5.1,10.1016_j.ejpoleco.2009.11.006,0.5708521604537964,0.6166538481658772
GPT-5.1,10.1063_5.0235953,0.570855689048767,0.6166538481658772
GPT-5.1,10.1016_j.jebo.2015.09.008,0.5709668695926666,0.6166538481658772
GPT-5.1,10.1007_s11403-007-0027-x,0.5710162878036499,0.6166538481658772
GPT-5.1,10.1017_ehs.2020.2,0.5710891842842102,0.6166538481658772
GPT-5.1,10.1007_s001820050100,0.5712020039558411,0.6166538481658772
GPT-5.1,10.1017_ehs.2023.15,0.5714805126190186,0.6166538481658772
GPT-5.1,10.1111_roiw.12092,0.5714845657348633,0.6166538481658772
GPT-5.1,10.1093_restud_rdt022,0.5715157151222229,0.6166538481658772
GPT-5.1,10.1016_j.jet.2019.104974,0.5716190934181213,0.6166538481658772
GPT-5.1,10.1016_j.jeem.2012.09.001,0.5716392874717713,0.6166538481658772
GPT-5.1,10.1016_j.chaos.2019.109398,0.5716868162155151,0.6166538481658772
GPT-5.1,10.1111_j.1465-7295.2009.00268.x,0.5718269944190979,0.6166538481658772
GPT-5.1,10.1111_j.1540-5907.2011.00531.x,0.5720349669456481,0.6166538481658772
GPT-5.1,10.1016_j.jesp.2009.02.017,0.5720733642578125,0.6166538481658772
GPT-5.1,10.1098_rstb.2010.0159,0.5720816493034363,0.6166538481658772
GPT-5.1,10.1037_npe0000169,0.572431743144989,0.6166538481658772
GPT-5.1,10.1038_s41598-020-57562-1,0.5724555969238281,0.6166538481658772
GPT-5.1,10.1016_j.jesp.2019.103823,0.5724828779697418,0.6166538481658772
GPT-5.1,10.1177_01902725221132517,0.5724950194358825,0.6166538481658772
GPT-5.1,10.1023_b_Exec.0000040559.08652.51,0.5725066423416137,0.6166538481658772
GPT-5.1,10.1037_pspi0000389,0.5725121080875397,0.6166538481658772
GPT-5.1,10.1126_science.1178883,0.5725130796432495,0.6166538481658772
GPT-5.1,10.1088_1742-5468_2006_06_p06013,0.5725355267524719,0.6166538481658772
GPT-5.1,10.1016_s0376-6357(02)00015-3,0.5726430714130402,0.6166538481658772
GPT-5.1,10.1016_j.worlddev.2024.106686,0.5726999461650848,0.6166538481658772
GPT-5.1,10.18564_jasss.2090,0.5727284491062165,0.6166538481658772
GPT-5.1,10.1111_j.1439-0310.2010.01781.x,0.5727374792098999,0.6166538481658772
GPT-5.1,10.1016_j.physleta.2023.128837,0.5728024244308472,0.6166538481658772
GPT-5.1,10.1371_journal.pone.0125193,0.5728526949882508,0.6166538481658772
GPT-5.1,10.1088_0253-6102_56_4_07,0.573030412197113,0.6166538481658772
GPT-5.1,10.1016_j.evolhumbehav.2006.06.001,0.5732543051242829,0.6166538481658772
GPT-5.1,10.1007_s10551-020-04664-5,0.5733732640743255,0.6166538481658772
GPT-5.1,10.1371_journal.pone.0085691,0.5733763039112091,0.6166538481658772
GPT-5.1,10.1016_j.evolhumbehav.2007.04.001,0.573510491847992,0.6166538481658772
GPT-5.1,10.1038_srep01521,0.5735235691070557,0.6166538481658772
GPT-5.1,10.1038_s41598-017-02952-1,0.5735327720642089,0.6166538481658772
GPT-5.1,10.1007_s10458-010-9122-9,0.5736517965793609,0.6166538481658772
GPT-5.1,10.1016_j.rser.2025.115527,0.5736666321754456,0.6166538481658772
GPT-5.1,10.1016_j.chaos.2022.112849,0.5737372815608979,0.6166538481658772
GPT-5.1,10.1017_epi.2013.34,0.5737972855567932,0.6166538481658772
GPT-5.1,10.1038_373209a0,0.5738031029701233,0.6166538481658772
GPT-5.1,10.1287_mnsc.2022.03085,0.5738053023815155,0.6166538481658772
GPT-5.1,10.1287_mnsc.2013.1848,0.5739511847496033,0.6166538481658772
GPT-5.1,10.3982_te795,0.5739663481712342,0.6166538481658772
GPT-5.1,10.1371_journal.pone.0108423,0.5740415453910828,0.6166538481658772
GPT-5.1,10.1016_j.evolhumbehav.2024.01.003,0.5740593671798706,0.6166538481658772
GPT-5.1,10.1209_0295-5075_86_38001,0.5742393255233764,0.6166538481658772
GPT-5.1,10.1126_sciadv.adm7968,0.5742789685726166,0.6166538481658772
GPT-5.1,10.1038_s41598-021-87019-y,0.5743331670761108,0.6166538481658772
GPT-5.1,10.1016_j.physa.2023.129282,0.5744073033332825,0.6166538481658772
GPT-5.1,10.1016_j.amc.2024.128553,0.5744088888168335,0.6166538481658772
GPT-5.1,10.1016_j.jebo.2018.11.020,0.5745258212089539,0.6166538481658772
GPT-5.1,10.1007_s00191-013-0306-8,0.574567449092865,0.6166538481658772
GPT-5.1,10.1007_s10144-013-0423-0,0.5746319055557251,0.6166538481658772
GPT-5.1,10.1046_j.1461-0248.2002.00358.x,0.5748399317264556,0.6166538481658772
GPT-5.1,10.1016_j.chaos.2018.03.036,0.5749956846237183,0.6166538481658772
GPT-5.1,10.1063_5.0268194,0.5752228438854218,0.6166538481658772
GPT-5.1,10.1017_ehs.2024.41,0.5752828001976014,0.6166538481658772
GPT-5.1,10.1007_s10584-010-0014-4,0.5753089547157287,0.6166538481658772
GPT-5.1,10.1103_PhysRevE.111.024306,0.5753523588180542,0.6166538481658772
GPT-5.1,10.1016_s1090-5138(02)00157-5,0.575421130657196,0.6166538481658772
GPT-5.1,10.1111_bjso.12450,0.5755131483078003,0.6166538481658772
GPT-5.1,10.1016_j.jesp.2022.104284,0.5756687700748444,0.6166538481658772
GPT-5.1,10.1016_j.amc.2021.126433,0.5757814884185791,0.6166538481658772
GPT-5.1,10.1038_s41598-024-80733-3,0.575857275724411,0.6166538481658772
GPT-5.1,10.1016_j.amc.2023.128350,0.5761128187179565,0.6166538481658772
GPT-5.1,10.1016_j.jtbi.2004.12.015,0.5761310577392578,0.6166538481658772
GPT-5.1,10.1016_j.amc.2024.128844,0.5761901795864105,0.6166538481658772
GPT-5.1,10.1257_aer.100.1.448,0.5762216925621033,0.6166538481658772
GPT-5.1,10.1103_PhysRevE.88.042128,0.5763217210769653,0.6166538481658772
GPT-5.1,10.1063_5.0139874,0.5763943910598754,0.6166538481658772
GPT-5.1,10.1016_j.amc.2020.125705,0.5764238178730011,0.6166538481658772
GPT-5.1,10.1016_j.physa.2022.128371,0.5765092551708222,0.6166538481658772
GPT-5.1,10.1109_tcsii.2019.2910893,0.5767052471637726,0.6166538481658772
GPT-5.1,10.1111_j.1468-2354.2006.00379.x,0.5767057538032532,0.6166538481658772
GPT-5.1,10.1016_s0014-2921(01)00220-3,0.5767536401748657,0.6166538481658772
GPT-5.1,10.1016_j.jmateco.2018.03.002,0.5767651915550231,0.6166538481658772
GPT-5.1,10.1086_715442,0.5768386065959931,0.6166538481658772
GPT-5.1,10.1007_s11238-013-9356-5,0.5768650770187378,0.6166538481658772
GPT-5.1,10.1038_srep00458,0.5769869923591614,0.6166538481658772
GPT-5.1,10.1016_j.geb.2020.08.004,0.5771868109703064,0.6166538481658772
GPT-5.1,10.1073_pnas.2508479122,0.5772606074810028,0.6166538481658772
GPT-5.1,10.1016_j.jtbi.2019.07.012,0.577411437034607,0.6166538481658772
GPT-5.1,10.1016_j.physa.2010.04.018,0.5774402439594268,0.6166538481658772
GPT-5.1,10.15195_v6.a14,0.5774788796901703,0.6166538481658772
GPT-5.1,10.1016_j.jebo.2011.01.005,0.5775204002857208,0.6166538481658772
GPT-5.1,10.1016_j.biosystems.2018.10.015,0.5777110934257508,0.6166538481658772
GPT-5.1,10.1177_105971230601400306,0.5778095304965973,0.6166538481658772
GPT-5.1,10.1007_s10683-022-09758-7,0.5778855681419373,0.6166538481658772
GPT-5.1,10.1257_aer.98.2.494,0.5778888761997223,0.6166538481658772
GPT-5.1,10.1016_j.physleta.2015.07.032,0.5779083728790283,0.6166538481658772
GPT-5.1,10.1007_s11127-020-00868-5,0.5779588043689727,0.6166538481658772
GPT-5.1,10.1257_000282803322157142,0.5780575513839722,0.6166538481658772
GPT-5.1,10.1038_srep21104,0.5783101320266724,0.6166538481658772
GPT-5.1,10.1098_rsif.2019.0127,0.5783164501190186,0.6166538481658772
GPT-5.1,10.1086_425623,0.5783436179161072,0.6166538481658772
GPT-5.1,10.1080_13504851.2011.572844,0.5785027146339417,0.6166538481658772
GPT-5.1,10.1007_s11071-019-05010-9,0.578732168674469,0.6166538481658772
GPT-5.1,10.1038_srep31927,0.578858757019043,0.6166538481658772
GPT-5.1,10.1109_tac.2025.3529852,0.5789362788200378,0.6166538481658772
GPT-5.1,10.1038_s41598-021-89563-z,0.5789608120918274,0.6166538481658772
GPT-5.1,10.3390_g14030042,0.5789857089519501,0.6166538481658772
GPT-5.1,10.1371_journal.pone.0289333,0.5790028214454651,0.6166538481658772
GPT-5.1,10.1016_j.isci.2025.112833,0.5790031433105469,0.6166538481658772
GPT-5.1,10.1111_1475-4932.12073,0.579016637802124,0.6166538481658772
GPT-5.1,10.1016_j.socec.2021.101716,0.5790178179740906,0.6166538481658772
GPT-5.1,10.1016_j.socec.2016.04.009,0.5790799856185913,0.6166538481658772
GPT-5.1,10.1037_dev0001183,0.5792390286922455,0.6166538481658772
GPT-5.1,10.1098_rspb.2011.0805,0.5793468356132507,0.6166538481658772
GPT-5.1,10.1016_j.plrev.2016.08.015,0.579376757144928,0.6166538481658772
GPT-5.1,10.1016_j.jtbi.2013.08.031,0.5795164704322815,0.6166538481658772
GPT-5.1,10.1007_s13235-010-0001-4,0.5795886516571045,0.6166538481658772
GPT-5.1,10.1016_j.euroecorev.2015.06.004,0.5796141147613525,0.6166538481658772
GPT-5.1,10.1017_ehs.2024.37,0.5796413719654083,0.6166538481658772
GPT-5.1,10.1006_jtbi.1998.0685,0.5797102808952331,0.6166538481658772
GPT-5.1,10.1016_j.jebo.2018.01.009,0.579751455783844,0.6166538481658772
GPT-5.1,10.1016_j.physa.2015.07.006,0.5797822952270508,0.6166538481658772
GPT-5.1,10.1371_journal.pcbi.1003381,0.579816210269928,0.6166538481658772
GPT-5.1,10.1016_j.techsoc.2021.101843,0.5798531413078308,0.6166538481658772
GPT-5.1,10.1016_j.paid.2016.05.005,0.5799473524093628,0.6166538481658772
GPT-5.1,10.1016_j.jtbi.2021.110603,0.5801868796348572,0.6166538481658772
GPT-5.1,10.1515_bejte-2024-0043,0.5801872968673706,0.6166538481658772
GPT-5.1,10.3390_su10124585,0.5802425146102905,0.6166538481658772
GPT-5.1,10.1038_s41467-020-15661-7,0.5803008675575256,0.6166538481658772
GPT-5.1,10.1002_cplx.20244,0.5804339528083802,0.6166538481658772
GPT-5.1,10.1016_j.chaos.2023.113519,0.5804433226585388,0.6166538481658772
GPT-5.1,10.1007_s00355-018-1130-8,0.5805323600769043,0.6166538481658772
GPT-5.1,10.3390_math12243919,0.5805465698242187,0.6166538481658772
GPT-5.1,10.1086_321298,0.5807759404182434,0.6166538481658772
GPT-5.1,10.1371_journal.pone.0207937,0.5807997345924377,0.6166538481658772
GPT-5.1,10.1016_j.socec.2011.04.001,0.5808866262435913,0.6166538481658772
GPT-5.1,10.1016_j.physa.2015.01.029,0.5809365451335907,0.6166538481658772
GPT-5.1,10.1016_j.jebo.2021.05.035,0.5809892773628235,0.6166538481658772
GPT-5.1,10.2307_2786703,0.5810210943222046,0.6166538481658772
GPT-5.1,10.3390_e24091289,0.5811397075653076,0.6166538481658772
GPT-5.1,10.1057_s41599-020-0419-2,0.5811428427696228,0.6166538481658772
GPT-5.1,10.1103_PhysRevE.80.026121,0.5811583280563355,0.6166538481658772
GPT-5.1,10.1016_j.jebo.2015.02.002,0.58151273727417,0.6166538481658772
GPT-5.1,10.1016_0272-4944(95)90005-5,0.581546837091446,0.6166538481658772
GPT-5.1,10.1111_jems.12570,0.5815996944904327,0.6166538481658772
GPT-5.1,10.1016_j.jtbi.2006.05.004,0.5816463887691498,0.6166538481658772
GPT-5.1,10.1177_1043463109337876,0.5816796541213989,0.6166538481658772
GPT-5.1,10.1111_j.1559-1816.2012.00914.x,0.581692886352539,0.6166538481658772
GPT-5.1,10.3389_fevo.2014.00041,0.5817184746265411,0.6166538481658772
GPT-5.1,10.1007_s10539-012-9327-1,0.5817212700843811,0.6166538481658772
GPT-5.1,10.1007_s10683-021-09737-4,0.5818680644035339,0.6166538481658772
GPT-5.1,10.1098_rsif.2022.0082,0.5818882942199707,0.6166538481658772
GPT-5.1,10.1016_j.jeem.2023.102895,0.5821911692619324,0.6166538481658772
GPT-5.1,10.1111_jpet.12540,0.5822433471679688,0.6166538481658772
GPT-5.1,10.1007_s10640-015-9879-z,0.5823801517486572,0.6166538481658772
GPT-5.1,10.1209_0295-5075_ac1364,0.5824004411697388,0.6166538481658772
GPT-5.1,10.3390_g10010011,0.5825174748897552,0.6166538481658772
GPT-5.1,10.1007_s11284-006-0163-0,0.5825328767299652,0.6166538481658772
GPT-5.1,10.1073_pnas.0630443100,0.5825847327709198,0.6166538481658772
GPT-5.1,10.1016_j.marpol.2019.103673,0.582637494802475,0.6166538481658772
GPT-5.1,10.1016_0162-3095(92)90032-y,0.5826795935630799,0.6166538481658772
GPT-5.1,10.1007_s11538-024-01344-7,0.582713919878006,0.6166538481658772
GPT-5.1,10.1007_s13235-011-0020-9,0.5827205657958985,0.6166538481658772
GPT-5.1,10.15244_pjoes_186441,0.5827674269676208,0.6166538481658772
GPT-5.1,10.2147_prbm.S370155,0.5829354286193847,0.6166538481658772
GPT-5.1,10.1016_j.joep.2017.01.005,0.5829480290412903,0.6166538481658772
GPT-5.1,10.1016_j.jrp.2019.103907,0.5830973029136658,0.6166538481658772
GPT-5.1,10.1098_rsif.2024.0019,0.5831123411655426,0.6166538481658772
GPT-5.1,10.1016_j.physa.2015.12.128,0.5831605494022369,0.6166538481658772
GPT-5.1,10.1257_aer.20120700,0.583209776878357,0.6166538481658772
GPT-5.1,10.1140_epjb_e2009-00325-x,0.5832310914993286,0.6166538481658772
GPT-5.1,10.1016_j.physleta.2022.128302,0.5833314299583435,0.6166538481658772
GPT-5.1,10.1371_journal.pone.0045998,0.5833402037620544,0.6166538481658772
GPT-5.1,10.1098_rsbl.2013.1069,0.5833881258964538,0.6166538481658772
GPT-5.1,10.1111_j.1420-9101.2004.00747.x,0.5835766792297363,0.6166538481658772
GPT-5.1,10.1093_jae_ejr034,0.5835893392562866,0.6166538481658772
GPT-5.1,10.1073_pnas.1707505115,0.5836045026779175,0.6166538481658772
GPT-5.1,10.1038_s41598-021-89675-6,0.5836396872997284,0.6166538481658772
GPT-5.1,10.1016_j.obhdp.2009.01.004,0.5836772859096527,0.6166538481658772
GPT-5.1,10.1088_1367-2630_14_4_043013,0.5837003648281097,0.6166538481658772
GPT-5.1,10.1016_j.chaos.2025.116298,0.5839360415935516,0.6166538481658772
GPT-5.1,10.1016_j.joep.2022.102484,0.5839840650558472,0.6166538481658772
GPT-5.1,10.1016_j.chaos.2019.109518,0.5842181324958802,0.6166538481658772
GPT-5.1,10.1016_j.chaos.2024.114859,0.5842783570289611,0.6166538481658772
GPT-5.1,10.1098_rstb.2010.0157,0.5843657612800598,0.6166538481658772
GPT-5.1,10.1103_PhysRevE.110.034307,0.584408974647522,0.6166538481658772
GPT-5.1,10.1016_j.geb.2014.01.002,0.5846494674682617,0.6166538481658772
GPT-5.1,10.1007_s12144-024-06961-y,0.5847421050071716,0.6166538481658772
GPT-5.1,10.3390_g15030016,0.5849253609776497,0.6166538481658772
GPT-5.1,10.1016_j.ecolecon.2015.04.005,0.5850006103515625,0.6166538481658772
GPT-5.1,10.1027_2151-2604_a000459,0.5851517677307129,0.6166538481658772
GPT-5.1,10.1016_j.beproc.2012.06.001,0.5856369256973266,0.6166538481658772
GPT-5.1,10.1111_exsy.13527,0.5856421768665314,0.6166538481658772
GPT-5.1,10.1007_s00355-025-01604-y,0.5858133792877197,0.6166538481658772
GPT-5.1,10.1088_1674-1056_ad5274,0.5858196377754211,0.6166538481658772
GPT-5.1,10.1016_j.chaos.2025.116295,0.5858439326286315,0.6166538481658772
GPT-5.1,10.1016_j.jpubeco.2012.05.014,0.5859391212463378,0.6166538481658772
GPT-5.1,10.1051_mmnp_2023013,0.5859615921974182,0.6166538481658772
GPT-5.1,10.1016_j.tpb.2022.03.002,0.5860260963439942,0.6166538481658772
GPT-5.1,10.1016_j.jebo.2003.06.005,0.5860523104667663,0.6166538481658772
GPT-5.1,10.1016_j.jebo.2021.02.016,0.586083859205246,0.6166538481658772
GPT-5.1,10.21638_spbu18.2021.303,0.5862529039382934,0.6166538481658772
GPT-5.1,10.1016_j.physa.2018.08.070,0.5863312780857086,0.6166538481658772
GPT-5.1,10.1016_j.chaos.2021.111395,0.5863819003105164,0.6166538481658772
GPT-5.1,10.1088_1478-3975_12_4_046005,0.5864328384399414,0.6166538481658772
GPT-5.1,10.1103_PhysRevE.91.042810,0.5864682257175445,0.6166538481658772
GPT-5.1,10.1016_j.physa.2024.129999,0.5865875601768493,0.6166538481658772
GPT-5.1,10.1016_j.ejor.2008.01.021,0.586591112613678,0.6166538481658772
GPT-5.1,10.1016_j.cogsys.2005.11.010,0.5867142677307129,0.6166538481658772
GPT-5.1,10.1111_j.0020-8833.2004.00306.x,0.5868414223194123,0.6166538481658772
GPT-5.1,10.1038_nn.3087,0.5870091557502747,0.6166538481658772
GPT-5.1,10.1016_j.jebo.2013.08.002,0.5870556473731995,0.6166538481658772
GPT-5.1,10.1038_s41598-023-43918-w,0.5872763693332672,0.6166538481658772
GPT-5.1,10.1007_s10683-007-9171-3,0.5874718427658081,0.6166538481658772
